[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[     985 points] regret_avg: 62.9407 | regret_pref: 88.0000 | reward_optimal: 88.4182 | reward_pref: 25.4775 | reward_npref: 20.5438
[     990 points] regret_avg: 63.2434 | regret_pref: 89.0000 | reward_optimal: 88.8203 | reward_pref: 25.5769 | reward_npref: 20.6503
[     995 points] regret_avg: 63.7286 | regret_pref: 90.0000 | reward_optimal: 88.9954 | reward_pref: 25.2668 | reward_npref: 20.4275
[    1000 points] regret_avg: 63.9310 | regret_pref: 91.0000 | reward_optimal: 89.3824 | reward_pref: 25.4513 | reward_npref: 20.7720
[    1005 points] regret_avg: 64.2569 | regret_pref: 92.0000 | reward_optimal: 89.8128 | reward_pref: 25.5559 | reward_npref: 20.8941
[    1010 points] regret_avg: 64.9816 | regret_pref: 92.0000 | reward_optimal: 90.2005 | reward_pref: 25.2189 | reward_npref: 20.3134
[    1015 points] regret_avg: 65.1390 | regret_pref: 93.0000 | reward_optimal: 90.6149 | reward_pref: 25.4759 | reward_npref: 20.7278
[    1020 points] regret_avg: 65.3565 | regret_pref: 93.0000 | reward_optimal: 90.9938 | reward_pref: 25.6374 | reward_npref: 20.4537
[    1025 points] regret_avg: 65.4130 | regret_pref: 93.0000 | reward_optimal: 91.9427 | reward_pref: 26.5297 | reward_npref: 20.9086
[    1030 points] regret_avg: 65.8937 | regret_pref: 94.0000 | reward_optimal: 92.3796 | reward_pref: 26.4860 | reward_npref: 20.9186
[    1035 points] regret_avg: 66.2448 | regret_pref: 95.0000 | reward_optimal: 92.8330 | reward_pref: 26.5882 | reward_npref: 21.0853
[    1040 points] regret_avg: 66.6494 | regret_pref: 96.0000 | reward_optimal: 93.4144 | reward_pref: 26.7650 | reward_npref: 21.3127
[    1045 points] regret_avg: 66.6494 | regret_pref: 96.0000 | reward_optimal: 94.0779 | reward_pref: 27.4285 | reward_npref: 21.5475
[    1050 points] regret_avg: 67.0299 | regret_pref: 97.0000 | reward_optimal: 94.4762 | reward_pref: 27.4463 | reward_npref: 21.6094
[    1055 points] regret_avg: 67.0299 | regret_pref: 97.0000 | reward_optimal: 94.9160 | reward_pref: 27.8861 | reward_npref: 21.5830
[    1060 points] regret_avg: 67.4957 | regret_pref: 98.0000 | reward_optimal: 95.3782 | reward_pref: 27.8825 | reward_npref: 21.6797
[    1065 points] regret_avg: 67.4957 | regret_pref: 98.0000 | reward_optimal: 95.8732 | reward_pref: 28.3775 | reward_npref: 22.0619
[    1070 points] regret_avg: 67.6095 | regret_pref: 98.0000 | reward_optimal: 96.3636 | reward_pref: 28.7541 | reward_npref: 22.2587
[    1075 points] regret_avg: 68.1371 | regret_pref: 99.0000 | reward_optimal: 96.7755 | reward_pref: 28.6385 | reward_npref: 22.2807
[    1080 points] regret_avg: 68.3888 | regret_pref: 99.0000 | reward_optimal: 97.0830 | reward_pref: 28.6941 | reward_npref: 22.2168
[    1085 points] regret_avg: 68.8476 | regret_pref: 99.0000 | reward_optimal: 97.5546 | reward_pref: 28.7070 | reward_npref: 22.1609
[    1090 points] regret_avg: 68.8476 | regret_pref: 99.0000 | reward_optimal: 97.9626 | reward_pref: 29.1150 | reward_npref: 22.3192
[    1095 points] regret_avg: 69.1880 | regret_pref: 99.0000 | reward_optimal: 98.3768 | reward_pref: 29.1888 | reward_npref: 22.2947
[    1100 points] regret_avg: 69.3453 | regret_pref: 100.0000 | reward_optimal: 98.7480 | reward_pref: 29.4027 | reward_npref: 22.5225
[    1105 points] regret_avg: 69.7578 | regret_pref: 101.0000 | reward_optimal: 99.2823 | reward_pref: 29.5244 | reward_npref: 22.6676
[    1110 points] regret_avg: 70.1417 | regret_pref: 101.0000 | reward_optimal: 99.7183 | reward_pref: 29.5766 | reward_npref: 22.5971
[    1115 points] regret_avg: 70.1417 | regret_pref: 101.0000 | reward_optimal: 100.2340 | reward_pref: 30.0923 | reward_npref: 22.5547
[    1120 points] regret_avg: 70.5163 | regret_pref: 102.0000 | reward_optimal: 100.5639 | reward_pref: 30.0475 | reward_npref: 22.6940
[    1125 points] regret_avg: 70.7659 | regret_pref: 103.0000 | reward_optimal: 101.1022 | reward_pref: 30.3363 | reward_npref: 23.2323
[    1130 points] regret_avg: 70.9354 | regret_pref: 103.0000 | reward_optimal: 102.0545 | reward_pref: 31.1191 | reward_npref: 23.7411
[    1135 points] regret_avg: 71.3928 | regret_pref: 103.0000 | reward_optimal: 102.3587 | reward_pref: 30.9659 | reward_npref: 23.2758
[    1140 points] regret_avg: 71.6422 | regret_pref: 104.0000 | reward_optimal: 102.7384 | reward_pref: 31.0963 | reward_npref: 23.4329
[    1145 points] regret_avg: 71.8236 | regret_pref: 105.0000 | reward_optimal: 103.1694 | reward_pref: 31.3459 | reward_npref: 23.7201
[    1150 points] regret_avg: 72.3565 | regret_pref: 106.0000 | reward_optimal: 103.4435 | reward_pref: 31.0870 | reward_npref: 23.5962
[    1155 points] regret_avg: 72.4807 | regret_pref: 106.0000 | reward_optimal: 103.5670 | reward_pref: 31.0864 | reward_npref: 23.5926
[    1160 points] regret_avg: 73.0241 | regret_pref: 107.0000 | reward_optimal: 103.7962 | reward_pref: 30.7721 | reward_npref: 23.3484
[    1165 points] regret_avg: 73.2502 | regret_pref: 107.0000 | reward_optimal: 104.2527 | reward_pref: 31.0025 | reward_npref: 23.4681
[    1170 points] regret_avg: 73.5904 | regret_pref: 107.0000 | reward_optimal: 104.6470 | reward_pref: 31.0566 | reward_npref: 23.5192
[    1175 points] regret_avg: 73.9402 | regret_pref: 107.0000 | reward_optimal: 105.0269 | reward_pref: 31.0867 | reward_npref: 23.3861
[    1180 points] regret_avg: 73.9402 | regret_pref: 107.0000 | reward_optimal: 105.4218 | reward_pref: 31.4816 | reward_npref: 23.3087
[    1185 points] regret_avg: 74.6942 | regret_pref: 108.0000 | reward_optimal: 105.9418 | reward_pref: 31.2476 | reward_npref: 23.5300
[    1190 points] regret_avg: 75.1316 | regret_pref: 109.0000 | reward_optimal: 106.1474 | reward_pref: 31.0158 | reward_npref: 23.4525
[    1195 points] regret_avg: 75.7992 | regret_pref: 109.0000 | reward_optimal: 106.3646 | reward_pref: 30.5654 | reward_npref: 22.9457
[    1200 points] regret_avg: 75.8199 | regret_pref: 109.0000 | reward_optimal: 106.7280 | reward_pref: 30.9082 | reward_npref: 23.1978
[    1205 points] regret_avg: 76.0364 | regret_pref: 109.0000 | reward_optimal: 107.1560 | reward_pref: 31.1195 | reward_npref: 23.1971
[    1210 points] regret_avg: 76.3721 | regret_pref: 110.0000 | reward_optimal: 107.5560 | reward_pref: 31.1838 | reward_npref: 23.2633
[    1215 points] regret_avg: 76.8783 | regret_pref: 110.0000 | reward_optimal: 107.8694 | reward_pref: 30.9912 | reward_npref: 23.0033
[    1220 points] regret_avg: 77.4411 | regret_pref: 110.0000 | reward_optimal: 108.3023 | reward_pref: 30.8612 | reward_npref: 22.8583
[    1225 points] regret_avg: 77.5806 | regret_pref: 110.0000 | reward_optimal: 108.7225 | reward_pref: 31.1420 | reward_npref: 23.0597
[    1230 points] regret_avg: 77.8622 | regret_pref: 110.0000 | reward_optimal: 109.1347 | reward_pref: 31.2725 | reward_npref: 23.1011
[    1235 points] regret_avg: 78.2053 | regret_pref: 110.0000 | reward_optimal: 109.6177 | reward_pref: 31.4124 | reward_npref: 23.2125
[    1240 points] regret_avg: 79.0858 | regret_pref: 110.0000 | reward_optimal: 109.9562 | reward_pref: 30.8705 | reward_npref: 22.5601
[    1245 points] regret_avg: 79.0858 | regret_pref: 110.0000 | reward_optimal: 110.4221 | reward_pref: 31.3364 | reward_npref: 22.4137
[    1250 points] regret_avg: 79.5023 | regret_pref: 111.0000 | reward_optimal: 110.7637 | reward_pref: 31.2614 | reward_npref: 22.4697
[    1255 points] regret_avg: 80.2121 | regret_pref: 112.0000 | reward_optimal: 111.1882 | reward_pref: 30.9761 | reward_npref: 22.3957
[    1260 points] regret_avg: 80.7715 | regret_pref: 113.0000 | reward_optimal: 111.5715 | reward_pref: 30.8000 | reward_npref: 22.2632
[    1265 points] regret_avg: 80.9815 | regret_pref: 113.0000 | reward_optimal: 112.1539 | reward_pref: 31.1724 | reward_npref: 22.5039
[    1270 points] regret_avg: 81.4205 | regret_pref: 113.0000 | reward_optimal: 112.8962 | reward_pref: 31.4756 | reward_npref: 22.7821
[    1275 points] regret_avg: 81.5506 | regret_pref: 114.0000 | reward_optimal: 113.1957 | reward_pref: 31.6451 | reward_npref: 23.0085
[    1280 points] regret_avg: 81.7388 | regret_pref: 115.0000 | reward_optimal: 113.4713 | reward_pref: 31.7325 | reward_npref: 23.1162
[    1285 points] regret_avg: 81.7388 | regret_pref: 115.0000 | reward_optimal: 114.0541 | reward_pref: 32.3152 | reward_npref: 23.2097
[    1290 points] regret_avg: 82.0736 | regret_pref: 115.0000 | reward_optimal: 114.5961 | reward_pref: 32.5225 | reward_npref: 23.3738
[    1295 points] regret_avg: 82.2229 | regret_pref: 116.0000 | reward_optimal: 115.0341 | reward_pref: 32.8112 | reward_npref: 23.7112
[    1300 points] regret_avg: 82.4829 | regret_pref: 116.0000 | reward_optimal: 115.3800 | reward_pref: 32.8971 | reward_npref: 23.7806
[    1305 points] regret_avg: 82.7447 | regret_pref: 117.0000 | reward_optimal: 116.0427 | reward_pref: 33.2980 | reward_npref: 24.1909
[    1310 points] regret_avg: 83.2887 | regret_pref: 118.0000 | reward_optimal: 116.5543 | reward_pref: 33.2656 | reward_npref: 24.2136
[    1315 points] regret_avg: 83.8285 | regret_pref: 118.0000 | reward_optimal: 117.0010 | reward_pref: 33.1725 | reward_npref: 24.0479
[    1320 points] regret_avg: 84.0211 | regret_pref: 118.0000 | reward_optimal: 117.6598 | reward_pref: 33.6386 | reward_npref: 24.4764
[    1325 points] regret_avg: 84.1246 | regret_pref: 118.0000 | reward_optimal: 118.5399 | reward_pref: 34.4153 | reward_npref: 25.2017
[    1330 points] regret_avg: 84.3080 | regret_pref: 118.0000 | reward_optimal: 119.0353 | reward_pref: 34.7273 | reward_npref: 25.4285
[    1335 points] regret_avg: 84.5119 | regret_pref: 119.0000 | reward_optimal: 119.4271 | reward_pref: 34.9151 | reward_npref: 25.7773
[    1340 points] regret_avg: 84.7269 | regret_pref: 119.0000 | reward_optimal: 119.8762 | reward_pref: 35.1493 | reward_npref: 25.8944
[    1345 points] regret_avg: 84.9764 | regret_pref: 120.0000 | reward_optimal: 120.2614 | reward_pref: 35.2850 | reward_npref: 26.0441
[    1350 points] regret_avg: 85.5741 | regret_pref: 121.0000 | reward_optimal: 120.6719 | reward_pref: 35.0979 | reward_npref: 25.9139
[    1355 points] regret_avg: 85.8371 | regret_pref: 121.0000 | reward_optimal: 121.0333 | reward_pref: 35.1962 | reward_npref: 25.9086
[    1360 points] regret_avg: 86.1230 | regret_pref: 122.0000 | reward_optimal: 121.5171 | reward_pref: 35.3941 | reward_npref: 26.1886
[    1365 points] regret_avg: 86.5411 | regret_pref: 122.0000 | reward_optimal: 121.9893 | reward_pref: 35.4482 | reward_npref: 26.0841
[    1370 points] regret_avg: 86.5411 | regret_pref: 122.0000 | reward_optimal: 122.4367 | reward_pref: 35.8957 | reward_npref: 26.3487
[    1375 points] regret_avg: 86.7597 | regret_pref: 123.0000 | reward_optimal: 122.8167 | reward_pref: 36.0570 | reward_npref: 26.5910
[    1380 points] regret_avg: 86.8953 | regret_pref: 123.0000 | reward_optimal: 123.5939 | reward_pref: 36.6985 | reward_npref: 27.0160
[    1385 points] regret_avg: 87.0898 | regret_pref: 124.0000 | reward_optimal: 124.0332 | reward_pref: 36.9434 | reward_npref: 27.2665
[    1390 points] regret_avg: 87.2771 | regret_pref: 125.0000 | reward_optimal: 124.2977 | reward_pref: 37.0207 | reward_npref: 27.3927
[    1395 points] regret_avg: 87.4871 | regret_pref: 126.0000 | reward_optimal: 124.7549 | reward_pref: 37.2678 | reward_npref: 27.7995
[    1400 points] regret_avg: 87.7224 | regret_pref: 127.0000 | reward_optimal: 125.1947 | reward_pref: 37.4723 | reward_npref: 28.0573
[    1405 points] regret_avg: 87.9411 | regret_pref: 128.0000 | reward_optimal: 125.6072 | reward_pref: 37.6661 | reward_npref: 28.2858
[    1410 points] regret_avg: 88.1689 | regret_pref: 128.0000 | reward_optimal: 125.9016 | reward_pref: 37.7327 | reward_npref: 28.3484
[    1415 points] regret_avg: 88.3847 | regret_pref: 128.0000 | reward_optimal: 126.3509 | reward_pref: 37.9663 | reward_npref: 28.4523
[    1420 points] regret_avg: 88.5294 | regret_pref: 128.0000 | reward_optimal: 126.6001 | reward_pref: 38.0707 | reward_npref: 28.2682
[    1425 points] regret_avg: 88.6963 | regret_pref: 129.0000 | reward_optimal: 127.0115 | reward_pref: 38.3152 | reward_npref: 28.5792
[    1430 points] regret_avg: 89.0454 | regret_pref: 130.0000 | reward_optimal: 127.5735 | reward_pref: 38.5281 | reward_npref: 28.8811
[    1435 points] regret_avg: 89.3309 | regret_pref: 130.0000 | reward_optimal: 128.0618 | reward_pref: 38.7309 | reward_npref: 28.5318
[    1440 points] regret_avg: 89.6291 | regret_pref: 130.0000 | reward_optimal: 128.3923 | reward_pref: 38.7632 | reward_npref: 28.5128
[    1445 points] regret_avg: 89.7467 | regret_pref: 131.0000 | reward_optimal: 128.6782 | reward_pref: 38.9315 | reward_npref: 28.7988
[    1450 points] regret_avg: 89.7708 | regret_pref: 131.0000 | reward_optimal: 129.1008 | reward_pref: 39.3300 | reward_npref: 29.1734
[    1455 points] regret_avg: 90.0589 | regret_pref: 132.0000 | reward_optimal: 129.3618 | reward_pref: 39.3029 | reward_npref: 29.1674
[    1460 points] regret_avg: 90.4653 | regret_pref: 132.0000 | reward_optimal: 129.8880 | reward_pref: 39.4227 | reward_npref: 29.2749
[    1465 points] regret_avg: 90.6616 | regret_pref: 132.0000 | reward_optimal: 130.7200 | reward_pref: 40.0584 | reward_npref: 29.7672
[    1470 points] regret_avg: 90.9514 | regret_pref: 133.0000 | reward_optimal: 131.0423 | reward_pref: 40.0909 | reward_npref: 29.8760
[    1475 points] regret_avg: 91.2947 | regret_pref: 134.0000 | reward_optimal: 131.5608 | reward_pref: 40.2661 | reward_npref: 30.1579
[    1480 points] regret_avg: 91.6617 | regret_pref: 134.0000 | reward_optimal: 131.9288 | reward_pref: 40.2671 | reward_npref: 30.0899
[    1485 points] regret_avg: 91.8666 | regret_pref: 135.0000 | reward_optimal: 132.2484 | reward_pref: 40.3818 | reward_npref: 30.2076
[    1490 points] regret_avg: 92.6739 | regret_pref: 135.0000 | reward_optimal: 132.5443 | reward_pref: 39.8703 | reward_npref: 29.6488
[    1495 points] regret_avg: 92.6739 | regret_pref: 135.0000 | reward_optimal: 133.2368 | reward_pref: 40.5628 | reward_npref: 29.9252
[    1500 points] regret_avg: 92.9123 | regret_pref: 135.0000 | reward_optimal: 133.4830 | reward_pref: 40.5707 | reward_npref: 29.7369
[    1505 points] regret_avg: 93.2517 | regret_pref: 136.0000 | reward_optimal: 133.8489 | reward_pref: 40.5972 | reward_npref: 29.8245
[    1510 points] regret_avg: 93.6676 | regret_pref: 137.0000 | reward_optimal: 134.5349 | reward_pref: 40.8673 | reward_npref: 30.1173
[    1515 points] regret_avg: 94.0545 | regret_pref: 137.0000 | reward_optimal: 135.1009 | reward_pref: 41.0464 | reward_npref: 30.2702
[    1520 points] regret_avg: 94.2837 | regret_pref: 138.0000 | reward_optimal: 135.3482 | reward_pref: 41.0644 | reward_npref: 30.3763
[    1525 points] regret_avg: 94.5298 | regret_pref: 139.0000 | reward_optimal: 135.8180 | reward_pref: 41.2882 | reward_npref: 30.6477
[    1530 points] regret_avg: 95.2170 | regret_pref: 139.0000 | reward_optimal: 136.1498 | reward_pref: 40.9327 | reward_npref: 30.1279
[    1535 points] regret_avg: 95.6555 | regret_pref: 140.0000 | reward_optimal: 136.6670 | reward_pref: 41.0116 | reward_npref: 30.2077
[    1540 points] regret_avg: 95.6555 | regret_pref: 140.0000 | reward_optimal: 137.4746 | reward_pref: 41.8192 | reward_npref: 30.8729
[    1545 points] regret_avg: 95.9992 | regret_pref: 141.0000 | reward_optimal: 137.8926 | reward_pref: 41.8934 | reward_npref: 30.9551
[    1550 points] regret_avg: 96.2014 | regret_pref: 141.0000 | reward_optimal: 138.2753 | reward_pref: 42.0739 | reward_npref: 31.0957
[    1555 points] regret_avg: 96.5790 | regret_pref: 142.0000 | reward_optimal: 138.7034 | reward_pref: 42.1244 | reward_npref: 31.5238
[    1560 points] regret_avg: 96.7943 | regret_pref: 142.0000 | reward_optimal: 139.1294 | reward_pref: 42.3351 | reward_npref: 31.7240
[    1565 points] regret_avg: 96.9754 | regret_pref: 142.0000 | reward_optimal: 139.6329 | reward_pref: 42.6575 | reward_npref: 31.9452
[    1570 points] regret_avg: 97.3203 | regret_pref: 143.0000 | reward_optimal: 140.1436 | reward_pref: 42.8234 | reward_npref: 32.1364
[    1575 points] regret_avg: 97.7221 | regret_pref: 144.0000 | reward_optimal: 140.5516 | reward_pref: 42.8295 | reward_npref: 32.2521
[    1580 points] regret_avg: 98.1135 | regret_pref: 145.0000 | reward_optimal: 140.8910 | reward_pref: 42.7775 | reward_npref: 32.3383
[    1585 points] regret_avg: 98.3137 | regret_pref: 145.0000 | reward_optimal: 141.3410 | reward_pref: 43.0273 | reward_npref: 32.5202
[    1590 points] regret_avg: 98.4814 | regret_pref: 145.0000 | reward_optimal: 141.5557 | reward_pref: 43.0743 | reward_npref: 32.5641
[    1595 points] regret_avg: 98.6832 | regret_pref: 146.0000 | reward_optimal: 141.9699 | reward_pref: 43.2867 | reward_npref: 32.9782
[    1600 points] regret_avg: 99.3190 | regret_pref: 146.0000 | reward_optimal: 142.3617 | reward_pref: 43.0427 | reward_npref: 32.7128
[    1605 points] regret_avg: 99.5272 | regret_pref: 147.0000 | reward_optimal: 142.7195 | reward_pref: 43.1923 | reward_npref: 32.8855
[    1610 points] regret_avg: 99.9176 | regret_pref: 148.0000 | reward_optimal: 143.0191 | reward_pref: 43.1016 | reward_npref: 32.9068
[    1615 points] regret_avg: 99.9176 | regret_pref: 148.0000 | reward_optimal: 143.2705 | reward_pref: 43.3529 | reward_npref: 32.8331
[    1620 points] regret_avg: 100.4107 | regret_pref: 149.0000 | reward_optimal: 143.6182 | reward_pref: 43.2075 | reward_npref: 32.7051
[    1625 points] regret_avg: 100.7761 | regret_pref: 150.0000 | reward_optimal: 144.0354 | reward_pref: 43.2592 | reward_npref: 32.8068
[    1630 points] regret_avg: 101.1907 | regret_pref: 150.0000 | reward_optimal: 144.4304 | reward_pref: 43.2397 | reward_npref: 32.7505
[    1635 points] regret_avg: 101.4886 | regret_pref: 150.0000 | reward_optimal: 145.0107 | reward_pref: 43.5221 | reward_npref: 32.7286
[    1640 points] regret_avg: 101.7278 | regret_pref: 150.0000 | reward_optimal: 145.6288 | reward_pref: 43.9010 | reward_npref: 33.0466
[    1645 points] regret_avg: 101.8747 | regret_pref: 150.0000 | reward_optimal: 146.1440 | reward_pref: 44.2693 | reward_npref: 33.2605
[    1650 points] regret_avg: 102.7615 | regret_pref: 151.0000 | reward_optimal: 146.4868 | reward_pref: 43.7254 | reward_npref: 33.1332
[    1655 points] regret_avg: 102.8134 | regret_pref: 151.0000 | reward_optimal: 147.3642 | reward_pref: 44.5508 | reward_npref: 33.4717
[    1660 points] regret_avg: 102.8134 | regret_pref: 151.0000 | reward_optimal: 147.8168 | reward_pref: 45.0034 | reward_npref: 33.1358
[    1665 points] regret_avg: 103.2084 | regret_pref: 151.0000 | reward_optimal: 148.0799 | reward_pref: 44.8715 | reward_npref: 32.6721
[    1670 points] regret_avg: 103.4327 | regret_pref: 152.0000 | reward_optimal: 148.4863 | reward_pref: 45.0536 | reward_npref: 32.9762
[    1675 points] regret_avg: 103.8026 | regret_pref: 152.0000 | reward_optimal: 148.9323 | reward_pref: 45.1297 | reward_npref: 32.9650
[    1680 points] regret_avg: 104.3781 | regret_pref: 153.0000 | reward_optimal: 149.3075 | reward_pref: 44.9294 | reward_npref: 33.1166
[    1685 points] regret_avg: 104.8871 | regret_pref: 153.0000 | reward_optimal: 149.7714 | reward_pref: 44.8843 | reward_npref: 32.9724
[    1690 points] regret_avg: 105.1669 | regret_pref: 153.0000 | reward_optimal: 150.1471 | reward_pref: 44.9801 | reward_npref: 33.0233
[    1695 points] regret_avg: 105.5540 | regret_pref: 153.0000 | reward_optimal: 150.4319 | reward_pref: 44.8779 | reward_npref: 32.5817
[    1700 points] regret_avg: 106.0841 | regret_pref: 154.0000 | reward_optimal: 150.7602 | reward_pref: 44.6761 | reward_npref: 32.5421
[    1705 points] regret_avg: 106.2847 | regret_pref: 154.0000 | reward_optimal: 151.1697 | reward_pref: 44.8850 | reward_npref: 32.6996
[    1710 points] regret_avg: 106.8807 | regret_pref: 155.0000 | reward_optimal: 151.4712 | reward_pref: 44.5905 | reward_npref: 32.4972
[    1715 points] regret_avg: 107.1075 | regret_pref: 156.0000 | reward_optimal: 151.7080 | reward_pref: 44.6005 | reward_npref: 32.5154
[    1720 points] regret_avg: 107.5587 | regret_pref: 157.0000 | reward_optimal: 152.1194 | reward_pref: 44.5607 | reward_npref: 32.5822
[    1725 points] regret_avg: 107.7686 | regret_pref: 157.0000 | reward_optimal: 152.5774 | reward_pref: 44.8088 | reward_npref: 32.7688
[    1730 points] regret_avg: 108.0963 | regret_pref: 158.0000 | reward_optimal: 152.8831 | reward_pref: 44.7869 | reward_npref: 32.7840
[    1735 points] regret_avg: 108.6046 | regret_pref: 159.0000 | reward_optimal: 153.6904 | reward_pref: 45.0858 | reward_npref: 33.3589
[    1740 points] regret_avg: 108.7501 | regret_pref: 160.0000 | reward_optimal: 154.0383 | reward_pref: 45.2882 | reward_npref: 33.6495
[    1745 points] regret_avg: 109.1591 | regret_pref: 160.0000 | reward_optimal: 154.5092 | reward_pref: 45.3501 | reward_npref: 33.5895
[    1750 points] regret_avg: 109.4896 | regret_pref: 161.0000 | reward_optimal: 155.1798 | reward_pref: 45.6902 | reward_npref: 34.1071
[    1755 points] regret_avg: 109.8544 | regret_pref: 161.0000 | reward_optimal: 155.4727 | reward_pref: 45.6183 | reward_npref: 33.9381
[    1760 points] regret_avg: 110.3769 | regret_pref: 161.0000 | reward_optimal: 155.8430 | reward_pref: 45.4661 | reward_npref: 33.7465
[    1765 points] regret_avg: 110.6279 | regret_pref: 161.0000 | reward_optimal: 156.2816 | reward_pref: 45.6537 | reward_npref: 33.9087
[    1770 points] regret_avg: 111.0525 | regret_pref: 162.0000 | reward_optimal: 156.5875 | reward_pref: 45.5350 | reward_npref: 33.8008
[    1775 points] regret_avg: 111.2203 | regret_pref: 163.0000 | reward_optimal: 156.8088 | reward_pref: 45.5885 | reward_npref: 33.8613
[    1780 points] regret_avg: 111.5591 | regret_pref: 164.0000 | reward_optimal: 157.2509 | reward_pref: 45.6918 | reward_npref: 34.0911
[    1785 points] regret_avg: 112.0026 | regret_pref: 165.0000 | reward_optimal: 157.6303 | reward_pref: 45.6277 | reward_npref: 34.4705
[    1790 points] regret_avg: 112.2029 | regret_pref: 166.0000 | reward_optimal: 158.0350 | reward_pref: 45.8321 | reward_npref: 34.7073
[    1795 points] regret_avg: 112.4400 | regret_pref: 166.0000 | reward_optimal: 158.3421 | reward_pref: 45.9021 | reward_npref: 34.7700
[    1800 points] regret_avg: 112.6560 | regret_pref: 167.0000 | reward_optimal: 158.8660 | reward_pref: 46.2100 | reward_npref: 35.1274
[    1805 points] regret_avg: 112.6560 | regret_pref: 167.0000 | reward_optimal: 159.3460 | reward_pref: 46.6901 | reward_npref: 35.1156
[    1810 points] regret_avg: 113.2429 | regret_pref: 168.0000 | reward_optimal: 159.5407 | reward_pref: 46.2978 | reward_npref: 34.9117
[    1815 points] regret_avg: 113.5597 | regret_pref: 168.0000 | reward_optimal: 159.9362 | reward_pref: 46.3765 | reward_npref: 34.9845
[    1820 points] regret_avg: 114.2874 | regret_pref: 169.0000 | reward_optimal: 160.3317 | reward_pref: 46.0443 | reward_npref: 34.8604
[    1825 points] regret_avg: 114.7914 | regret_pref: 170.0000 | reward_optimal: 160.6782 | reward_pref: 45.8869 | reward_npref: 34.9884
[    1830 points] regret_avg: 115.1128 | regret_pref: 171.0000 | reward_optimal: 160.9443 | reward_pref: 45.8315 | reward_npref: 35.2545
[    1835 points] regret_avg: 115.1128 | regret_pref: 171.0000 | reward_optimal: 161.4252 | reward_pref: 46.3124 | reward_npref: 35.4037
[    1840 points] regret_avg: 115.4716 | regret_pref: 172.0000 | reward_optimal: 162.0385 | reward_pref: 46.5669 | reward_npref: 35.8020
[    1845 points] regret_avg: 115.6227 | regret_pref: 172.0000 | reward_optimal: 162.5139 | reward_pref: 46.8912 | reward_npref: 36.0784
[    1850 points] regret_avg: 115.8876 | regret_pref: 173.0000 | reward_optimal: 162.9376 | reward_pref: 47.0500 | reward_npref: 36.2417
[    1855 points] regret_avg: 116.0362 | regret_pref: 173.0000 | reward_optimal: 163.1832 | reward_pref: 47.1470 | reward_npref: 36.3157
[    1860 points] regret_avg: 116.3196 | regret_pref: 173.0000 | reward_optimal: 164.1351 | reward_pref: 47.8155 | reward_npref: 36.7661
[    1865 points] regret_avg: 116.6097 | regret_pref: 173.0000 | reward_optimal: 164.8786 | reward_pref: 48.2690 | reward_npref: 37.1814
[    1870 points] regret_avg: 117.3315 | regret_pref: 174.0000 | reward_optimal: 165.1780 | reward_pref: 47.8465 | reward_npref: 37.2866
[    1875 points] regret_avg: 117.7655 | regret_pref: 174.0000 | reward_optimal: 165.6487 | reward_pref: 47.8833 | reward_npref: 37.3094
[    1880 points] regret_avg: 118.2486 | regret_pref: 174.0000 | reward_optimal: 165.9092 | reward_pref: 47.6606 | reward_npref: 36.9105
[    1885 points] regret_avg: 118.8665 | regret_pref: 175.0000 | reward_optimal: 166.2665 | reward_pref: 47.4000 | reward_npref: 36.9284
[    1890 points] regret_avg: 119.3303 | regret_pref: 175.0000 | reward_optimal: 166.6034 | reward_pref: 47.2731 | reward_npref: 36.7235
[    1895 points] regret_avg: 120.1064 | regret_pref: 175.0000 | reward_optimal: 166.9273 | reward_pref: 46.8209 | reward_npref: 36.1554
[    1900 points] regret_avg: 120.5388 | regret_pref: 175.0000 | reward_optimal: 167.1387 | reward_pref: 46.5999 | reward_npref: 35.7656
[    1905 points] regret_avg: 120.6515 | regret_pref: 175.0000 | reward_optimal: 167.2719 | reward_pref: 46.6204 | reward_npref: 35.4422
[    1910 points] regret_avg: 121.1030 | regret_pref: 176.0000 | reward_optimal: 167.7663 | reward_pref: 46.6633 | reward_npref: 35.5651
[    1915 points] regret_avg: 121.6327 | regret_pref: 176.0000 | reward_optimal: 168.6916 | reward_pref: 47.0588 | reward_npref: 35.9154
[    1920 points] regret_avg: 121.9427 | regret_pref: 177.0000 | reward_optimal: 169.2086 | reward_pref: 47.2659 | reward_npref: 36.3153
[    1925 points] regret_avg: 122.3004 | regret_pref: 178.0000 | reward_optimal: 169.7571 | reward_pref: 47.4567 | reward_npref: 36.8317
[    1930 points] regret_avg: 122.4154 | regret_pref: 178.0000 | reward_optimal: 170.3114 | reward_pref: 47.8960 | reward_npref: 37.1805
[    1935 points] regret_avg: 122.4154 | regret_pref: 178.0000 | reward_optimal: 170.7302 | reward_pref: 48.3148 | reward_npref: 37.3409
[    1940 points] regret_avg: 122.6401 | regret_pref: 179.0000 | reward_optimal: 171.5110 | reward_pref: 48.8710 | reward_npref: 37.9859
[    1945 points] regret_avg: 123.3776 | regret_pref: 180.0000 | reward_optimal: 171.8751 | reward_pref: 48.4975 | reward_npref: 37.7823
