[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[     985 points] regret_avg: 556.1009 | regret_pref: 74.0000 | reward_optimal: 719.0524 | reward_pref: 162.9515 | reward_npref: -135.8308
[     990 points] regret_avg: 556.6708 | regret_pref: 74.0000 | reward_optimal: 719.8690 | reward_pref: 163.1982 | reward_npref: -137.2732
[     995 points] regret_avg: 562.3618 | regret_pref: 74.0000 | reward_optimal: 720.0014 | reward_pref: 157.6396 | reward_npref: -150.2283
[    1000 points] regret_avg: 563.8429 | regret_pref: 75.0000 | reward_optimal: 720.6443 | reward_pref: 156.8014 | reward_npref: -150.2888
[    1005 points] regret_avg: 564.8651 | regret_pref: 76.0000 | reward_optimal: 721.7396 | reward_pref: 156.8745 | reward_npref: -150.1382
[    1010 points] regret_avg: 564.8651 | regret_pref: 76.0000 | reward_optimal: 732.0841 | reward_pref: 167.2190 | reward_npref: -142.9762
[    1015 points] regret_avg: 568.0926 | regret_pref: 76.0000 | reward_optimal: 732.3519 | reward_pref: 164.2593 | reward_npref: -155.8227
[    1020 points] regret_avg: 579.0246 | regret_pref: 77.0000 | reward_optimal: 745.3110 | reward_pref: 166.2863 | reward_npref: -148.4704
[    1025 points] regret_avg: 581.7265 | regret_pref: 78.0000 | reward_optimal: 749.7957 | reward_pref: 168.0692 | reward_npref: -145.6244
[    1030 points] regret_avg: 582.0830 | regret_pref: 79.0000 | reward_optimal: 751.3665 | reward_pref: 169.2835 | reward_npref: -144.2334
[    1035 points] regret_avg: 583.8317 | regret_pref: 79.0000 | reward_optimal: 751.3227 | reward_pref: 167.4911 | reward_npref: -153.5225
[    1040 points] regret_avg: 587.4387 | regret_pref: 80.0000 | reward_optimal: 752.0396 | reward_pref: 164.6009 | reward_npref: -155.9793
[    1045 points] regret_avg: 588.5859 | regret_pref: 80.0000 | reward_optimal: 752.9274 | reward_pref: 164.3415 | reward_npref: -156.6389
[    1050 points] regret_avg: 595.4285 | regret_pref: 81.0000 | reward_optimal: 753.4745 | reward_pref: 158.0460 | reward_npref: -158.2076
[    1055 points] regret_avg: 596.5628 | regret_pref: 81.0000 | reward_optimal: 754.6410 | reward_pref: 158.0782 | reward_npref: -159.0121
[    1060 points] regret_avg: 597.1360 | regret_pref: 81.0000 | reward_optimal: 755.2935 | reward_pref: 158.1575 | reward_npref: -159.8635
[    1065 points] regret_avg: 601.2905 | regret_pref: 81.0000 | reward_optimal: 755.8716 | reward_pref: 154.5811 | reward_npref: -164.2790
[    1070 points] regret_avg: 603.6293 | regret_pref: 82.0000 | reward_optimal: 756.4921 | reward_pref: 152.8628 | reward_npref: -164.5445
[    1075 points] regret_avg: 608.3563 | regret_pref: 83.0000 | reward_optimal: 756.8916 | reward_pref: 148.5352 | reward_npref: -167.9859
[    1080 points] regret_avg: 608.6528 | regret_pref: 83.0000 | reward_optimal: 757.3611 | reward_pref: 148.7084 | reward_npref: -168.2990
[    1085 points] regret_avg: 612.8659 | regret_pref: 84.0000 | reward_optimal: 766.0095 | reward_pref: 153.1436 | reward_npref: -160.7118
[    1090 points] regret_avg: 614.2171 | regret_pref: 85.0000 | reward_optimal: 767.0279 | reward_pref: 152.8108 | reward_npref: -160.8982
[    1095 points] regret_avg: 614.7914 | regret_pref: 86.0000 | reward_optimal: 768.1658 | reward_pref: 153.3745 | reward_npref: -160.1318
[    1100 points] regret_avg: 618.1035 | regret_pref: 87.0000 | reward_optimal: 768.8785 | reward_pref: 150.7750 | reward_npref: -161.8154
[    1105 points] regret_avg: 625.6898 | regret_pref: 88.0000 | reward_optimal: 777.5700 | reward_pref: 151.8802 | reward_npref: -157.9476
[    1110 points] regret_avg: 631.9335 | regret_pref: 89.0000 | reward_optimal: 785.3446 | reward_pref: 153.4111 | reward_npref: -152.5482
[    1115 points] regret_avg: 633.3571 | regret_pref: 89.0000 | reward_optimal: 786.5850 | reward_pref: 153.2278 | reward_npref: -153.0049
[    1120 points] regret_avg: 635.6441 | regret_pref: 90.0000 | reward_optimal: 790.5039 | reward_pref: 154.8598 | reward_npref: -149.5568
[    1125 points] regret_avg: 640.4494 | regret_pref: 90.0000 | reward_optimal: 790.4750 | reward_pref: 150.0256 | reward_npref: -155.2380
[    1130 points] regret_avg: 641.2979 | regret_pref: 91.0000 | reward_optimal: 792.8922 | reward_pref: 151.5943 | reward_npref: -152.9642
[    1135 points] regret_avg: 646.9162 | regret_pref: 92.0000 | reward_optimal: 801.2771 | reward_pref: 154.3609 | reward_npref: -148.6957
[    1140 points] regret_avg: 649.4969 | regret_pref: 92.0000 | reward_optimal: 805.1949 | reward_pref: 155.6979 | reward_npref: -147.7602
[    1145 points] regret_avg: 650.4573 | regret_pref: 92.0000 | reward_optimal: 807.5877 | reward_pref: 157.1304 | reward_npref: -146.9454
[    1150 points] regret_avg: 651.3382 | regret_pref: 93.0000 | reward_optimal: 814.7696 | reward_pref: 163.4315 | reward_npref: -139.7635
[    1155 points] regret_avg: 667.5321 | regret_pref: 94.0000 | reward_optimal: 813.9250 | reward_pref: 146.3928 | reward_npref: -150.6925
[    1160 points] regret_avg: 668.9574 | regret_pref: 95.0000 | reward_optimal: 819.7200 | reward_pref: 150.7626 | reward_npref: -144.8974
[    1165 points] regret_avg: 668.9574 | regret_pref: 95.0000 | reward_optimal: 823.3062 | reward_pref: 154.3488 | reward_npref: -143.2094
[    1170 points] regret_avg: 670.2005 | regret_pref: 95.0000 | reward_optimal: 843.2358 | reward_pref: 173.0353 | reward_npref: -130.7345
[    1175 points] regret_avg: 671.2653 | regret_pref: 95.0000 | reward_optimal: 844.2023 | reward_pref: 172.9370 | reward_npref: -131.8554
[    1180 points] regret_avg: 674.5297 | regret_pref: 95.0000 | reward_optimal: 850.2193 | reward_pref: 175.6896 | reward_npref: -129.7872
[    1185 points] regret_avg: 675.6384 | regret_pref: 96.0000 | reward_optimal: 850.8579 | reward_pref: 175.2195 | reward_npref: -129.8559
[    1190 points] regret_avg: 679.6626 | regret_pref: 96.0000 | reward_optimal: 856.9755 | reward_pref: 177.3129 | reward_npref: -128.4709
[    1195 points] regret_avg: 681.7486 | regret_pref: 97.0000 | reward_optimal: 857.9727 | reward_pref: 176.2241 | reward_npref: -129.1682
[    1200 points] regret_avg: 684.0487 | regret_pref: 97.0000 | reward_optimal: 858.8282 | reward_pref: 174.7796 | reward_npref: -131.2597
[    1205 points] regret_avg: 684.4892 | regret_pref: 97.0000 | reward_optimal: 859.7216 | reward_pref: 175.2324 | reward_npref: -131.1298
[    1210 points] regret_avg: 686.4260 | regret_pref: 97.0000 | reward_optimal: 870.1557 | reward_pref: 183.7297 | reward_npref: -125.2037
[    1215 points] regret_avg: 687.5072 | regret_pref: 98.0000 | reward_optimal: 871.7715 | reward_pref: 184.2644 | reward_npref: -123.7805
[    1220 points] regret_avg: 693.1427 | regret_pref: 99.0000 | reward_optimal: 872.1871 | reward_pref: 179.0444 | reward_npref: -128.0184
[    1225 points] regret_avg: 694.4363 | regret_pref: 99.0000 | reward_optimal: 873.2887 | reward_pref: 178.8524 | reward_npref: -128.3041
[    1230 points] regret_avg: 701.4597 | regret_pref: 99.0000 | reward_optimal: 873.7041 | reward_pref: 172.2444 | reward_npref: -137.1620
[    1235 points] regret_avg: 702.5887 | regret_pref: 99.0000 | reward_optimal: 874.4545 | reward_pref: 171.8658 | reward_npref: -138.5276
[    1240 points] regret_avg: 704.3740 | regret_pref: 100.0000 | reward_optimal: 884.0893 | reward_pref: 179.7152 | reward_npref: -129.4885
[    1245 points] regret_avg: 707.7516 | regret_pref: 100.0000 | reward_optimal: 884.6227 | reward_pref: 176.8711 | reward_npref: -132.7756
[    1250 points] regret_avg: 708.4088 | regret_pref: 101.0000 | reward_optimal: 885.6932 | reward_pref: 177.2844 | reward_npref: -131.7052
[    1255 points] regret_avg: 708.4088 | regret_pref: 101.0000 | reward_optimal: 886.3249 | reward_pref: 177.9161 | reward_npref: -134.6350
[    1260 points] regret_avg: 708.4088 | regret_pref: 101.0000 | reward_optimal: 887.0875 | reward_pref: 178.6787 | reward_npref: -134.4599
[    1265 points] regret_avg: 713.0392 | regret_pref: 102.0000 | reward_optimal: 887.6528 | reward_pref: 174.6136 | reward_npref: -136.5669
[    1270 points] regret_avg: 713.8418 | regret_pref: 102.0000 | reward_optimal: 900.5551 | reward_pref: 186.7133 | reward_npref: -134.7214
[    1275 points] regret_avg: 716.5471 | regret_pref: 102.0000 | reward_optimal: 899.8247 | reward_pref: 183.2776 | reward_npref: -139.9036
[    1280 points] regret_avg: 719.4004 | regret_pref: 102.0000 | reward_optimal: 899.8063 | reward_pref: 180.4059 | reward_npref: -149.4274
[    1285 points] regret_avg: 723.5100 | regret_pref: 103.0000 | reward_optimal: 905.0697 | reward_pref: 181.5597 | reward_npref: -144.8081
[    1290 points] regret_avg: 726.1166 | regret_pref: 103.0000 | reward_optimal: 909.8978 | reward_pref: 183.7812 | reward_npref: -142.8621
[    1295 points] regret_avg: 726.6337 | regret_pref: 103.0000 | reward_optimal: 911.3875 | reward_pref: 184.7538 | reward_npref: -141.9724
[    1300 points] regret_avg: 730.6304 | regret_pref: 104.0000 | reward_optimal: 911.6261 | reward_pref: 180.9957 | reward_npref: -143.9866
[    1305 points] regret_avg: 736.4378 | regret_pref: 105.0000 | reward_optimal: 911.8138 | reward_pref: 175.3760 | reward_npref: -144.8446
[    1310 points] regret_avg: 739.2245 | regret_pref: 106.0000 | reward_optimal: 915.7020 | reward_pref: 176.4775 | reward_npref: -140.9564
[    1315 points] regret_avg: 745.1620 | regret_pref: 107.0000 | reward_optimal: 922.9039 | reward_pref: 177.7419 | reward_npref: -138.9825
[    1320 points] regret_avg: 746.0877 | regret_pref: 107.0000 | reward_optimal: 926.7231 | reward_pref: 180.6354 | reward_npref: -136.5469
[    1325 points] regret_avg: 746.3576 | regret_pref: 107.0000 | reward_optimal: 928.0400 | reward_pref: 181.6824 | reward_npref: -135.5912
[    1330 points] regret_avg: 746.3576 | regret_pref: 107.0000 | reward_optimal: 929.2520 | reward_pref: 182.8943 | reward_npref: -134.6185
[    1335 points] regret_avg: 746.3576 | regret_pref: 107.0000 | reward_optimal: 929.1678 | reward_pref: 182.8102 | reward_npref: -134.7065
[    1340 points] regret_avg: 751.6650 | regret_pref: 108.0000 | reward_optimal: 928.0324 | reward_pref: 176.3674 | reward_npref: -137.1696
[    1345 points] regret_avg: 763.7687 | regret_pref: 109.0000 | reward_optimal: 941.5692 | reward_pref: 177.8005 | reward_npref: -129.5951
[    1350 points] regret_avg: 763.8569 | regret_pref: 109.0000 | reward_optimal: 941.2770 | reward_pref: 177.4201 | reward_npref: -130.0551
[    1355 points] regret_avg: 767.8932 | regret_pref: 109.0000 | reward_optimal: 946.0347 | reward_pref: 178.1415 | reward_npref: -130.2864
[    1360 points] regret_avg: 768.3896 | regret_pref: 109.0000 | reward_optimal: 945.4306 | reward_pref: 177.0411 | reward_npref: -132.3520
[    1365 points] regret_avg: 775.2414 | regret_pref: 110.0000 | reward_optimal: 944.3326 | reward_pref: 169.0911 | reward_npref: -133.4501
[    1370 points] regret_avg: 775.6882 | regret_pref: 110.0000 | reward_optimal: 945.9771 | reward_pref: 170.2889 | reward_npref: -132.5993
[    1375 points] regret_avg: 775.6934 | regret_pref: 110.0000 | reward_optimal: 946.0475 | reward_pref: 170.3540 | reward_npref: -132.5614
[    1380 points] regret_avg: 777.6160 | regret_pref: 111.0000 | reward_optimal: 944.9012 | reward_pref: 167.2851 | reward_npref: -133.7410
[    1385 points] regret_avg: 784.3394 | regret_pref: 112.0000 | reward_optimal: 943.6057 | reward_pref: 159.2663 | reward_npref: -140.7053
[    1390 points] regret_avg: 792.6803 | regret_pref: 113.0000 | reward_optimal: 942.3531 | reward_pref: 149.6728 | reward_npref: -141.9580
[    1395 points] regret_avg: 794.1786 | regret_pref: 114.0000 | reward_optimal: 944.8837 | reward_pref: 150.7051 | reward_npref: -140.5837
[    1400 points] regret_avg: 795.4284 | regret_pref: 115.0000 | reward_optimal: 946.0895 | reward_pref: 150.6611 | reward_npref: -140.1532
[    1405 points] regret_avg: 801.9299 | regret_pref: 116.0000 | reward_optimal: 960.8976 | reward_pref: 158.9677 | reward_npref: -127.2011
[    1410 points] regret_avg: 808.1375 | regret_pref: 117.0000 | reward_optimal: 968.1964 | reward_pref: 160.0589 | reward_npref: -125.0759
[    1415 points] regret_avg: 813.3723 | regret_pref: 117.0000 | reward_optimal: 966.9524 | reward_pref: 153.5801 | reward_npref: -133.8728
[    1420 points] regret_avg: 814.2820 | regret_pref: 117.0000 | reward_optimal: 965.9509 | reward_pref: 151.6690 | reward_npref: -136.4599
[    1425 points] regret_avg: 817.8298 | regret_pref: 117.0000 | reward_optimal: 964.7491 | reward_pref: 146.9193 | reward_npref: -142.2344
[    1430 points] regret_avg: 822.2541 | regret_pref: 118.0000 | reward_optimal: 963.5424 | reward_pref: 141.2883 | reward_npref: -143.5339
[    1435 points] regret_avg: 824.9386 | regret_pref: 118.0000 | reward_optimal: 972.0036 | reward_pref: 147.0650 | reward_npref: -138.2970
[    1440 points] regret_avg: 830.5456 | regret_pref: 119.0000 | reward_optimal: 983.1089 | reward_pref: 152.5632 | reward_npref: -127.8905
[    1445 points] regret_avg: 830.8341 | regret_pref: 119.0000 | reward_optimal: 987.6254 | reward_pref: 156.7914 | reward_npref: -126.6163
[    1450 points] regret_avg: 832.5408 | regret_pref: 120.0000 | reward_optimal: 986.2142 | reward_pref: 153.6734 | reward_npref: -129.0530
[    1455 points] regret_avg: 833.0802 | regret_pref: 121.0000 | reward_optimal: 985.1818 | reward_pref: 152.1015 | reward_npref: -130.2901
[    1460 points] regret_avg: 834.5496 | regret_pref: 122.0000 | reward_optimal: 988.0103 | reward_pref: 153.4607 | reward_npref: -127.8250
[    1465 points] regret_avg: 840.6458 | regret_pref: 122.0000 | reward_optimal: 986.7142 | reward_pref: 146.0684 | reward_npref: -139.7898
[    1470 points] regret_avg: 843.6379 | regret_pref: 123.0000 | reward_optimal: 989.9005 | reward_pref: 146.2626 | reward_npref: -137.0087
[    1475 points] regret_avg: 844.7249 | regret_pref: 123.0000 | reward_optimal: 988.9852 | reward_pref: 144.2602 | reward_npref: -139.5289
[    1480 points] regret_avg: 850.3650 | regret_pref: 124.0000 | reward_optimal: 987.6799 | reward_pref: 137.3149 | reward_npref: -144.7703
[    1485 points] regret_avg: 852.0628 | regret_pref: 125.0000 | reward_optimal: 986.4435 | reward_pref: 134.3807 | reward_npref: -146.0900
[    1490 points] regret_avg: 858.0959 | regret_pref: 126.0000 | reward_optimal: 985.3468 | reward_pref: 127.2509 | reward_npref: -151.4611
[    1495 points] regret_avg: 862.3368 | regret_pref: 127.0000 | reward_optimal: 983.9972 | reward_pref: 121.6604 | reward_npref: -153.8650
[    1500 points] regret_avg: 863.1283 | regret_pref: 128.0000 | reward_optimal: 984.9268 | reward_pref: 121.7985 | reward_npref: -153.0658
[    1505 points] regret_avg: 874.2668 | regret_pref: 129.0000 | reward_optimal: 983.5832 | reward_pref: 109.3164 | reward_npref: -154.4094
[    1510 points] regret_avg: 876.6654 | regret_pref: 129.0000 | reward_optimal: 989.8402 | reward_pref: 113.1748 | reward_npref: -152.6089
[    1515 points] regret_avg: 886.6632 | regret_pref: 130.0000 | reward_optimal: 1003.0284 | reward_pref: 116.3652 | reward_npref: -141.9054
[    1520 points] regret_avg: 887.8581 | regret_pref: 130.0000 | reward_optimal: 1012.4944 | reward_pref: 124.6363 | reward_npref: -134.8311
[    1525 points] regret_avg: 887.8860 | regret_pref: 130.0000 | reward_optimal: 1012.0229 | reward_pref: 124.1369 | reward_npref: -135.5327
[    1530 points] regret_avg: 889.9510 | regret_pref: 131.0000 | reward_optimal: 1014.8495 | reward_pref: 124.8985 | reward_npref: -132.7060
[    1535 points] regret_avg: 896.5711 | regret_pref: 132.0000 | reward_optimal: 1026.5167 | reward_pref: 129.9455 | reward_npref: -123.2394
[    1540 points] regret_avg: 907.0827 | regret_pref: 133.0000 | reward_optimal: 1041.7322 | reward_pref: 134.6494 | reward_npref: -115.6581
[    1545 points] regret_avg: 907.8166 | regret_pref: 134.0000 | reward_optimal: 1041.4778 | reward_pref: 133.6611 | reward_npref: -116.0319
[    1550 points] regret_avg: 909.2970 | regret_pref: 135.0000 | reward_optimal: 1040.6904 | reward_pref: 131.3934 | reward_npref: -117.6981
[    1555 points] regret_avg: 912.0445 | regret_pref: 136.0000 | reward_optimal: 1039.8442 | reward_pref: 127.7996 | reward_npref: -118.7262
[    1560 points] regret_avg: 918.2927 | regret_pref: 137.0000 | reward_optimal: 1038.5643 | reward_pref: 120.2716 | reward_npref: -123.4136
[    1565 points] regret_avg: 918.2927 | regret_pref: 137.0000 | reward_optimal: 1042.7581 | reward_pref: 124.4654 | reward_npref: -122.5540
[    1570 points] regret_avg: 922.1087 | regret_pref: 137.0000 | reward_optimal: 1057.9912 | reward_pref: 135.8825 | reward_npref: -112.0915
[    1575 points] regret_avg: 924.9089 | regret_pref: 137.0000 | reward_optimal: 1065.3701 | reward_pref: 140.4611 | reward_npref: -109.4023
[    1580 points] regret_avg: 936.0355 | regret_pref: 138.0000 | reward_optimal: 1077.7321 | reward_pref: 141.6966 | reward_npref: -104.0666
[    1585 points] regret_avg: 937.5685 | regret_pref: 138.0000 | reward_optimal: 1089.9103 | reward_pref: 152.3418 | reward_npref: -97.2651
[    1590 points] regret_avg: 937.5685 | regret_pref: 138.0000 | reward_optimal: 1088.7748 | reward_pref: 151.2063 | reward_npref: -99.9069
[    1595 points] regret_avg: 938.6358 | regret_pref: 139.0000 | reward_optimal: 1088.0025 | reward_pref: 149.3668 | reward_npref: -100.6792
[    1600 points] regret_avg: 949.4371 | regret_pref: 140.0000 | reward_optimal: 1086.7417 | reward_pref: 137.3046 | reward_npref: -104.2176
[    1605 points] regret_avg: 949.4522 | regret_pref: 140.0000 | reward_optimal: 1086.4353 | reward_pref: 136.9830 | reward_npref: -105.2394
[    1610 points] regret_avg: 949.8100 | regret_pref: 140.0000 | reward_optimal: 1092.0920 | reward_pref: 142.2820 | reward_npref: -104.3476
[    1615 points] regret_avg: 952.0774 | regret_pref: 140.0000 | reward_optimal: 1090.7456 | reward_pref: 138.6682 | reward_npref: -113.1341
[    1620 points] regret_avg: 954.4771 | regret_pref: 140.0000 | reward_optimal: 1089.9522 | reward_pref: 135.4751 | reward_npref: -116.8048
[    1625 points] regret_avg: 956.7006 | regret_pref: 141.0000 | reward_optimal: 1093.7072 | reward_pref: 137.0067 | reward_npref: -114.2694
[    1630 points] regret_avg: 960.0023 | regret_pref: 142.0000 | reward_optimal: 1092.6463 | reward_pref: 132.6440 | reward_npref: -115.4700
[    1635 points] regret_avg: 964.4978 | regret_pref: 143.0000 | reward_optimal: 1098.4646 | reward_pref: 133.9668 | reward_npref: -109.6517
[    1640 points] regret_avg: 964.4978 | regret_pref: 143.0000 | reward_optimal: 1098.3336 | reward_pref: 133.8358 | reward_npref: -109.8231
[    1645 points] regret_avg: 964.7805 | regret_pref: 144.0000 | reward_optimal: 1097.6268 | reward_pref: 132.8463 | reward_npref: -110.5299
[    1650 points] regret_avg: 965.3143 | regret_pref: 144.0000 | reward_optimal: 1096.3484 | reward_pref: 131.0341 | reward_npref: -113.7749
[    1655 points] regret_avg: 966.7380 | regret_pref: 144.0000 | reward_optimal: 1103.8311 | reward_pref: 137.0931 | reward_npref: -108.1918
[    1660 points] regret_avg: 968.9432 | regret_pref: 144.0000 | reward_optimal: 1107.2458 | reward_pref: 138.3025 | reward_npref: -107.7111
[    1665 points] regret_avg: 969.2430 | regret_pref: 144.0000 | reward_optimal: 1111.9278 | reward_pref: 142.6848 | reward_npref: -108.3020
[    1670 points] regret_avg: 970.5125 | regret_pref: 144.0000 | reward_optimal: 1110.5502 | reward_pref: 140.0377 | reward_npref: -116.9532
[    1675 points] regret_avg: 970.8573 | regret_pref: 144.0000 | reward_optimal: 1115.9473 | reward_pref: 145.0900 | reward_npref: -115.0614
[    1680 points] regret_avg: 973.6348 | regret_pref: 144.0000 | reward_optimal: 1114.7028 | reward_pref: 141.0680 | reward_npref: -121.4072
[    1685 points] regret_avg: 983.3303 | regret_pref: 145.0000 | reward_optimal: 1113.3515 | reward_pref: 130.0212 | reward_npref: -128.3519
[    1690 points] regret_avg: 993.9234 | regret_pref: 146.0000 | reward_optimal: 1123.8624 | reward_pref: 129.9390 | reward_npref: -122.4959
[    1695 points] regret_avg: 1003.1614 | regret_pref: 147.0000 | reward_optimal: 1122.5135 | reward_pref: 119.3521 | reward_npref: -125.3043
[    1700 points] regret_avg: 1013.2886 | regret_pref: 148.0000 | reward_optimal: 1133.7624 | reward_pref: 120.4738 | reward_npref: -120.4497
[    1705 points] regret_avg: 1013.7043 | regret_pref: 148.0000 | reward_optimal: 1132.8632 | reward_pref: 119.1589 | reward_npref: -123.3985
[    1710 points] regret_avg: 1015.0664 | regret_pref: 149.0000 | reward_optimal: 1134.2292 | reward_pref: 119.1628 | reward_npref: -122.1206
[    1715 points] regret_avg: 1017.0354 | regret_pref: 150.0000 | reward_optimal: 1149.9575 | reward_pref: 132.9221 | reward_npref: -107.3767
[    1720 points] regret_avg: 1020.7705 | regret_pref: 151.0000 | reward_optimal: 1157.2620 | reward_pref: 136.4915 | reward_npref: -100.5359
[    1725 points] regret_avg: 1024.7761 | regret_pref: 152.0000 | reward_optimal: 1166.2846 | reward_pref: 141.5085 | reward_npref: -93.7969
[    1730 points] regret_avg: 1032.0181 | regret_pref: 153.0000 | reward_optimal: 1164.9080 | reward_pref: 132.8899 | reward_npref: -96.2822
[    1735 points] regret_avg: 1043.3215 | regret_pref: 154.0000 | reward_optimal: 1177.5828 | reward_pref: 134.2613 | reward_npref: -90.7870
[    1740 points] regret_avg: 1044.7918 | regret_pref: 154.0000 | reward_optimal: 1185.3173 | reward_pref: 140.5256 | reward_npref: -85.9995
[    1745 points] regret_avg: 1045.9049 | regret_pref: 155.0000 | reward_optimal: 1184.4927 | reward_pref: 138.5879 | reward_npref: -87.3681
[    1750 points] regret_avg: 1045.9049 | regret_pref: 155.0000 | reward_optimal: 1183.2445 | reward_pref: 137.3396 | reward_npref: -91.2277
[    1755 points] regret_avg: 1048.2571 | regret_pref: 155.0000 | reward_optimal: 1187.2474 | reward_pref: 138.9903 | reward_npref: -90.1341
[    1760 points] regret_avg: 1061.1079 | regret_pref: 156.0000 | reward_optimal: 1201.7385 | reward_pref: 140.6306 | reward_npref: -75.6429
[    1765 points] regret_avg: 1063.1541 | regret_pref: 156.0000 | reward_optimal: 1200.6703 | reward_pref: 137.5162 | reward_npref: -82.5935
[    1770 points] regret_avg: 1066.2789 | regret_pref: 157.0000 | reward_optimal: 1202.9526 | reward_pref: 136.6738 | reward_npref: -80.3113
[    1775 points] regret_avg: 1070.6768 | regret_pref: 158.0000 | reward_optimal: 1212.8943 | reward_pref: 142.2174 | reward_npref: -72.8783
[    1780 points] regret_avg: 1070.6932 | regret_pref: 158.0000 | reward_optimal: 1212.3783 | reward_pref: 141.6851 | reward_npref: -73.8831
[    1785 points] regret_avg: 1071.2923 | regret_pref: 158.0000 | reward_optimal: 1211.1261 | reward_pref: 139.8338 | reward_npref: -78.4547
[    1790 points] regret_avg: 1072.9940 | regret_pref: 158.0000 | reward_optimal: 1224.6777 | reward_pref: 151.6837 | reward_npref: -69.1601
[    1795 points] regret_avg: 1079.0371 | regret_pref: 159.0000 | reward_optimal: 1223.3671 | reward_pref: 144.3301 | reward_npref: -74.5463
[    1800 points] regret_avg: 1079.3361 | regret_pref: 159.0000 | reward_optimal: 1222.8283 | reward_pref: 143.4922 | reward_npref: -75.7222
[    1805 points] regret_avg: 1080.4636 | regret_pref: 160.0000 | reward_optimal: 1221.8533 | reward_pref: 141.3896 | reward_npref: -77.3691
[    1810 points] regret_avg: 1080.8957 | regret_pref: 160.0000 | reward_optimal: 1221.1769 | reward_pref: 140.2812 | reward_npref: -78.5152
[    1815 points] regret_avg: 1081.1368 | regret_pref: 161.0000 | reward_optimal: 1220.4323 | reward_pref: 139.2955 | reward_npref: -79.2598
[    1820 points] regret_avg: 1086.5651 | regret_pref: 161.0000 | reward_optimal: 1234.8590 | reward_pref: 148.2939 | reward_npref: -73.8929
[    1825 points] regret_avg: 1088.8892 | regret_pref: 162.0000 | reward_optimal: 1238.3798 | reward_pref: 149.4906 | reward_npref: -71.0548
[    1830 points] regret_avg: 1088.9038 | regret_pref: 162.0000 | reward_optimal: 1237.9109 | reward_pref: 149.0071 | reward_npref: -72.0829
[    1835 points] regret_avg: 1093.9842 | regret_pref: 163.0000 | reward_optimal: 1249.4238 | reward_pref: 155.4396 | reward_npref: -62.7436
[    1840 points] regret_avg: 1094.3353 | regret_pref: 164.0000 | reward_optimal: 1249.9589 | reward_pref: 155.6236 | reward_npref: -62.2454
[    1845 points] regret_avg: 1094.8533 | regret_pref: 165.0000 | reward_optimal: 1249.2450 | reward_pref: 154.3917 | reward_npref: -62.9594
[    1850 points] regret_avg: 1095.0295 | regret_pref: 165.0000 | reward_optimal: 1249.7239 | reward_pref: 154.6944 | reward_npref: -62.7320
[    1855 points] regret_avg: 1103.2050 | regret_pref: 166.0000 | reward_optimal: 1259.5834 | reward_pref: 156.3784 | reward_npref: -55.9782
[    1860 points] regret_avg: 1113.0100 | regret_pref: 167.0000 | reward_optimal: 1258.1715 | reward_pref: 145.1615 | reward_npref: -64.9717
[    1865 points] regret_avg: 1118.7419 | regret_pref: 168.0000 | reward_optimal: 1257.0298 | reward_pref: 138.2879 | reward_npref: -70.0014
[    1870 points] regret_avg: 1120.4583 | regret_pref: 169.0000 | reward_optimal: 1256.2309 | reward_pref: 135.7726 | reward_npref: -71.1369
[    1875 points] regret_avg: 1122.3332 | regret_pref: 170.0000 | reward_optimal: 1259.4526 | reward_pref: 137.1194 | reward_npref: -67.9152
[    1880 points] regret_avg: 1123.3736 | regret_pref: 171.0000 | reward_optimal: 1260.2254 | reward_pref: 136.8518 | reward_npref: -67.3626
[    1885 points] regret_avg: 1124.1128 | regret_pref: 171.0000 | reward_optimal: 1259.5130 | reward_pref: 135.4002 | reward_npref: -69.7463
[    1890 points] regret_avg: 1124.1349 | regret_pref: 172.0000 | reward_optimal: 1259.2834 | reward_pref: 135.1485 | reward_npref: -69.9900
[    1895 points] regret_avg: 1130.1442 | regret_pref: 173.0000 | reward_optimal: 1271.1807 | reward_pref: 141.0365 | reward_npref: -62.5936
[    1900 points] regret_avg: 1140.3049 | regret_pref: 174.0000 | reward_optimal: 1281.4386 | reward_pref: 141.1337 | reward_npref: -57.5159
[    1905 points] regret_avg: 1140.6182 | regret_pref: 175.0000 | reward_optimal: 1281.0527 | reward_pref: 140.4345 | reward_npref: -58.0298
[    1910 points] regret_avg: 1147.9622 | regret_pref: 176.0000 | reward_optimal: 1295.6654 | reward_pref: 147.7031 | reward_npref: -47.0849
[    1915 points] regret_avg: 1152.0645 | regret_pref: 176.0000 | reward_optimal: 1308.7070 | reward_pref: 156.6426 | reward_npref: -39.7913
[    1920 points] regret_avg: 1152.9384 | regret_pref: 177.0000 | reward_optimal: 1310.5653 | reward_pref: 157.6270 | reward_npref: -38.4268
[    1925 points] regret_avg: 1161.2806 | regret_pref: 178.0000 | reward_optimal: 1318.8688 | reward_pref: 157.5882 | reward_npref: -35.9330
[    1930 points] regret_avg: 1161.5007 | regret_pref: 178.0000 | reward_optimal: 1320.4970 | reward_pref: 158.9962 | reward_npref: -36.2171
[    1935 points] regret_avg: 1167.2295 | regret_pref: 178.0000 | reward_optimal: 1333.5021 | reward_pref: 166.2725 | reward_npref: -34.8447
