[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[     985 points] regret_avg: 90.4100 | regret_pref: 68.0000 | reward_optimal: 140.2564 | reward_pref: 49.8464 | reward_npref: 8.0625
[     990 points] regret_avg: 90.5169 | regret_pref: 68.0000 | reward_optimal: 140.7170 | reward_pref: 50.2000 | reward_npref: 8.2901
[     995 points] regret_avg: 91.9874 | regret_pref: 69.0000 | reward_optimal: 140.7081 | reward_pref: 48.7207 | reward_npref: 7.1861
[    1000 points] regret_avg: 92.1933 | regret_pref: 69.0000 | reward_optimal: 142.3822 | reward_pref: 50.1888 | reward_npref: 7.7455
[    1005 points] regret_avg: 92.3621 | regret_pref: 70.0000 | reward_optimal: 142.6820 | reward_pref: 50.3199 | reward_npref: 7.8824
[    1010 points] regret_avg: 94.1571 | regret_pref: 70.0000 | reward_optimal: 142.7450 | reward_pref: 48.5880 | reward_npref: 5.0881
[    1015 points] regret_avg: 94.1571 | regret_pref: 70.0000 | reward_optimal: 144.5822 | reward_pref: 50.4251 | reward_npref: 6.1349
[    1020 points] regret_avg: 94.3549 | regret_pref: 70.0000 | reward_optimal: 144.7187 | reward_pref: 50.3637 | reward_npref: 4.7658
[    1025 points] regret_avg: 94.6265 | regret_pref: 70.0000 | reward_optimal: 149.0874 | reward_pref: 54.4610 | reward_npref: 6.6991
[    1030 points] regret_avg: 95.2088 | regret_pref: 71.0000 | reward_optimal: 149.2968 | reward_pref: 54.0881 | reward_npref: 6.4826
[    1035 points] regret_avg: 95.4983 | regret_pref: 72.0000 | reward_optimal: 149.7509 | reward_pref: 54.2526 | reward_npref: 6.7568
[    1040 points] regret_avg: 96.1835 | regret_pref: 73.0000 | reward_optimal: 150.7185 | reward_pref: 54.5350 | reward_npref: 7.1158
[    1045 points] regret_avg: 96.1835 | regret_pref: 73.0000 | reward_optimal: 153.8329 | reward_pref: 57.6494 | reward_npref: 7.4154
[    1050 points] regret_avg: 96.4324 | regret_pref: 74.0000 | reward_optimal: 154.0459 | reward_pref: 57.6135 | reward_npref: 7.4296
[    1055 points] regret_avg: 96.4324 | regret_pref: 74.0000 | reward_optimal: 154.2704 | reward_pref: 57.8380 | reward_npref: 7.1863
[    1060 points] regret_avg: 96.6947 | regret_pref: 74.0000 | reward_optimal: 154.5002 | reward_pref: 57.8055 | reward_npref: 6.9717
[    1065 points] regret_avg: 97.0780 | regret_pref: 74.0000 | reward_optimal: 156.5794 | reward_pref: 59.5014 | reward_npref: 7.3509
[    1070 points] regret_avg: 97.6508 | regret_pref: 74.0000 | reward_optimal: 158.8894 | reward_pref: 61.2386 | reward_npref: 8.0961
[    1075 points] regret_avg: 98.0760 | regret_pref: 74.0000 | reward_optimal: 159.0553 | reward_pref: 60.9793 | reward_npref: 7.3836
[    1080 points] regret_avg: 98.2835 | regret_pref: 74.0000 | reward_optimal: 159.1952 | reward_pref: 60.9116 | reward_npref: 6.9844
[    1085 points] regret_avg: 98.7045 | regret_pref: 74.0000 | reward_optimal: 159.4173 | reward_pref: 60.7128 | reward_npref: 6.5694
[    1090 points] regret_avg: 98.7468 | regret_pref: 74.0000 | reward_optimal: 160.1214 | reward_pref: 61.3746 | reward_npref: 6.8224
[    1095 points] regret_avg: 99.2561 | regret_pref: 75.0000 | reward_optimal: 160.3042 | reward_pref: 61.0481 | reward_npref: 6.7218
[    1100 points] regret_avg: 99.6568 | regret_pref: 76.0000 | reward_optimal: 161.6149 | reward_pref: 61.9581 | reward_npref: 7.7116
[    1105 points] regret_avg: 99.8163 | regret_pref: 77.0000 | reward_optimal: 161.9048 | reward_pref: 62.0885 | reward_npref: 7.8437
[    1110 points] regret_avg: 100.1452 | regret_pref: 77.0000 | reward_optimal: 162.0974 | reward_pref: 61.9522 | reward_npref: 7.3501
[    1115 points] regret_avg: 100.1452 | regret_pref: 77.0000 | reward_optimal: 162.3272 | reward_pref: 62.1821 | reward_npref: 6.9257
[    1120 points] regret_avg: 100.7211 | regret_pref: 78.0000 | reward_optimal: 162.4212 | reward_pref: 61.7001 | reward_npref: 6.8448
[    1125 points] regret_avg: 100.7211 | regret_pref: 78.0000 | reward_optimal: 165.0175 | reward_pref: 64.2964 | reward_npref: 7.2818
[    1130 points] regret_avg: 101.6016 | regret_pref: 78.0000 | reward_optimal: 169.7384 | reward_pref: 68.1368 | reward_npref: 9.6588
[    1135 points] regret_avg: 102.6299 | regret_pref: 78.0000 | reward_optimal: 169.7337 | reward_pref: 67.1038 | reward_npref: 7.1939
[    1140 points] regret_avg: 102.8390 | regret_pref: 78.0000 | reward_optimal: 170.5978 | reward_pref: 67.7587 | reward_npref: 7.6435
[    1145 points] regret_avg: 104.3838 | regret_pref: 79.0000 | reward_optimal: 172.4778 | reward_pref: 68.0940 | reward_npref: 8.9458
[    1150 points] regret_avg: 105.8574 | regret_pref: 80.0000 | reward_optimal: 172.4421 | reward_pref: 66.5847 | reward_npref: 8.0214
[    1155 points] regret_avg: 105.9792 | regret_pref: 80.0000 | reward_optimal: 172.4963 | reward_pref: 66.5171 | reward_npref: 7.9449
[    1160 points] regret_avg: 107.3355 | regret_pref: 80.0000 | reward_optimal: 172.3306 | reward_pref: 64.9951 | reward_npref: 6.1079
[    1165 points] regret_avg: 107.4800 | regret_pref: 81.0000 | reward_optimal: 172.5614 | reward_pref: 65.0814 | reward_npref: 6.2347
[    1170 points] regret_avg: 107.5682 | regret_pref: 82.0000 | reward_optimal: 172.7625 | reward_pref: 65.1943 | reward_npref: 6.3776
[    1175 points] regret_avg: 108.5536 | regret_pref: 83.0000 | reward_optimal: 172.8673 | reward_pref: 64.3137 | reward_npref: 6.0663
[    1180 points] regret_avg: 108.5536 | regret_pref: 83.0000 | reward_optimal: 172.9073 | reward_pref: 64.3537 | reward_npref: 5.2603
[    1185 points] regret_avg: 108.8210 | regret_pref: 83.0000 | reward_optimal: 173.0340 | reward_pref: 64.2130 | reward_npref: 3.7875
[    1190 points] regret_avg: 110.1348 | regret_pref: 84.0000 | reward_optimal: 173.0411 | reward_pref: 62.9062 | reward_npref: 3.1986
[    1195 points] regret_avg: 112.5051 | regret_pref: 84.0000 | reward_optimal: 172.8895 | reward_pref: 60.3845 | reward_npref: 0.3936
[    1200 points] regret_avg: 112.5051 | regret_pref: 84.0000 | reward_optimal: 174.5959 | reward_pref: 62.0908 | reward_npref: 1.5746
[    1205 points] regret_avg: 112.6159 | regret_pref: 84.0000 | reward_optimal: 174.7898 | reward_pref: 62.1739 | reward_npref: 1.4395
[    1210 points] regret_avg: 112.6875 | regret_pref: 84.0000 | reward_optimal: 175.0114 | reward_pref: 62.3238 | reward_npref: 1.5785
[    1215 points] regret_avg: 113.9157 | regret_pref: 84.0000 | reward_optimal: 175.0606 | reward_pref: 61.1449 | reward_npref: 0.0710
[    1220 points] regret_avg: 114.9212 | regret_pref: 84.0000 | reward_optimal: 175.2036 | reward_pref: 60.2824 | reward_npref: -0.8602
[    1225 points] regret_avg: 115.3647 | regret_pref: 84.0000 | reward_optimal: 177.0046 | reward_pref: 61.6399 | reward_npref: -0.0509
[    1230 points] regret_avg: 115.5207 | regret_pref: 84.0000 | reward_optimal: 177.1832 | reward_pref: 61.6626 | reward_npref: -0.1202
[    1235 points] regret_avg: 115.5207 | regret_pref: 84.0000 | reward_optimal: 177.6392 | reward_pref: 62.1185 | reward_npref: 0.0457
[    1240 points] regret_avg: 118.5330 | regret_pref: 84.0000 | reward_optimal: 177.5358 | reward_pref: 59.0028 | reward_npref: -3.6420
[    1245 points] regret_avg: 118.5330 | regret_pref: 84.0000 | reward_optimal: 177.6169 | reward_pref: 59.0839 | reward_npref: -4.7564
[    1250 points] regret_avg: 119.1967 | regret_pref: 85.0000 | reward_optimal: 177.7328 | reward_pref: 58.5362 | reward_npref: -4.8889
[    1255 points] regret_avg: 121.0215 | regret_pref: 86.0000 | reward_optimal: 177.7592 | reward_pref: 56.7377 | reward_npref: -5.7569
[    1260 points] regret_avg: 122.1049 | regret_pref: 86.0000 | reward_optimal: 177.7639 | reward_pref: 55.6590 | reward_npref: -7.0252
[    1265 points] regret_avg: 123.7523 | regret_pref: 87.0000 | reward_optimal: 180.0381 | reward_pref: 56.2858 | reward_npref: -5.1709
[    1270 points] regret_avg: 126.7162 | regret_pref: 88.0000 | reward_optimal: 184.0451 | reward_pref: 57.3289 | reward_npref: -3.8869
[    1275 points] regret_avg: 127.0755 | regret_pref: 89.0000 | reward_optimal: 185.2144 | reward_pref: 58.1389 | reward_npref: -2.7176
[    1280 points] regret_avg: 127.2313 | regret_pref: 89.0000 | reward_optimal: 185.8552 | reward_pref: 58.6239 | reward_npref: -2.4601
[    1285 points] regret_avg: 127.3085 | regret_pref: 89.0000 | reward_optimal: 186.2067 | reward_pref: 58.8982 | reward_npref: -2.2063
[    1290 points] regret_avg: 127.9769 | regret_pref: 90.0000 | reward_optimal: 187.1216 | reward_pref: 59.1446 | reward_npref: -1.5117
[    1295 points] regret_avg: 128.8672 | regret_pref: 91.0000 | reward_optimal: 189.5129 | reward_pref: 60.6457 | reward_npref: 0.2857
[    1300 points] regret_avg: 129.0631 | regret_pref: 92.0000 | reward_optimal: 189.8372 | reward_pref: 60.7741 | reward_npref: 0.4795
[    1305 points] regret_avg: 130.6541 | regret_pref: 92.0000 | reward_optimal: 193.5013 | reward_pref: 62.8472 | reward_npref: 0.8667
[    1310 points] regret_avg: 131.3086 | regret_pref: 92.0000 | reward_optimal: 193.5724 | reward_pref: 62.2638 | reward_npref: 0.1114
[    1315 points] regret_avg: 132.5708 | regret_pref: 93.0000 | reward_optimal: 193.6640 | reward_pref: 61.0932 | reward_npref: -0.7282
[    1320 points] regret_avg: 133.7131 | regret_pref: 93.0000 | reward_optimal: 197.3374 | reward_pref: 63.6244 | reward_npref: 1.5749
[    1325 points] regret_avg: 134.3306 | regret_pref: 93.0000 | reward_optimal: 202.2997 | reward_pref: 67.9691 | reward_npref: 5.6110
[    1330 points] regret_avg: 135.5062 | regret_pref: 93.0000 | reward_optimal: 205.0188 | reward_pref: 69.5126 | reward_npref: 6.3340
[    1335 points] regret_avg: 135.7718 | regret_pref: 93.0000 | reward_optimal: 207.1640 | reward_pref: 71.3922 | reward_npref: 7.0318
[    1340 points] regret_avg: 135.8800 | regret_pref: 93.0000 | reward_optimal: 207.7668 | reward_pref: 71.8868 | reward_npref: 7.1987
[    1345 points] regret_avg: 136.5903 | regret_pref: 94.0000 | reward_optimal: 208.7621 | reward_pref: 72.1718 | reward_npref: 7.8904
[    1350 points] regret_avg: 137.6917 | regret_pref: 94.0000 | reward_optimal: 208.8053 | reward_pref: 71.1136 | reward_npref: 6.5577
[    1355 points] regret_avg: 137.8902 | regret_pref: 94.0000 | reward_optimal: 208.9087 | reward_pref: 71.0185 | reward_npref: 6.2392
[    1360 points] regret_avg: 138.3575 | regret_pref: 94.0000 | reward_optimal: 210.8058 | reward_pref: 72.4482 | reward_npref: 6.9779
[    1365 points] regret_avg: 139.2869 | regret_pref: 95.0000 | reward_optimal: 210.9493 | reward_pref: 71.6624 | reward_npref: 6.7673
[    1370 points] regret_avg: 140.8223 | regret_pref: 96.0000 | reward_optimal: 212.7702 | reward_pref: 71.9479 | reward_npref: 8.1392
[    1375 points] regret_avg: 142.0533 | regret_pref: 97.0000 | reward_optimal: 214.4571 | reward_pref: 72.4038 | reward_npref: 9.4097
[    1380 points] regret_avg: 144.2763 | regret_pref: 98.0000 | reward_optimal: 218.9325 | reward_pref: 74.6562 | reward_npref: 13.0500
[    1385 points] regret_avg: 144.5760 | regret_pref: 98.0000 | reward_optimal: 220.5538 | reward_pref: 75.9778 | reward_npref: 13.3346
[    1390 points] regret_avg: 144.6954 | regret_pref: 99.0000 | reward_optimal: 220.6351 | reward_pref: 75.9397 | reward_npref: 13.3385
[    1395 points] regret_avg: 145.0180 | regret_pref: 99.0000 | reward_optimal: 223.2370 | reward_pref: 78.2190 | reward_npref: 14.4954
[    1400 points] regret_avg: 146.8046 | regret_pref: 99.0000 | reward_optimal: 225.6702 | reward_pref: 78.8656 | reward_npref: 14.8798
[    1405 points] regret_avg: 148.4150 | regret_pref: 99.0000 | reward_optimal: 228.0488 | reward_pref: 79.6339 | reward_npref: 15.2453
[    1410 points] regret_avg: 148.5857 | regret_pref: 100.0000 | reward_optimal: 228.3477 | reward_pref: 79.7620 | reward_npref: 15.3890
[    1415 points] regret_avg: 148.7964 | regret_pref: 100.0000 | reward_optimal: 228.9374 | reward_pref: 80.1410 | reward_npref: 15.5467
[    1420 points] regret_avg: 148.9286 | regret_pref: 100.0000 | reward_optimal: 228.9568 | reward_pref: 80.0281 | reward_npref: 14.3282
[    1425 points] regret_avg: 149.0448 | regret_pref: 100.0000 | reward_optimal: 230.8340 | reward_pref: 81.7893 | reward_npref: 15.6259
[    1430 points] regret_avg: 149.3832 | regret_pref: 100.0000 | reward_optimal: 232.2177 | reward_pref: 82.8345 | reward_npref: 15.9003
[    1435 points] regret_avg: 149.6498 | regret_pref: 100.0000 | reward_optimal: 232.2422 | reward_pref: 82.5924 | reward_npref: 13.5402
[    1440 points] regret_avg: 149.8746 | regret_pref: 100.0000 | reward_optimal: 232.3439 | reward_pref: 82.4693 | reward_npref: 13.2625
[    1445 points] regret_avg: 150.8368 | regret_pref: 101.0000 | reward_optimal: 233.4773 | reward_pref: 82.6406 | reward_npref: 14.1861
[    1450 points] regret_avg: 151.1503 | regret_pref: 102.0000 | reward_optimal: 236.0002 | reward_pref: 84.8499 | reward_npref: 16.5521
[    1455 points] regret_avg: 151.6105 | regret_pref: 103.0000 | reward_optimal: 236.0252 | reward_pref: 84.4147 | reward_npref: 16.1956
[    1460 points] regret_avg: 151.9332 | regret_pref: 104.0000 | reward_optimal: 236.5854 | reward_pref: 84.6521 | reward_npref: 16.5252
[    1465 points] regret_avg: 153.2084 | regret_pref: 104.0000 | reward_optimal: 241.7030 | reward_pref: 88.4945 | reward_npref: 19.4126
[    1470 points] regret_avg: 153.2812 | regret_pref: 105.0000 | reward_optimal: 241.8213 | reward_pref: 88.5401 | reward_npref: 19.4601
[    1475 points] regret_avg: 154.8596 | regret_pref: 105.0000 | reward_optimal: 244.9944 | reward_pref: 90.1348 | reward_npref: 20.0829
[    1480 points] regret_avg: 155.5244 | regret_pref: 106.0000 | reward_optimal: 245.0924 | reward_pref: 89.5681 | reward_npref: 19.8121
[    1485 points] regret_avg: 156.2739 | regret_pref: 107.0000 | reward_optimal: 246.1256 | reward_pref: 89.8517 | reward_npref: 20.2767
[    1490 points] regret_avg: 159.8213 | regret_pref: 108.0000 | reward_optimal: 245.9583 | reward_pref: 86.1370 | reward_npref: 16.8492
[    1495 points] regret_avg: 159.8213 | regret_pref: 108.0000 | reward_optimal: 250.1959 | reward_pref: 90.3746 | reward_npref: 17.6949
[    1500 points] regret_avg: 160.2394 | regret_pref: 108.0000 | reward_optimal: 250.1146 | reward_pref: 89.8751 | reward_npref: 16.2899
[    1505 points] regret_avg: 160.4112 | regret_pref: 109.0000 | reward_optimal: 250.2331 | reward_pref: 89.8218 | reward_npref: 16.2949
[    1510 points] regret_avg: 164.0655 | regret_pref: 110.0000 | reward_optimal: 254.4901 | reward_pref: 90.4246 | reward_npref: 17.3927
[    1515 points] regret_avg: 164.8049 | regret_pref: 111.0000 | reward_optimal: 255.5351 | reward_pref: 90.7302 | reward_npref: 17.8118
[    1520 points] regret_avg: 165.0966 | regret_pref: 112.0000 | reward_optimal: 255.5482 | reward_pref: 90.4516 | reward_npref: 17.7056
[    1525 points] regret_avg: 165.7748 | regret_pref: 112.0000 | reward_optimal: 257.7414 | reward_pref: 91.9666 | reward_npref: 18.8161
[    1530 points] regret_avg: 168.1837 | regret_pref: 112.0000 | reward_optimal: 257.5400 | reward_pref: 89.3564 | reward_npref: 15.2168
[    1535 points] regret_avg: 168.2765 | regret_pref: 113.0000 | reward_optimal: 257.8634 | reward_pref: 89.5868 | reward_npref: 15.4655
[    1540 points] regret_avg: 168.2765 | regret_pref: 113.0000 | reward_optimal: 262.9884 | reward_pref: 94.7119 | reward_npref: 19.6326
[    1545 points] regret_avg: 168.4010 | regret_pref: 113.0000 | reward_optimal: 263.3421 | reward_pref: 94.9411 | reward_npref: 19.8029
[    1550 points] regret_avg: 169.3517 | regret_pref: 114.0000 | reward_optimal: 264.7562 | reward_pref: 95.4046 | reward_npref: 20.7808
[    1555 points] regret_avg: 169.6570 | regret_pref: 115.0000 | reward_optimal: 264.8488 | reward_pref: 95.1918 | reward_npref: 20.8734
[    1560 points] regret_avg: 171.3739 | regret_pref: 116.0000 | reward_optimal: 267.3802 | reward_pref: 96.0063 | reward_npref: 21.8413
[    1565 points] regret_avg: 171.9974 | regret_pref: 116.0000 | reward_optimal: 269.8961 | reward_pref: 97.8987 | reward_npref: 22.8064
[    1570 points] regret_avg: 172.4346 | regret_pref: 116.0000 | reward_optimal: 271.3194 | reward_pref: 98.8847 | reward_npref: 23.2794
[    1575 points] regret_avg: 172.8502 | regret_pref: 117.0000 | reward_optimal: 271.3995 | reward_pref: 98.5493 | reward_npref: 23.1712
[    1580 points] regret_avg: 173.0579 | regret_pref: 117.0000 | reward_optimal: 271.4422 | reward_pref: 98.3843 | reward_npref: 22.5786
[    1585 points] regret_avg: 174.4574 | regret_pref: 118.0000 | reward_optimal: 273.5124 | reward_pref: 99.0550 | reward_npref: 24.0082
[    1590 points] regret_avg: 174.5800 | regret_pref: 119.0000 | reward_optimal: 273.7234 | reward_pref: 99.1435 | reward_npref: 24.1080
[    1595 points] regret_avg: 176.0772 | regret_pref: 120.0000 | reward_optimal: 276.4021 | reward_pref: 100.3249 | reward_npref: 26.7867
[    1600 points] regret_avg: 178.0338 | regret_pref: 121.0000 | reward_optimal: 276.3965 | reward_pref: 98.3627 | reward_npref: 24.9565
[    1605 points] regret_avg: 179.2355 | regret_pref: 122.0000 | reward_optimal: 278.1712 | reward_pref: 98.9356 | reward_npref: 25.8534
[    1610 points] regret_avg: 179.5276 | regret_pref: 122.0000 | reward_optimal: 278.2078 | reward_pref: 98.6802 | reward_npref: 25.0935
[    1615 points] regret_avg: 180.2684 | regret_pref: 123.0000 | reward_optimal: 278.1536 | reward_pref: 97.8852 | reward_npref: 25.0393
[    1620 points] regret_avg: 181.4618 | regret_pref: 124.0000 | reward_optimal: 278.1617 | reward_pref: 96.6999 | reward_npref: 23.9542
[    1625 points] regret_avg: 181.8441 | regret_pref: 125.0000 | reward_optimal: 278.1895 | reward_pref: 96.3454 | reward_npref: 23.7065
[    1630 points] regret_avg: 182.4763 | regret_pref: 126.0000 | reward_optimal: 278.2699 | reward_pref: 95.7936 | reward_npref: 23.3327
[    1635 points] regret_avg: 182.5960 | regret_pref: 126.0000 | reward_optimal: 278.4032 | reward_pref: 95.8072 | reward_npref: 22.8860
[    1640 points] regret_avg: 184.3719 | regret_pref: 126.0000 | reward_optimal: 282.4830 | reward_pref: 98.1111 | reward_npref: 24.6846
[    1645 points] regret_avg: 185.4483 | regret_pref: 126.0000 | reward_optimal: 285.9401 | reward_pref: 100.4917 | reward_npref: 25.7797
[    1650 points] regret_avg: 186.6681 | regret_pref: 126.0000 | reward_optimal: 285.7637 | reward_pref: 99.0957 | reward_npref: 21.8183
[    1655 points] regret_avg: 187.0389 | regret_pref: 126.0000 | reward_optimal: 291.7102 | reward_pref: 104.6713 | reward_npref: 23.6946
[    1660 points] regret_avg: 187.0389 | regret_pref: 126.0000 | reward_optimal: 291.6455 | reward_pref: 104.6065 | reward_npref: 21.1150
[    1665 points] regret_avg: 188.1623 | regret_pref: 126.0000 | reward_optimal: 291.5133 | reward_pref: 103.3510 | reward_npref: 17.7366
[    1670 points] regret_avg: 188.1623 | regret_pref: 126.0000 | reward_optimal: 293.4834 | reward_pref: 105.3211 | reward_npref: 18.1398
[    1675 points] regret_avg: 188.5450 | regret_pref: 127.0000 | reward_optimal: 293.5856 | reward_pref: 105.0406 | reward_npref: 18.0679
[    1680 points] regret_avg: 188.7676 | regret_pref: 127.0000 | reward_optimal: 293.5250 | reward_pref: 104.7574 | reward_npref: 16.3927
[    1685 points] regret_avg: 190.0402 | regret_pref: 128.0000 | reward_optimal: 293.5722 | reward_pref: 103.5320 | reward_npref: 15.7129
[    1690 points] regret_avg: 190.1013 | regret_pref: 128.0000 | reward_optimal: 293.6740 | reward_pref: 103.5727 | reward_npref: 15.7516
[    1695 points] regret_avg: 191.1085 | regret_pref: 128.0000 | reward_optimal: 293.5221 | reward_pref: 102.4135 | reward_npref: 12.4653
[    1700 points] regret_avg: 191.7573 | regret_pref: 128.0000 | reward_optimal: 293.4975 | reward_pref: 101.7402 | reward_npref: 10.8656
[    1705 points] regret_avg: 192.9842 | regret_pref: 129.0000 | reward_optimal: 295.3083 | reward_pref: 102.3241 | reward_npref: 12.1153
[    1710 points] regret_avg: 195.1732 | regret_pref: 130.0000 | reward_optimal: 295.2390 | reward_pref: 100.0658 | reward_npref: 10.4626
[    1715 points] regret_avg: 195.2494 | regret_pref: 130.0000 | reward_optimal: 295.2968 | reward_pref: 100.0473 | reward_npref: 10.4316
[    1720 points] regret_avg: 195.5361 | regret_pref: 130.0000 | reward_optimal: 295.3344 | reward_pref: 99.7982 | reward_npref: 9.8230
[    1725 points] regret_avg: 196.7054 | regret_pref: 130.0000 | reward_optimal: 296.8165 | reward_pref: 100.1111 | reward_npref: 10.0618
[    1730 points] regret_avg: 197.0440 | regret_pref: 130.0000 | reward_optimal: 296.8243 | reward_pref: 99.7804 | reward_npref: 9.5882
[    1735 points] regret_avg: 198.8082 | regret_pref: 130.0000 | reward_optimal: 302.4854 | reward_pref: 103.6772 | reward_npref: 11.0272
[    1740 points] regret_avg: 199.2534 | regret_pref: 130.0000 | reward_optimal: 304.8700 | reward_pref: 105.6166 | reward_npref: 12.2265
[    1745 points] regret_avg: 199.5399 | regret_pref: 130.0000 | reward_optimal: 304.9333 | reward_pref: 105.3934 | reward_npref: 11.5466
[    1750 points] regret_avg: 200.7170 | regret_pref: 130.0000 | reward_optimal: 309.6557 | reward_pref: 108.9387 | reward_npref: 13.6236
[    1755 points] regret_avg: 202.0727 | regret_pref: 131.0000 | reward_optimal: 309.6415 | reward_pref: 107.5688 | reward_npref: 12.8585
[    1760 points] regret_avg: 203.6507 | regret_pref: 132.0000 | reward_optimal: 309.6082 | reward_pref: 105.9576 | reward_npref: 11.4975
[    1765 points] regret_avg: 204.2899 | regret_pref: 132.0000 | reward_optimal: 311.3285 | reward_pref: 107.0386 | reward_npref: 12.2612
[    1770 points] regret_avg: 205.2502 | regret_pref: 132.0000 | reward_optimal: 311.3311 | reward_pref: 106.0809 | reward_npref: 11.2345
[    1775 points] regret_avg: 205.2726 | regret_pref: 132.0000 | reward_optimal: 311.6961 | reward_pref: 106.4235 | reward_npref: 11.4877
[    1780 points] regret_avg: 205.8342 | regret_pref: 133.0000 | reward_optimal: 312.3935 | reward_pref: 106.5593 | reward_npref: 11.8043
[    1785 points] regret_avg: 205.8342 | regret_pref: 133.0000 | reward_optimal: 312.3181 | reward_pref: 106.4840 | reward_npref: 10.8426
[    1790 points] regret_avg: 207.6042 | regret_pref: 134.0000 | reward_optimal: 315.1685 | reward_pref: 107.5644 | reward_npref: 12.2753
[    1795 points] regret_avg: 207.7463 | regret_pref: 134.0000 | reward_optimal: 315.5582 | reward_pref: 107.8119 | reward_npref: 12.4309
[    1800 points] regret_avg: 209.1204 | regret_pref: 134.0000 | reward_optimal: 319.2401 | reward_pref: 110.1196 | reward_npref: 12.9439
[    1805 points] regret_avg: 209.1204 | regret_pref: 134.0000 | reward_optimal: 319.3033 | reward_pref: 110.1828 | reward_npref: 12.5327
[    1810 points] regret_avg: 210.6894 | regret_pref: 134.0000 | reward_optimal: 319.1583 | reward_pref: 108.4689 | reward_npref: 9.4795
[    1815 points] regret_avg: 210.8561 | regret_pref: 134.0000 | reward_optimal: 319.5537 | reward_pref: 108.6976 | reward_npref: 9.6620
[    1820 points] regret_avg: 212.2035 | regret_pref: 134.0000 | reward_optimal: 319.3266 | reward_pref: 107.1231 | reward_npref: 6.8053
[    1825 points] regret_avg: 212.4705 | regret_pref: 134.0000 | reward_optimal: 319.1728 | reward_pref: 106.7023 | reward_npref: 5.2111
[    1830 points] regret_avg: 212.4705 | regret_pref: 134.0000 | reward_optimal: 319.0996 | reward_pref: 106.6291 | reward_npref: 4.4412
[    1835 points] regret_avg: 213.3598 | regret_pref: 134.0000 | reward_optimal: 320.5441 | reward_pref: 107.1842 | reward_npref: 4.6250
[    1840 points] regret_avg: 217.2563 | regret_pref: 134.0000 | reward_optimal: 325.0379 | reward_pref: 107.7816 | reward_npref: 4.9780
[    1845 points] regret_avg: 219.9853 | regret_pref: 135.0000 | reward_optimal: 328.2052 | reward_pref: 108.2199 | reward_npref: 7.1596
[    1850 points] regret_avg: 220.7917 | regret_pref: 136.0000 | reward_optimal: 329.2292 | reward_pref: 108.4375 | reward_npref: 8.1836
[    1855 points] regret_avg: 221.1801 | regret_pref: 136.0000 | reward_optimal: 329.9291 | reward_pref: 108.7490 | reward_npref: 8.3296
[    1860 points] regret_avg: 223.4168 | regret_pref: 136.0000 | reward_optimal: 337.0951 | reward_pref: 113.6783 | reward_npref: 11.4712
[    1865 points] regret_avg: 226.1782 | regret_pref: 137.0000 | reward_optimal: 342.6338 | reward_pref: 116.4556 | reward_npref: 14.5932
[    1870 points] regret_avg: 226.4377 | regret_pref: 137.0000 | reward_optimal: 342.4644 | reward_pref: 116.0267 | reward_npref: 11.1553
[    1875 points] regret_avg: 226.5876 | regret_pref: 137.0000 | reward_optimal: 342.5426 | reward_pref: 115.9550 | reward_npref: 11.0574
[    1880 points] regret_avg: 228.3917 | regret_pref: 137.0000 | reward_optimal: 342.3450 | reward_pref: 113.9534 | reward_npref: 7.7981
[    1885 points] regret_avg: 228.8873 | regret_pref: 137.0000 | reward_optimal: 342.2616 | reward_pref: 113.3743 | reward_npref: 5.5695
[    1890 points] regret_avg: 230.1671 | regret_pref: 137.0000 | reward_optimal: 342.0804 | reward_pref: 111.9133 | reward_npref: 3.6153
[    1895 points] regret_avg: 233.6879 | regret_pref: 137.0000 | reward_optimal: 341.8546 | reward_pref: 108.1667 | reward_npref: -0.9979
[    1900 points] regret_avg: 236.6743 | regret_pref: 138.0000 | reward_optimal: 341.6512 | reward_pref: 104.9769 | reward_npref: -2.9576
[    1905 points] regret_avg: 239.1249 | regret_pref: 139.0000 | reward_optimal: 341.4357 | reward_pref: 102.3108 | reward_npref: -3.4293
[    1910 points] regret_avg: 239.1906 | regret_pref: 139.0000 | reward_optimal: 341.5158 | reward_pref: 102.3252 | reward_npref: -3.4383
[    1915 points] regret_avg: 244.0869 | regret_pref: 140.0000 | reward_optimal: 348.6524 | reward_pref: 104.5655 | reward_npref: -0.7540
[    1920 points] regret_avg: 247.0129 | regret_pref: 141.0000 | reward_optimal: 352.5709 | reward_pref: 105.5580 | reward_npref: 2.1868
[    1925 points] regret_avg: 247.2772 | regret_pref: 141.0000 | reward_optimal: 356.8046 | reward_pref: 109.5275 | reward_npref: 2.9944
[    1930 points] regret_avg: 247.2772 | regret_pref: 141.0000 | reward_optimal: 360.0448 | reward_pref: 112.7676 | reward_npref: 5.4275
[    1935 points] regret_avg: 248.9690 | regret_pref: 142.0000 | reward_optimal: 361.9165 | reward_pref: 112.9475 | reward_npref: 6.2537
[    1940 points] regret_avg: 250.0962 | regret_pref: 142.0000 | reward_optimal: 367.9370 | reward_pref: 117.8408 | reward_npref: 10.3958
[    1945 points] regret_avg: 251.9437 | regret_pref: 142.0000 | reward_optimal: 367.6968 | reward_pref: 115.7531 | reward_npref: 7.1073
