[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[     985 points] regret_avg: 94.6539 | regret_pref: 72.0000 | reward_optimal: 140.2564 | reward_pref: 45.6025 | reward_npref: 12.3064
[     990 points] regret_avg: 94.7608 | regret_pref: 72.0000 | reward_optimal: 140.7170 | reward_pref: 45.9561 | reward_npref: 12.5339
[     995 points] regret_avg: 96.2313 | regret_pref: 73.0000 | reward_optimal: 140.7081 | reward_pref: 44.4768 | reward_npref: 11.4300
[    1000 points] regret_avg: 96.4372 | regret_pref: 73.0000 | reward_optimal: 142.3822 | reward_pref: 45.9450 | reward_npref: 11.9894
[    1005 points] regret_avg: 96.6002 | regret_pref: 73.0000 | reward_optimal: 142.6820 | reward_pref: 46.0818 | reward_npref: 12.1204
[    1010 points] regret_avg: 98.3951 | regret_pref: 73.0000 | reward_optimal: 142.7450 | reward_pref: 44.3499 | reward_npref: 9.3261
[    1015 points] regret_avg: 98.3951 | regret_pref: 73.0000 | reward_optimal: 144.5822 | reward_pref: 46.1871 | reward_npref: 10.3729
[    1020 points] regret_avg: 99.9007 | regret_pref: 74.0000 | reward_optimal: 144.7187 | reward_pref: 44.8180 | reward_npref: 10.3115
[    1025 points] regret_avg: 100.1722 | regret_pref: 74.0000 | reward_optimal: 149.0874 | reward_pref: 48.9152 | reward_npref: 12.2448
[    1030 points] regret_avg: 100.5980 | regret_pref: 74.0000 | reward_optimal: 149.2968 | reward_pref: 48.6988 | reward_npref: 11.8719
[    1035 points] regret_avg: 100.8875 | regret_pref: 75.0000 | reward_optimal: 149.7509 | reward_pref: 48.8633 | reward_npref: 12.1460
[    1040 points] regret_avg: 101.4961 | regret_pref: 75.0000 | reward_optimal: 150.7185 | reward_pref: 49.2224 | reward_npref: 12.4284
[    1045 points] regret_avg: 101.4961 | regret_pref: 75.0000 | reward_optimal: 153.8329 | reward_pref: 52.3368 | reward_npref: 12.7281
[    1050 points] regret_avg: 101.6950 | regret_pref: 75.0000 | reward_optimal: 154.0459 | reward_pref: 52.3509 | reward_npref: 12.6922
[    1055 points] regret_avg: 102.1628 | regret_pref: 76.0000 | reward_optimal: 154.2704 | reward_pref: 52.1076 | reward_npref: 12.9167
[    1060 points] regret_avg: 102.6071 | regret_pref: 77.0000 | reward_optimal: 154.5002 | reward_pref: 51.8931 | reward_npref: 12.8842
[    1065 points] regret_avg: 104.3072 | regret_pref: 78.0000 | reward_optimal: 156.5794 | reward_pref: 52.2722 | reward_npref: 14.5801
[    1070 points] regret_avg: 105.8720 | regret_pref: 79.0000 | reward_optimal: 158.8894 | reward_pref: 53.0174 | reward_npref: 16.3173
[    1075 points] regret_avg: 106.7503 | regret_pref: 80.0000 | reward_optimal: 159.0553 | reward_pref: 52.3050 | reward_npref: 16.0580
[    1080 points] regret_avg: 107.2895 | regret_pref: 81.0000 | reward_optimal: 159.1952 | reward_pref: 51.9057 | reward_npref: 15.9903
[    1085 points] regret_avg: 107.9265 | regret_pref: 82.0000 | reward_optimal: 159.4173 | reward_pref: 51.4907 | reward_npref: 15.7915
[    1090 points] regret_avg: 108.3777 | regret_pref: 83.0000 | reward_optimal: 160.1214 | reward_pref: 51.7437 | reward_npref: 16.4532
[    1095 points] regret_avg: 108.6611 | regret_pref: 83.0000 | reward_optimal: 160.3042 | reward_pref: 51.6431 | reward_npref: 16.1268
[    1100 points] regret_avg: 108.9820 | regret_pref: 83.0000 | reward_optimal: 161.6149 | reward_pref: 52.6329 | reward_npref: 17.0368
[    1105 points] regret_avg: 109.1398 | regret_pref: 83.0000 | reward_optimal: 161.9048 | reward_pref: 52.7650 | reward_npref: 17.1672
[    1110 points] regret_avg: 109.4687 | regret_pref: 83.0000 | reward_optimal: 162.0974 | reward_pref: 52.6287 | reward_npref: 16.6736
[    1115 points] regret_avg: 110.1229 | regret_pref: 84.0000 | reward_optimal: 162.3272 | reward_pref: 52.2043 | reward_npref: 16.9035
[    1120 points] regret_avg: 110.2979 | regret_pref: 84.0000 | reward_optimal: 162.4212 | reward_pref: 52.1233 | reward_npref: 16.4215
[    1125 points] regret_avg: 112.4572 | regret_pref: 85.0000 | reward_optimal: 165.0175 | reward_pref: 52.5603 | reward_npref: 19.0179
[    1130 points] regret_avg: 114.8011 | regret_pref: 86.0000 | reward_optimal: 169.7384 | reward_pref: 54.9373 | reward_npref: 22.8582
[    1135 points] regret_avg: 115.8293 | regret_pref: 86.0000 | reward_optimal: 169.7337 | reward_pref: 53.9044 | reward_npref: 20.3933
[    1140 points] regret_avg: 116.2438 | regret_pref: 87.0000 | reward_optimal: 170.5978 | reward_pref: 54.3540 | reward_npref: 21.0482
[    1145 points] regret_avg: 116.8215 | regret_pref: 87.0000 | reward_optimal: 172.4778 | reward_pref: 55.6563 | reward_npref: 21.3835
[    1150 points] regret_avg: 117.7102 | regret_pref: 87.0000 | reward_optimal: 172.4421 | reward_pref: 54.7319 | reward_npref: 19.8742
[    1155 points] regret_avg: 117.8409 | regret_pref: 88.0000 | reward_optimal: 172.4963 | reward_pref: 54.6554 | reward_npref: 19.8066
[    1160 points] regret_avg: 119.1973 | regret_pref: 88.0000 | reward_optimal: 172.3306 | reward_pref: 53.1334 | reward_npref: 17.9696
[    1165 points] regret_avg: 119.3012 | regret_pref: 88.0000 | reward_optimal: 172.5614 | reward_pref: 53.2602 | reward_npref: 18.0559
[    1170 points] regret_avg: 119.3594 | regret_pref: 88.0000 | reward_optimal: 172.7625 | reward_pref: 53.4031 | reward_npref: 18.1688
[    1175 points] regret_avg: 119.7755 | regret_pref: 88.0000 | reward_optimal: 172.8673 | reward_pref: 53.0918 | reward_npref: 17.2882
[    1180 points] regret_avg: 119.7755 | regret_pref: 88.0000 | reward_optimal: 172.9073 | reward_pref: 53.1318 | reward_npref: 16.4823
[    1185 points] regret_avg: 120.0430 | regret_pref: 88.0000 | reward_optimal: 173.0340 | reward_pref: 52.9910 | reward_npref: 15.0095
[    1190 points] regret_avg: 120.6389 | regret_pref: 88.0000 | reward_optimal: 173.0411 | reward_pref: 52.4021 | reward_npref: 13.7027
[    1195 points] regret_avg: 123.0092 | regret_pref: 88.0000 | reward_optimal: 172.8895 | reward_pref: 49.8804 | reward_npref: 10.8977
[    1200 points] regret_avg: 123.5345 | regret_pref: 89.0000 | reward_optimal: 174.5959 | reward_pref: 51.0614 | reward_npref: 12.6040
[    1205 points] regret_avg: 123.8634 | regret_pref: 90.0000 | reward_optimal: 174.7898 | reward_pref: 50.9263 | reward_npref: 12.6871
[    1210 points] regret_avg: 123.9461 | regret_pref: 91.0000 | reward_optimal: 175.0114 | reward_pref: 51.0652 | reward_npref: 12.8371
[    1215 points] regret_avg: 125.5029 | regret_pref: 92.0000 | reward_optimal: 175.0606 | reward_pref: 49.5578 | reward_npref: 11.6581
[    1220 points] regret_avg: 126.5084 | regret_pref: 92.0000 | reward_optimal: 175.2036 | reward_pref: 48.6953 | reward_npref: 10.7269
[    1225 points] regret_avg: 126.9519 | regret_pref: 92.0000 | reward_optimal: 177.0046 | reward_pref: 50.0528 | reward_npref: 11.5362
[    1230 points] regret_avg: 127.1998 | regret_pref: 93.0000 | reward_optimal: 177.1832 | reward_pref: 49.9834 | reward_npref: 11.5589
[    1235 points] regret_avg: 127.1998 | regret_pref: 93.0000 | reward_optimal: 177.6392 | reward_pref: 50.4394 | reward_npref: 11.7248
[    1240 points] regret_avg: 130.2121 | regret_pref: 93.0000 | reward_optimal: 177.5358 | reward_pref: 47.3237 | reward_npref: 8.0371
[    1245 points] regret_avg: 130.2121 | regret_pref: 93.0000 | reward_optimal: 177.6169 | reward_pref: 47.4048 | reward_npref: 6.9228
[    1250 points] regret_avg: 130.8758 | regret_pref: 94.0000 | reward_optimal: 177.7328 | reward_pref: 46.8571 | reward_npref: 6.7902
[    1255 points] regret_avg: 131.7701 | regret_pref: 94.0000 | reward_optimal: 177.7592 | reward_pref: 45.9891 | reward_npref: 4.9917
[    1260 points] regret_avg: 132.8535 | regret_pref: 94.0000 | reward_optimal: 177.7639 | reward_pref: 44.9103 | reward_npref: 3.7234
[    1265 points] regret_avg: 133.2735 | regret_pref: 94.0000 | reward_optimal: 180.0381 | reward_pref: 46.7646 | reward_npref: 4.3502
[    1270 points] regret_avg: 136.2374 | regret_pref: 95.0000 | reward_optimal: 184.0451 | reward_pref: 47.8077 | reward_npref: 5.6343
[    1275 points] regret_avg: 136.5967 | regret_pref: 96.0000 | reward_optimal: 185.2144 | reward_pref: 48.6177 | reward_npref: 6.8036
[    1280 points] regret_avg: 136.9800 | regret_pref: 97.0000 | reward_optimal: 185.8552 | reward_pref: 48.8752 | reward_npref: 7.2885
[    1285 points] regret_avg: 137.0572 | regret_pref: 97.0000 | reward_optimal: 186.2067 | reward_pref: 49.1495 | reward_npref: 7.5424
[    1290 points] regret_avg: 137.2774 | regret_pref: 97.0000 | reward_optimal: 187.1216 | reward_pref: 49.8442 | reward_npref: 7.7888
[    1295 points] regret_avg: 137.8713 | regret_pref: 97.0000 | reward_optimal: 189.5129 | reward_pref: 51.6416 | reward_npref: 9.2899
[    1300 points] regret_avg: 138.0019 | regret_pref: 97.0000 | reward_optimal: 189.8372 | reward_pref: 51.8354 | reward_npref: 9.4183
[    1305 points] regret_avg: 139.5928 | regret_pref: 97.0000 | reward_optimal: 193.5013 | reward_pref: 53.9085 | reward_npref: 9.8054
[    1310 points] regret_avg: 140.2473 | regret_pref: 97.0000 | reward_optimal: 193.5724 | reward_pref: 53.3251 | reward_npref: 9.0501
[    1315 points] regret_avg: 141.1785 | regret_pref: 97.0000 | reward_optimal: 193.6640 | reward_pref: 52.4855 | reward_npref: 7.8795
[    1320 points] regret_avg: 142.5488 | regret_pref: 98.0000 | reward_optimal: 197.3374 | reward_pref: 54.7886 | reward_npref: 10.4107
[    1325 points] regret_avg: 143.1664 | regret_pref: 98.0000 | reward_optimal: 202.2997 | reward_pref: 59.1333 | reward_npref: 14.4468
[    1330 points] regret_avg: 144.3420 | regret_pref: 98.0000 | reward_optimal: 205.0188 | reward_pref: 60.6768 | reward_npref: 15.1698
[    1335 points] regret_avg: 145.7893 | regret_pref: 99.0000 | reward_optimal: 207.1640 | reward_pref: 61.3747 | reward_npref: 17.0494
[    1340 points] regret_avg: 146.2253 | regret_pref: 100.0000 | reward_optimal: 207.7668 | reward_pref: 61.5415 | reward_npref: 17.5440
[    1345 points] regret_avg: 146.9356 | regret_pref: 101.0000 | reward_optimal: 208.7621 | reward_pref: 61.8265 | reward_npref: 18.2356
[    1350 points] regret_avg: 148.0370 | regret_pref: 101.0000 | reward_optimal: 208.8053 | reward_pref: 60.7683 | reward_npref: 16.9029
[    1355 points] regret_avg: 148.2355 | regret_pref: 101.0000 | reward_optimal: 208.9087 | reward_pref: 60.6732 | reward_npref: 16.5845
[    1360 points] regret_avg: 149.3938 | regret_pref: 102.0000 | reward_optimal: 210.8058 | reward_pref: 61.4119 | reward_npref: 18.0143
[    1365 points] regret_avg: 149.7480 | regret_pref: 102.0000 | reward_optimal: 210.9493 | reward_pref: 61.2013 | reward_npref: 17.2284
[    1370 points] regret_avg: 150.1970 | regret_pref: 102.0000 | reward_optimal: 212.7702 | reward_pref: 62.5732 | reward_npref: 17.5140
[    1375 points] regret_avg: 150.6134 | regret_pref: 102.0000 | reward_optimal: 214.4571 | reward_pref: 63.8437 | reward_npref: 17.9698
[    1380 points] regret_avg: 152.8364 | regret_pref: 103.0000 | reward_optimal: 218.9325 | reward_pref: 66.0960 | reward_npref: 21.6102
[    1385 points] regret_avg: 154.1732 | regret_pref: 104.0000 | reward_optimal: 220.5538 | reward_pref: 66.3806 | reward_npref: 22.9319
[    1390 points] regret_avg: 154.2506 | regret_pref: 104.0000 | reward_optimal: 220.6351 | reward_pref: 66.3845 | reward_npref: 22.8937
[    1395 points] regret_avg: 155.6956 | regret_pref: 105.0000 | reward_optimal: 223.2370 | reward_pref: 67.5413 | reward_npref: 25.1730
[    1400 points] regret_avg: 157.4823 | regret_pref: 105.0000 | reward_optimal: 225.6702 | reward_pref: 68.1879 | reward_npref: 25.5575
[    1405 points] regret_avg: 159.4955 | regret_pref: 106.0000 | reward_optimal: 228.0488 | reward_pref: 68.5533 | reward_npref: 26.3258
[    1410 points] regret_avg: 159.6662 | regret_pref: 107.0000 | reward_optimal: 228.3477 | reward_pref: 68.6815 | reward_npref: 26.4695
[    1415 points] regret_avg: 160.0982 | regret_pref: 108.0000 | reward_optimal: 228.9374 | reward_pref: 68.8392 | reward_npref: 26.8485
[    1420 points] regret_avg: 160.2304 | regret_pref: 108.0000 | reward_optimal: 228.9568 | reward_pref: 68.7263 | reward_npref: 25.6300
[    1425 points] regret_avg: 160.3466 | regret_pref: 108.0000 | reward_optimal: 230.8340 | reward_pref: 70.4875 | reward_npref: 26.9277
[    1430 points] regret_avg: 160.6850 | regret_pref: 108.0000 | reward_optimal: 232.2177 | reward_pref: 71.5327 | reward_npref: 27.2020
[    1435 points] regret_avg: 163.0695 | regret_pref: 109.0000 | reward_optimal: 232.2422 | reward_pref: 69.1727 | reward_npref: 26.9599
[    1440 points] regret_avg: 163.2943 | regret_pref: 109.0000 | reward_optimal: 232.3439 | reward_pref: 69.0496 | reward_npref: 26.6822
[    1445 points] regret_avg: 163.5042 | regret_pref: 109.0000 | reward_optimal: 233.4773 | reward_pref: 69.9731 | reward_npref: 26.8535
[    1450 points] regret_avg: 163.6610 | regret_pref: 109.0000 | reward_optimal: 236.0002 | reward_pref: 72.3392 | reward_npref: 29.0628
[    1455 points] regret_avg: 164.0425 | regret_pref: 109.0000 | reward_optimal: 236.0252 | reward_pref: 71.9827 | reward_npref: 28.6276
[    1460 points] regret_avg: 164.3653 | regret_pref: 110.0000 | reward_optimal: 236.5854 | reward_pref: 72.2201 | reward_npref: 28.9573
[    1465 points] regret_avg: 165.6405 | regret_pref: 110.0000 | reward_optimal: 241.7030 | reward_pref: 76.0625 | reward_npref: 31.8446
[    1470 points] regret_avg: 165.7114 | regret_pref: 110.0000 | reward_optimal: 241.8213 | reward_pref: 76.1099 | reward_npref: 31.8902
[    1475 points] regret_avg: 168.2616 | regret_pref: 111.0000 | reward_optimal: 244.9944 | reward_pref: 76.7328 | reward_npref: 33.4849
[    1480 points] regret_avg: 168.6304 | regret_pref: 111.0000 | reward_optimal: 245.0924 | reward_pref: 76.4620 | reward_npref: 32.9182
[    1485 points] regret_avg: 169.1991 | regret_pref: 111.0000 | reward_optimal: 246.1256 | reward_pref: 76.9265 | reward_npref: 33.2019
[    1490 points] regret_avg: 172.7465 | regret_pref: 112.0000 | reward_optimal: 245.9583 | reward_pref: 73.2118 | reward_npref: 29.7744
[    1495 points] regret_avg: 172.7465 | regret_pref: 112.0000 | reward_optimal: 250.1959 | reward_pref: 77.4494 | reward_npref: 30.6201
[    1500 points] regret_avg: 173.1646 | regret_pref: 112.0000 | reward_optimal: 250.1146 | reward_pref: 76.9499 | reward_npref: 29.2151
[    1505 points] regret_avg: 173.2782 | regret_pref: 112.0000 | reward_optimal: 250.2331 | reward_pref: 76.9549 | reward_npref: 29.1618
[    1510 points] regret_avg: 176.9325 | regret_pref: 113.0000 | reward_optimal: 254.4901 | reward_pref: 77.5576 | reward_npref: 30.2597
[    1515 points] regret_avg: 177.5585 | regret_pref: 113.0000 | reward_optimal: 255.5351 | reward_pref: 77.9766 | reward_npref: 30.5653
[    1520 points] regret_avg: 177.8502 | regret_pref: 114.0000 | reward_optimal: 255.5482 | reward_pref: 77.6980 | reward_npref: 30.4592
[    1525 points] regret_avg: 178.5284 | regret_pref: 114.0000 | reward_optimal: 257.7414 | reward_pref: 79.2130 | reward_npref: 31.5697
[    1530 points] regret_avg: 180.9373 | regret_pref: 114.0000 | reward_optimal: 257.5400 | reward_pref: 76.6028 | reward_npref: 27.9704
[    1535 points] regret_avg: 181.0301 | regret_pref: 115.0000 | reward_optimal: 257.8634 | reward_pref: 76.8332 | reward_npref: 28.2191
[    1540 points] regret_avg: 181.9880 | regret_pref: 116.0000 | reward_optimal: 262.9884 | reward_pref: 81.0003 | reward_npref: 33.3442
[    1545 points] regret_avg: 182.1125 | regret_pref: 116.0000 | reward_optimal: 263.3421 | reward_pref: 81.2296 | reward_npref: 33.5144
[    1550 points] regret_avg: 183.0632 | regret_pref: 117.0000 | reward_optimal: 264.7562 | reward_pref: 81.6930 | reward_npref: 34.4923
[    1555 points] regret_avg: 183.3686 | regret_pref: 118.0000 | reward_optimal: 264.8488 | reward_pref: 81.4803 | reward_npref: 34.5849
[    1560 points] regret_avg: 184.9320 | regret_pref: 118.0000 | reward_optimal: 267.3802 | reward_pref: 82.4481 | reward_npref: 35.3994
[    1565 points] regret_avg: 185.5555 | regret_pref: 118.0000 | reward_optimal: 269.8961 | reward_pref: 84.3406 | reward_npref: 36.3645
[    1570 points] regret_avg: 186.5058 | regret_pref: 119.0000 | reward_optimal: 271.3194 | reward_pref: 84.8136 | reward_npref: 37.3505
[    1575 points] regret_avg: 186.9214 | regret_pref: 120.0000 | reward_optimal: 271.3995 | reward_pref: 84.4781 | reward_npref: 37.2423
[    1580 points] regret_avg: 187.1291 | regret_pref: 120.0000 | reward_optimal: 271.4422 | reward_pref: 84.3132 | reward_npref: 36.6498
[    1585 points] regret_avg: 188.5285 | regret_pref: 121.0000 | reward_optimal: 273.5124 | reward_pref: 84.9839 | reward_npref: 38.0794
[    1590 points] regret_avg: 188.6397 | regret_pref: 121.0000 | reward_optimal: 273.7234 | reward_pref: 85.0837 | reward_npref: 38.1678
[    1595 points] regret_avg: 190.1370 | regret_pref: 122.0000 | reward_optimal: 276.4021 | reward_pref: 86.2652 | reward_npref: 40.8465
[    1600 points] regret_avg: 192.0935 | regret_pref: 123.0000 | reward_optimal: 276.3965 | reward_pref: 84.3030 | reward_npref: 39.0163
[    1605 points] regret_avg: 192.9714 | regret_pref: 123.0000 | reward_optimal: 278.1712 | reward_pref: 85.1998 | reward_npref: 39.5892
[    1610 points] regret_avg: 193.7679 | regret_pref: 124.0000 | reward_optimal: 278.2078 | reward_pref: 84.4399 | reward_npref: 39.3337
[    1615 points] regret_avg: 193.7679 | regret_pref: 124.0000 | reward_optimal: 278.1536 | reward_pref: 84.3857 | reward_npref: 38.5388
[    1620 points] regret_avg: 194.9613 | regret_pref: 125.0000 | reward_optimal: 278.1617 | reward_pref: 83.2003 | reward_npref: 37.4538
[    1625 points] regret_avg: 195.3436 | regret_pref: 126.0000 | reward_optimal: 278.1895 | reward_pref: 82.8459 | reward_npref: 37.2061
[    1630 points] regret_avg: 195.7979 | regret_pref: 126.0000 | reward_optimal: 278.2699 | reward_pref: 82.4720 | reward_npref: 36.6542
[    1635 points] regret_avg: 196.3778 | regret_pref: 127.0000 | reward_optimal: 278.4032 | reward_pref: 82.0254 | reward_npref: 36.6678
[    1640 points] regret_avg: 198.1537 | regret_pref: 127.0000 | reward_optimal: 282.4830 | reward_pref: 84.3293 | reward_npref: 38.4664
[    1645 points] regret_avg: 199.2301 | regret_pref: 127.0000 | reward_optimal: 285.9401 | reward_pref: 86.7099 | reward_npref: 39.5615
[    1650 points] regret_avg: 200.4499 | regret_pref: 127.0000 | reward_optimal: 285.7637 | reward_pref: 85.3139 | reward_npref: 35.6001
[    1655 points] regret_avg: 204.5201 | regret_pref: 128.0000 | reward_optimal: 291.7102 | reward_pref: 87.1901 | reward_npref: 41.1758
[    1660 points] regret_avg: 204.5201 | regret_pref: 128.0000 | reward_optimal: 291.6455 | reward_pref: 87.1253 | reward_npref: 38.5961
[    1665 points] regret_avg: 205.6435 | regret_pref: 128.0000 | reward_optimal: 291.5133 | reward_pref: 85.8698 | reward_npref: 35.2178
[    1670 points] regret_avg: 207.2104 | regret_pref: 129.0000 | reward_optimal: 293.4834 | reward_pref: 86.2730 | reward_npref: 37.1878
[    1675 points] regret_avg: 207.3844 | regret_pref: 129.0000 | reward_optimal: 293.5856 | reward_pref: 86.2011 | reward_npref: 36.9074
[    1680 points] regret_avg: 208.9991 | regret_pref: 130.0000 | reward_optimal: 293.5250 | reward_pref: 84.5259 | reward_npref: 36.6242
[    1685 points] regret_avg: 210.2717 | regret_pref: 131.0000 | reward_optimal: 293.5722 | reward_pref: 83.3005 | reward_npref: 35.9443
[    1690 points] regret_avg: 210.3347 | regret_pref: 132.0000 | reward_optimal: 293.6740 | reward_pref: 83.3393 | reward_npref: 35.9850
[    1695 points] regret_avg: 211.3419 | regret_pref: 132.0000 | reward_optimal: 293.5221 | reward_pref: 82.1801 | reward_npref: 32.6987
[    1700 points] regret_avg: 212.9171 | regret_pref: 133.0000 | reward_optimal: 293.4975 | reward_pref: 80.5805 | reward_npref: 32.0254
[    1705 points] regret_avg: 213.4781 | regret_pref: 133.0000 | reward_optimal: 295.3083 | reward_pref: 81.8301 | reward_npref: 32.6092
[    1710 points] regret_avg: 215.6671 | regret_pref: 134.0000 | reward_optimal: 295.2390 | reward_pref: 79.5718 | reward_npref: 30.9566
[    1715 points] regret_avg: 215.7559 | regret_pref: 135.0000 | reward_optimal: 295.2968 | reward_pref: 79.5408 | reward_npref: 30.9381
[    1720 points] regret_avg: 216.0426 | regret_pref: 135.0000 | reward_optimal: 295.3344 | reward_pref: 79.2917 | reward_npref: 30.3296
[    1725 points] regret_avg: 217.2860 | regret_pref: 136.0000 | reward_optimal: 296.8165 | reward_pref: 79.5305 | reward_npref: 30.6424
[    1730 points] regret_avg: 217.7674 | regret_pref: 137.0000 | reward_optimal: 296.8243 | reward_pref: 79.0569 | reward_npref: 30.3117
[    1735 points] regret_avg: 219.5317 | regret_pref: 137.0000 | reward_optimal: 302.4854 | reward_pref: 82.9537 | reward_npref: 31.7507
[    1740 points] regret_avg: 219.9769 | regret_pref: 137.0000 | reward_optimal: 304.8700 | reward_pref: 84.8932 | reward_npref: 32.9499
[    1745 points] regret_avg: 220.7201 | regret_pref: 138.0000 | reward_optimal: 304.9333 | reward_pref: 84.2133 | reward_npref: 32.7267
[    1750 points] regret_avg: 221.8972 | regret_pref: 138.0000 | reward_optimal: 309.6557 | reward_pref: 87.7585 | reward_npref: 34.8038
[    1755 points] regret_avg: 223.2529 | regret_pref: 139.0000 | reward_optimal: 309.6415 | reward_pref: 86.3886 | reward_npref: 34.0386
[    1760 points] regret_avg: 224.8308 | regret_pref: 140.0000 | reward_optimal: 309.6082 | reward_pref: 84.7774 | reward_npref: 32.6777
[    1765 points] regret_avg: 225.7874 | regret_pref: 141.0000 | reward_optimal: 311.3285 | reward_pref: 85.5411 | reward_npref: 33.7586
[    1770 points] regret_avg: 226.7477 | regret_pref: 141.0000 | reward_optimal: 311.3311 | reward_pref: 84.5835 | reward_npref: 32.7319
[    1775 points] regret_avg: 226.8593 | regret_pref: 142.0000 | reward_optimal: 311.6961 | reward_pref: 84.8367 | reward_npref: 33.0744
[    1780 points] regret_avg: 227.4209 | regret_pref: 143.0000 | reward_optimal: 312.3935 | reward_pref: 84.9726 | reward_npref: 33.3910
[    1785 points] regret_avg: 227.4209 | regret_pref: 143.0000 | reward_optimal: 312.3181 | reward_pref: 84.8973 | reward_npref: 32.4293
[    1790 points] regret_avg: 229.1909 | regret_pref: 144.0000 | reward_optimal: 315.1685 | reward_pref: 85.9776 | reward_npref: 33.8620
[    1795 points] regret_avg: 229.3330 | regret_pref: 144.0000 | reward_optimal: 315.5582 | reward_pref: 86.2252 | reward_npref: 34.0176
[    1800 points] regret_avg: 230.7072 | regret_pref: 144.0000 | reward_optimal: 319.2401 | reward_pref: 88.5329 | reward_npref: 34.5306
[    1805 points] regret_avg: 230.7072 | regret_pref: 144.0000 | reward_optimal: 319.3033 | reward_pref: 88.5961 | reward_npref: 34.1194
[    1810 points] regret_avg: 232.2761 | regret_pref: 144.0000 | reward_optimal: 319.1583 | reward_pref: 86.8822 | reward_npref: 31.0663
[    1815 points] regret_avg: 232.4428 | regret_pref: 144.0000 | reward_optimal: 319.5537 | reward_pref: 87.1108 | reward_npref: 31.2487
[    1820 points] regret_avg: 233.7902 | regret_pref: 144.0000 | reward_optimal: 319.3266 | reward_pref: 85.5364 | reward_npref: 28.3920
[    1825 points] regret_avg: 234.0572 | regret_pref: 144.0000 | reward_optimal: 319.1728 | reward_pref: 85.1156 | reward_npref: 26.7979
[    1830 points] regret_avg: 234.0572 | regret_pref: 144.0000 | reward_optimal: 319.0996 | reward_pref: 85.0424 | reward_npref: 26.0279
[    1835 points] regret_avg: 235.3178 | regret_pref: 145.0000 | reward_optimal: 320.5441 | reward_pref: 85.2263 | reward_npref: 26.5830
[    1840 points] regret_avg: 239.4587 | regret_pref: 146.0000 | reward_optimal: 325.0379 | reward_pref: 85.5792 | reward_npref: 27.1803
[    1845 points] regret_avg: 240.4443 | regret_pref: 146.0000 | reward_optimal: 328.2052 | reward_pref: 87.7609 | reward_npref: 27.6186
[    1850 points] regret_avg: 240.4443 | regret_pref: 146.0000 | reward_optimal: 329.2292 | reward_pref: 88.7849 | reward_npref: 27.8362
[    1855 points] regret_avg: 240.9982 | regret_pref: 147.0000 | reward_optimal: 329.9291 | reward_pref: 88.9309 | reward_npref: 28.1477
[    1860 points] regret_avg: 243.2349 | regret_pref: 147.0000 | reward_optimal: 337.0951 | reward_pref: 93.8602 | reward_npref: 31.2893
[    1865 points] regret_avg: 245.9963 | regret_pref: 148.0000 | reward_optimal: 342.6338 | reward_pref: 96.6375 | reward_npref: 34.4113
[    1870 points] regret_avg: 246.2558 | regret_pref: 148.0000 | reward_optimal: 342.4644 | reward_pref: 96.2086 | reward_npref: 30.9734
[    1875 points] regret_avg: 246.4318 | regret_pref: 149.0000 | reward_optimal: 342.5426 | reward_pref: 96.1108 | reward_npref: 30.9016
[    1880 points] regret_avg: 249.4936 | regret_pref: 150.0000 | reward_optimal: 342.3450 | reward_pref: 92.8514 | reward_npref: 28.9000
[    1885 points] regret_avg: 249.9893 | regret_pref: 150.0000 | reward_optimal: 342.2616 | reward_pref: 92.2723 | reward_npref: 26.6714
[    1890 points] regret_avg: 251.2690 | regret_pref: 150.0000 | reward_optimal: 342.0804 | reward_pref: 90.8114 | reward_npref: 24.7173
[    1895 points] regret_avg: 255.6565 | regret_pref: 151.0000 | reward_optimal: 341.8546 | reward_pref: 86.1981 | reward_npref: 20.9706
[    1900 points] regret_avg: 257.4127 | regret_pref: 151.0000 | reward_optimal: 341.6512 | reward_pref: 84.2385 | reward_npref: 17.7809
[    1905 points] regret_avg: 257.6689 | regret_pref: 151.0000 | reward_optimal: 341.4357 | reward_pref: 83.7668 | reward_npref: 15.1147
[    1910 points] regret_avg: 257.7580 | regret_pref: 152.0000 | reward_optimal: 341.5158 | reward_pref: 83.7578 | reward_npref: 15.1292
[    1915 points] regret_avg: 262.6543 | regret_pref: 153.0000 | reward_optimal: 348.6524 | reward_pref: 85.9981 | reward_npref: 17.8134
[    1920 points] regret_avg: 265.5803 | regret_pref: 154.0000 | reward_optimal: 352.5709 | reward_pref: 86.9905 | reward_npref: 20.7542
[    1925 points] regret_avg: 265.8446 | regret_pref: 154.0000 | reward_optimal: 356.8046 | reward_pref: 90.9600 | reward_npref: 21.5618
[    1930 points] regret_avg: 265.8446 | regret_pref: 154.0000 | reward_optimal: 360.0448 | reward_pref: 94.2002 | reward_npref: 23.9950
[    1935 points] regret_avg: 267.5364 | regret_pref: 155.0000 | reward_optimal: 361.9165 | reward_pref: 94.3801 | reward_npref: 24.8211
[    1940 points] regret_avg: 268.6636 | regret_pref: 155.0000 | reward_optimal: 367.9370 | reward_pref: 99.2734 | reward_npref: 28.9632
[    1945 points] regret_avg: 270.5111 | regret_pref: 155.0000 | reward_optimal: 367.6968 | reward_pref: 97.1857 | reward_npref: 25.6747
