[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[     985 points] regret_avg: 552.8930 | regret_pref: 67.0000 | reward_optimal: 719.0524 | reward_pref: 166.1594 | reward_npref: -139.0387
[     990 points] regret_avg: 555.1520 | regret_pref: 68.0000 | reward_optimal: 719.8690 | reward_pref: 164.7170 | reward_npref: -138.7920
[     995 points] regret_avg: 560.8430 | regret_pref: 68.0000 | reward_optimal: 720.0014 | reward_pref: 159.1584 | reward_npref: -151.7471
[    1000 points] regret_avg: 562.3241 | regret_pref: 69.0000 | reward_optimal: 720.6443 | reward_pref: 158.3202 | reward_npref: -151.8076
[    1005 points] regret_avg: 563.3463 | regret_pref: 70.0000 | reward_optimal: 721.7396 | reward_pref: 158.3933 | reward_npref: -151.6570
[    1010 points] regret_avg: 563.3463 | regret_pref: 70.0000 | reward_optimal: 732.0841 | reward_pref: 168.7378 | reward_npref: -144.4950
[    1015 points] regret_avg: 566.5738 | regret_pref: 70.0000 | reward_optimal: 732.3519 | reward_pref: 165.7781 | reward_npref: -157.3415
[    1020 points] regret_avg: 572.1805 | regret_pref: 70.0000 | reward_optimal: 745.3110 | reward_pref: 173.1304 | reward_npref: -155.3145
[    1025 points] regret_avg: 573.8193 | regret_pref: 70.0000 | reward_optimal: 749.7957 | reward_pref: 175.9764 | reward_npref: -153.5316
[    1030 points] regret_avg: 573.9991 | regret_pref: 70.0000 | reward_optimal: 751.3665 | reward_pref: 177.3674 | reward_npref: -152.3174
[    1035 points] regret_avg: 575.7477 | regret_pref: 70.0000 | reward_optimal: 751.3227 | reward_pref: 175.5750 | reward_npref: -161.6065
[    1040 points] regret_avg: 579.3547 | regret_pref: 71.0000 | reward_optimal: 752.0396 | reward_pref: 172.6849 | reward_npref: -164.0632
[    1045 points] regret_avg: 580.5019 | regret_pref: 71.0000 | reward_optimal: 752.9274 | reward_pref: 172.4255 | reward_npref: -164.7229
[    1050 points] regret_avg: 582.6177 | regret_pref: 71.0000 | reward_optimal: 753.4745 | reward_pref: 170.8568 | reward_npref: -171.0183
[    1055 points] regret_avg: 583.7521 | regret_pref: 71.0000 | reward_optimal: 754.6410 | reward_pref: 170.8889 | reward_npref: -171.8229
[    1060 points] regret_avg: 584.3252 | regret_pref: 71.0000 | reward_optimal: 755.2935 | reward_pref: 170.9683 | reward_npref: -172.6743
[    1065 points] regret_avg: 588.4797 | regret_pref: 71.0000 | reward_optimal: 755.8716 | reward_pref: 167.3919 | reward_npref: -177.0898
[    1070 points] regret_avg: 589.3657 | regret_pref: 71.0000 | reward_optimal: 756.4921 | reward_pref: 167.1264 | reward_npref: -178.8081
[    1075 points] regret_avg: 593.2066 | regret_pref: 71.0000 | reward_optimal: 756.8916 | reward_pref: 163.6850 | reward_npref: -183.1357
[    1080 points] regret_avg: 593.9892 | regret_pref: 72.0000 | reward_optimal: 757.3611 | reward_pref: 163.3719 | reward_npref: -182.9625
[    1085 points] regret_avg: 595.0504 | regret_pref: 72.0000 | reward_optimal: 766.0095 | reward_pref: 170.9591 | reward_npref: -178.5273
[    1090 points] regret_avg: 596.4017 | regret_pref: 73.0000 | reward_optimal: 767.0279 | reward_pref: 170.6263 | reward_npref: -178.7137
[    1095 points] regret_avg: 596.9759 | regret_pref: 74.0000 | reward_optimal: 768.1658 | reward_pref: 171.1899 | reward_npref: -177.9473
[    1100 points] regret_avg: 599.3721 | regret_pref: 74.0000 | reward_optimal: 768.8785 | reward_pref: 169.5064 | reward_npref: -180.5467
[    1105 points] regret_avg: 604.1959 | regret_pref: 74.0000 | reward_optimal: 777.5700 | reward_pref: 173.3741 | reward_npref: -179.4416
[    1110 points] regret_avg: 606.5710 | regret_pref: 74.0000 | reward_optimal: 785.3446 | reward_pref: 178.7736 | reward_npref: -177.9107
[    1115 points] regret_avg: 608.2681 | regret_pref: 75.0000 | reward_optimal: 786.5850 | reward_pref: 178.3168 | reward_npref: -178.0939
[    1120 points] regret_avg: 610.5551 | regret_pref: 76.0000 | reward_optimal: 790.5039 | reward_pref: 179.9488 | reward_npref: -174.6458
[    1125 points] regret_avg: 615.3604 | regret_pref: 76.0000 | reward_optimal: 790.4750 | reward_pref: 175.1146 | reward_npref: -180.3270
[    1130 points] regret_avg: 615.5038 | regret_pref: 76.0000 | reward_optimal: 792.8922 | reward_pref: 177.3884 | reward_npref: -178.7583
[    1135 points] regret_avg: 619.6202 | regret_pref: 76.0000 | reward_optimal: 801.2771 | reward_pref: 181.6569 | reward_npref: -175.9917
[    1140 points] regret_avg: 622.2009 | regret_pref: 76.0000 | reward_optimal: 805.1949 | reward_pref: 182.9939 | reward_npref: -175.0562
[    1145 points] regret_avg: 623.1613 | regret_pref: 76.0000 | reward_optimal: 807.5877 | reward_pref: 184.4264 | reward_npref: -174.2414
[    1150 points] regret_avg: 624.0422 | regret_pref: 77.0000 | reward_optimal: 814.7696 | reward_pref: 190.7274 | reward_npref: -167.0595
[    1155 points] regret_avg: 634.1265 | regret_pref: 77.0000 | reward_optimal: 813.9250 | reward_pref: 179.7984 | reward_npref: -184.0981
[    1160 points] regret_avg: 635.5518 | regret_pref: 78.0000 | reward_optimal: 819.7200 | reward_pref: 184.1682 | reward_npref: -178.3030
[    1165 points] regret_avg: 635.5518 | regret_pref: 78.0000 | reward_optimal: 823.3062 | reward_pref: 187.7544 | reward_npref: -176.6150
[    1170 points] regret_avg: 636.7949 | regret_pref: 78.0000 | reward_optimal: 843.2358 | reward_pref: 206.4409 | reward_npref: -164.1401
[    1175 points] regret_avg: 637.8597 | regret_pref: 78.0000 | reward_optimal: 844.2023 | reward_pref: 206.3426 | reward_npref: -165.2610
[    1180 points] regret_avg: 641.1240 | regret_pref: 78.0000 | reward_optimal: 850.2193 | reward_pref: 209.0953 | reward_npref: -163.1929
[    1185 points] regret_avg: 641.8313 | regret_pref: 78.0000 | reward_optimal: 850.8579 | reward_pref: 209.0266 | reward_npref: -163.6630
[    1190 points] regret_avg: 645.8555 | regret_pref: 78.0000 | reward_optimal: 856.9755 | reward_pref: 211.1200 | reward_npref: -162.2780
[    1195 points] regret_avg: 647.5499 | regret_pref: 78.0000 | reward_optimal: 857.9727 | reward_pref: 210.4227 | reward_npref: -163.3668
[    1200 points] regret_avg: 649.8500 | regret_pref: 78.0000 | reward_optimal: 858.8282 | reward_pref: 208.9782 | reward_npref: -165.4584
[    1205 points] regret_avg: 650.6135 | regret_pref: 79.0000 | reward_optimal: 859.7216 | reward_pref: 209.1081 | reward_npref: -165.0056
[    1210 points] regret_avg: 655.1214 | regret_pref: 80.0000 | reward_optimal: 870.1557 | reward_pref: 215.0343 | reward_npref: -156.5082
[    1215 points] regret_avg: 656.2026 | regret_pref: 81.0000 | reward_optimal: 871.7715 | reward_pref: 215.5689 | reward_npref: -155.0851
[    1220 points] regret_avg: 661.8382 | regret_pref: 82.0000 | reward_optimal: 872.1871 | reward_pref: 210.3489 | reward_npref: -159.3230
[    1225 points] regret_avg: 663.1318 | regret_pref: 82.0000 | reward_optimal: 873.2887 | reward_pref: 210.1569 | reward_npref: -159.6087
[    1230 points] regret_avg: 670.1551 | regret_pref: 82.0000 | reward_optimal: 873.7041 | reward_pref: 203.5490 | reward_npref: -168.4666
[    1235 points] regret_avg: 671.2841 | regret_pref: 82.0000 | reward_optimal: 874.4545 | reward_pref: 203.1704 | reward_npref: -169.8322
[    1240 points] regret_avg: 671.8798 | regret_pref: 82.0000 | reward_optimal: 884.0893 | reward_pref: 212.2095 | reward_npref: -161.9828
[    1245 points] regret_avg: 675.2573 | regret_pref: 82.0000 | reward_optimal: 884.6227 | reward_pref: 209.3654 | reward_npref: -165.2699
[    1250 points] regret_avg: 675.9145 | regret_pref: 83.0000 | reward_optimal: 885.6932 | reward_pref: 209.7787 | reward_npref: -164.1995
[    1255 points] regret_avg: 675.9145 | regret_pref: 83.0000 | reward_optimal: 886.3249 | reward_pref: 210.4104 | reward_npref: -167.1293
[    1260 points] regret_avg: 676.5020 | regret_pref: 84.0000 | reward_optimal: 887.0875 | reward_pref: 210.5856 | reward_npref: -166.3667
[    1265 points] regret_avg: 679.1742 | regret_pref: 84.0000 | reward_optimal: 887.6528 | reward_pref: 208.4786 | reward_npref: -170.4319
[    1270 points] regret_avg: 679.9768 | regret_pref: 84.0000 | reward_optimal: 900.5551 | reward_pref: 220.5783 | reward_npref: -168.5864
[    1275 points] regret_avg: 682.6821 | regret_pref: 84.0000 | reward_optimal: 899.8247 | reward_pref: 217.1425 | reward_npref: -173.7686
[    1280 points] regret_avg: 692.1875 | regret_pref: 85.0000 | reward_optimal: 899.8063 | reward_pref: 207.6188 | reward_npref: -176.6403
[    1285 points] regret_avg: 696.2971 | regret_pref: 86.0000 | reward_optimal: 905.0697 | reward_pref: 208.7725 | reward_npref: -172.0210
[    1290 points] regret_avg: 698.9037 | regret_pref: 86.0000 | reward_optimal: 909.8978 | reward_pref: 210.9940 | reward_npref: -170.0750
[    1295 points] regret_avg: 699.5037 | regret_pref: 87.0000 | reward_optimal: 911.3875 | reward_pref: 211.8838 | reward_npref: -169.1024
[    1300 points] regret_avg: 703.5004 | regret_pref: 88.0000 | reward_optimal: 911.6261 | reward_pref: 208.1257 | reward_npref: -171.1166
[    1305 points] regret_avg: 704.5461 | regret_pref: 88.0000 | reward_optimal: 911.8138 | reward_pref: 207.2677 | reward_npref: -176.7363
[    1310 points] regret_avg: 704.5461 | regret_pref: 88.0000 | reward_optimal: 915.7020 | reward_pref: 211.1559 | reward_npref: -175.6348
[    1315 points] regret_avg: 709.7741 | regret_pref: 88.0000 | reward_optimal: 922.9039 | reward_pref: 213.1298 | reward_npref: -174.3704
[    1320 points] regret_avg: 710.6998 | regret_pref: 88.0000 | reward_optimal: 926.7231 | reward_pref: 216.0233 | reward_npref: -171.9348
[    1325 points] regret_avg: 710.9697 | regret_pref: 88.0000 | reward_optimal: 928.0400 | reward_pref: 217.0703 | reward_npref: -170.9791
[    1330 points] regret_avg: 711.2089 | regret_pref: 89.0000 | reward_optimal: 929.2520 | reward_pref: 218.0430 | reward_npref: -169.7672
[    1335 points] regret_avg: 711.2089 | regret_pref: 89.0000 | reward_optimal: 929.1678 | reward_pref: 217.9589 | reward_npref: -169.8552
[    1340 points] regret_avg: 716.5163 | regret_pref: 90.0000 | reward_optimal: 928.0324 | reward_pref: 211.5160 | reward_npref: -172.3183
[    1345 points] regret_avg: 728.6200 | regret_pref: 91.0000 | reward_optimal: 941.5692 | reward_pref: 212.9492 | reward_npref: -164.7438
[    1350 points] regret_avg: 728.7083 | regret_pref: 91.0000 | reward_optimal: 941.2770 | reward_pref: 212.5688 | reward_npref: -165.2038
[    1355 points] regret_avg: 732.7445 | regret_pref: 91.0000 | reward_optimal: 946.0347 | reward_pref: 213.2902 | reward_npref: -165.4350
[    1360 points] regret_avg: 734.2061 | regret_pref: 92.0000 | reward_optimal: 945.4306 | reward_pref: 211.2245 | reward_npref: -166.5355
[    1365 points] regret_avg: 741.0580 | regret_pref: 93.0000 | reward_optimal: 944.3326 | reward_pref: 203.2746 | reward_npref: -167.6335
[    1370 points] regret_avg: 741.8518 | regret_pref: 94.0000 | reward_optimal: 945.9771 | reward_pref: 204.1253 | reward_npref: -166.4358
[    1375 points] regret_avg: 741.8842 | regret_pref: 95.0000 | reward_optimal: 946.0475 | reward_pref: 204.1633 | reward_npref: -166.3706
[    1380 points] regret_avg: 743.8068 | regret_pref: 96.0000 | reward_optimal: 944.9012 | reward_pref: 201.0944 | reward_npref: -167.5503
[    1385 points] regret_avg: 749.4756 | regret_pref: 96.0000 | reward_optimal: 943.6057 | reward_pref: 194.1301 | reward_npref: -175.5691
[    1390 points] regret_avg: 757.8165 | regret_pref: 97.0000 | reward_optimal: 942.3531 | reward_pref: 184.5366 | reward_npref: -176.8218
[    1395 points] regret_avg: 758.9728 | regret_pref: 97.0000 | reward_optimal: 944.8837 | reward_pref: 185.9108 | reward_npref: -175.7895
[    1400 points] regret_avg: 760.2227 | regret_pref: 98.0000 | reward_optimal: 946.0895 | reward_pref: 185.8668 | reward_npref: -175.3590
[    1405 points] regret_avg: 766.7241 | regret_pref: 99.0000 | reward_optimal: 960.8976 | reward_pref: 194.1735 | reward_npref: -162.4069
[    1410 points] regret_avg: 771.8976 | regret_pref: 99.0000 | reward_optimal: 968.1964 | reward_pref: 196.2987 | reward_npref: -161.3157
[    1415 points] regret_avg: 779.4505 | regret_pref: 100.0000 | reward_optimal: 966.9524 | reward_pref: 187.5018 | reward_npref: -167.7945
[    1420 points] regret_avg: 780.3602 | regret_pref: 100.0000 | reward_optimal: 965.9509 | reward_pref: 185.5907 | reward_npref: -170.3817
[    1425 points] regret_avg: 783.9080 | regret_pref: 100.0000 | reward_optimal: 964.7491 | reward_pref: 180.8411 | reward_npref: -176.1561
[    1430 points] regret_avg: 788.3324 | regret_pref: 101.0000 | reward_optimal: 963.5424 | reward_pref: 175.2101 | reward_npref: -177.4556
[    1435 points] regret_avg: 791.5567 | regret_pref: 102.0000 | reward_optimal: 972.0036 | reward_pref: 180.4470 | reward_npref: -171.6790
[    1440 points] regret_avg: 792.2554 | regret_pref: 102.0000 | reward_optimal: 983.1089 | reward_pref: 190.8534 | reward_npref: -166.1808
[    1445 points] regret_avg: 792.5438 | regret_pref: 102.0000 | reward_optimal: 987.6254 | reward_pref: 195.0816 | reward_npref: -164.9065
[    1450 points] regret_avg: 794.2506 | regret_pref: 103.0000 | reward_optimal: 986.2142 | reward_pref: 191.9636 | reward_npref: -167.3433
[    1455 points] regret_avg: 794.4553 | regret_pref: 103.0000 | reward_optimal: 985.1818 | reward_pref: 190.7265 | reward_npref: -168.9151
[    1460 points] regret_avg: 795.9246 | regret_pref: 104.0000 | reward_optimal: 988.0103 | reward_pref: 192.0856 | reward_npref: -166.4500
[    1465 points] regret_avg: 806.5933 | regret_pref: 105.0000 | reward_optimal: 986.7142 | reward_pref: 180.1209 | reward_npref: -173.8423
[    1470 points] regret_avg: 809.5854 | regret_pref: 106.0000 | reward_optimal: 989.9005 | reward_pref: 180.3151 | reward_npref: -171.0612
[    1475 points] regret_avg: 810.6724 | regret_pref: 106.0000 | reward_optimal: 988.9852 | reward_pref: 178.3127 | reward_npref: -173.5814
[    1480 points] regret_avg: 816.3125 | regret_pref: 107.0000 | reward_optimal: 987.6799 | reward_pref: 171.3674 | reward_npref: -178.8228
[    1485 points] regret_avg: 816.3959 | regret_pref: 107.0000 | reward_optimal: 986.4435 | reward_pref: 170.0477 | reward_npref: -181.7570
[    1490 points] regret_avg: 822.4289 | regret_pref: 108.0000 | reward_optimal: 985.3468 | reward_pref: 162.9179 | reward_npref: -187.1281
[    1495 points] regret_avg: 826.6698 | regret_pref: 109.0000 | reward_optimal: 983.9972 | reward_pref: 157.3274 | reward_npref: -189.5320
[    1500 points] regret_avg: 826.8002 | regret_pref: 109.0000 | reward_optimal: 984.9268 | reward_pref: 158.1266 | reward_npref: -189.3939
[    1505 points] regret_avg: 826.8002 | regret_pref: 109.0000 | reward_optimal: 983.5832 | reward_pref: 156.7830 | reward_npref: -201.8760
[    1510 points] regret_avg: 829.1988 | regret_pref: 109.0000 | reward_optimal: 989.8402 | reward_pref: 160.6414 | reward_npref: -200.0755
[    1515 points] regret_avg: 831.6835 | regret_pref: 109.0000 | reward_optimal: 1003.0284 | reward_pref: 171.3449 | reward_npref: -196.8851
[    1520 points] regret_avg: 832.8784 | regret_pref: 109.0000 | reward_optimal: 1012.4944 | reward_pref: 179.6161 | reward_npref: -189.8108
[    1525 points] regret_avg: 832.9063 | regret_pref: 109.0000 | reward_optimal: 1012.0229 | reward_pref: 179.1166 | reward_npref: -190.5124
[    1530 points] regret_avg: 834.9712 | regret_pref: 110.0000 | reward_optimal: 1014.8495 | reward_pref: 179.8782 | reward_npref: -187.6857
[    1535 points] regret_avg: 841.5914 | regret_pref: 111.0000 | reward_optimal: 1026.5167 | reward_pref: 184.9253 | reward_npref: -178.2191
[    1540 points] regret_avg: 852.1030 | regret_pref: 112.0000 | reward_optimal: 1041.7322 | reward_pref: 189.6292 | reward_npref: -170.6378
[    1545 points] regret_avg: 852.8369 | regret_pref: 113.0000 | reward_optimal: 1041.4778 | reward_pref: 188.6409 | reward_npref: -171.0116
[    1550 points] regret_avg: 853.7158 | regret_pref: 113.0000 | reward_optimal: 1040.6904 | reward_pref: 186.9747 | reward_npref: -173.2793
[    1555 points] regret_avg: 853.8976 | regret_pref: 113.0000 | reward_optimal: 1039.8442 | reward_pref: 185.9466 | reward_npref: -176.8731
[    1560 points] regret_avg: 857.3051 | regret_pref: 113.0000 | reward_optimal: 1038.5643 | reward_pref: 181.2592 | reward_npref: -184.4012
[    1565 points] regret_avg: 857.3051 | regret_pref: 113.0000 | reward_optimal: 1042.7581 | reward_pref: 185.4530 | reward_npref: -183.5416
[    1570 points] regret_avg: 862.0756 | regret_pref: 114.0000 | reward_optimal: 1057.9912 | reward_pref: 195.9156 | reward_npref: -172.1245
[    1575 points] regret_avg: 866.7653 | regret_pref: 115.0000 | reward_optimal: 1065.3701 | reward_pref: 198.6048 | reward_npref: -167.5459
[    1580 points] regret_avg: 877.8919 | regret_pref: 116.0000 | reward_optimal: 1077.7321 | reward_pref: 199.8403 | reward_npref: -162.2102
[    1585 points] regret_avg: 879.4249 | regret_pref: 116.0000 | reward_optimal: 1089.9103 | reward_pref: 210.4854 | reward_npref: -155.4087
[    1590 points] regret_avg: 879.4249 | regret_pref: 116.0000 | reward_optimal: 1088.7748 | reward_pref: 209.3499 | reward_npref: -158.0506
[    1595 points] regret_avg: 879.4249 | regret_pref: 116.0000 | reward_optimal: 1088.0025 | reward_pref: 208.5776 | reward_npref: -159.8901
[    1600 points] regret_avg: 890.2263 | regret_pref: 117.0000 | reward_optimal: 1086.7417 | reward_pref: 196.5155 | reward_npref: -163.4285
[    1605 points] regret_avg: 890.9416 | regret_pref: 118.0000 | reward_optimal: 1086.4353 | reward_pref: 195.4937 | reward_npref: -163.7501
[    1610 points] regret_avg: 895.7065 | regret_pref: 119.0000 | reward_optimal: 1092.0920 | reward_pref: 196.3855 | reward_npref: -158.4511
[    1615 points] regret_avg: 903.1466 | regret_pref: 120.0000 | reward_optimal: 1090.7456 | reward_pref: 187.5990 | reward_npref: -162.0649
[    1620 points] regret_avg: 906.0238 | regret_pref: 121.0000 | reward_optimal: 1089.9522 | reward_pref: 183.9283 | reward_npref: -165.2580
[    1625 points] regret_avg: 908.2473 | regret_pref: 122.0000 | reward_optimal: 1093.7072 | reward_pref: 185.4599 | reward_npref: -162.7226
[    1630 points] regret_avg: 908.3871 | regret_pref: 122.0000 | reward_optimal: 1092.6463 | reward_pref: 184.2592 | reward_npref: -167.0853
[    1635 points] regret_avg: 908.3871 | regret_pref: 122.0000 | reward_optimal: 1098.4646 | reward_pref: 190.0775 | reward_npref: -165.7625
[    1640 points] regret_avg: 908.4275 | regret_pref: 123.0000 | reward_optimal: 1098.3336 | reward_pref: 189.9062 | reward_npref: -165.8934
[    1645 points] regret_avg: 908.7102 | regret_pref: 124.0000 | reward_optimal: 1097.6268 | reward_pref: 188.9166 | reward_npref: -166.6003
[    1650 points] regret_avg: 909.2440 | regret_pref: 124.0000 | reward_optimal: 1096.3484 | reward_pref: 187.1045 | reward_npref: -169.8452
[    1655 points] regret_avg: 911.1435 | regret_pref: 125.0000 | reward_optimal: 1103.8311 | reward_pref: 192.6876 | reward_npref: -163.7863
[    1660 points] regret_avg: 913.3488 | regret_pref: 125.0000 | reward_optimal: 1107.2458 | reward_pref: 193.8970 | reward_npref: -163.3056
[    1665 points] regret_avg: 918.6217 | regret_pref: 126.0000 | reward_optimal: 1111.9278 | reward_pref: 193.3061 | reward_npref: -158.9234
[    1670 points] regret_avg: 925.8953 | regret_pref: 127.0000 | reward_optimal: 1110.5502 | reward_pref: 184.6549 | reward_npref: -161.5704
[    1675 points] regret_avg: 929.4006 | regret_pref: 128.0000 | reward_optimal: 1115.9473 | reward_pref: 186.5467 | reward_npref: -156.5181
[    1680 points] regret_avg: 932.1781 | regret_pref: 128.0000 | reward_optimal: 1114.7028 | reward_pref: 182.5247 | reward_npref: -162.8639
[    1685 points] regret_avg: 941.8736 | regret_pref: 129.0000 | reward_optimal: 1113.3515 | reward_pref: 171.4779 | reward_npref: -169.8086
[    1690 points] regret_avg: 952.4667 | regret_pref: 130.0000 | reward_optimal: 1123.8624 | reward_pref: 171.3956 | reward_npref: -163.9526
[    1695 points] regret_avg: 961.7047 | regret_pref: 131.0000 | reward_optimal: 1122.5135 | reward_pref: 160.8088 | reward_npref: -166.7610
[    1700 points] regret_avg: 971.8319 | regret_pref: 132.0000 | reward_optimal: 1133.7624 | reward_pref: 161.9305 | reward_npref: -161.9064
[    1705 points] regret_avg: 973.8815 | regret_pref: 133.0000 | reward_optimal: 1132.8632 | reward_pref: 158.9817 | reward_npref: -163.2213
[    1710 points] regret_avg: 975.2435 | regret_pref: 134.0000 | reward_optimal: 1134.2292 | reward_pref: 158.9857 | reward_npref: -161.9434
[    1715 points] regret_avg: 977.2126 | regret_pref: 135.0000 | reward_optimal: 1149.9575 | reward_pref: 172.7449 | reward_npref: -147.1996
[    1720 points] regret_avg: 980.9477 | regret_pref: 136.0000 | reward_optimal: 1157.2620 | reward_pref: 176.3143 | reward_npref: -140.3588
[    1725 points] regret_avg: 984.9533 | regret_pref: 137.0000 | reward_optimal: 1166.2846 | reward_pref: 181.3313 | reward_npref: -133.6197
[    1730 points] regret_avg: 992.1953 | regret_pref: 138.0000 | reward_optimal: 1164.9080 | reward_pref: 172.7127 | reward_npref: -136.1051
[    1735 points] regret_avg: 999.3749 | regret_pref: 138.0000 | reward_optimal: 1177.5828 | reward_pref: 178.2080 | reward_npref: -134.7337
[    1740 points] regret_avg: 1000.8451 | regret_pref: 138.0000 | reward_optimal: 1185.3173 | reward_pref: 184.4723 | reward_npref: -129.9462
[    1745 points] regret_avg: 1001.9582 | regret_pref: 139.0000 | reward_optimal: 1184.4927 | reward_pref: 182.5346 | reward_npref: -131.3148
[    1750 points] regret_avg: 1004.5696 | regret_pref: 140.0000 | reward_optimal: 1183.2445 | reward_pref: 178.6749 | reward_npref: -132.5630
[    1755 points] regret_avg: 1006.9218 | regret_pref: 140.0000 | reward_optimal: 1187.2474 | reward_pref: 180.3256 | reward_npref: -131.4693
[    1760 points] regret_avg: 1006.9218 | regret_pref: 140.0000 | reward_optimal: 1201.7385 | reward_pref: 194.8167 | reward_npref: -129.8290
[    1765 points] regret_avg: 1012.8043 | regret_pref: 141.0000 | reward_optimal: 1200.6703 | reward_pref: 187.8661 | reward_npref: -132.9434
[    1770 points] regret_avg: 1015.9290 | regret_pref: 142.0000 | reward_optimal: 1202.9526 | reward_pref: 187.0236 | reward_npref: -130.6611
[    1775 points] regret_avg: 1020.3270 | regret_pref: 143.0000 | reward_optimal: 1212.8943 | reward_pref: 192.5673 | reward_npref: -123.2282
[    1780 points] regret_avg: 1020.8158 | regret_pref: 144.0000 | reward_optimal: 1212.3783 | reward_pref: 191.5625 | reward_npref: -123.7605
[    1785 points] regret_avg: 1021.4149 | regret_pref: 144.0000 | reward_optimal: 1211.1261 | reward_pref: 189.7112 | reward_npref: -128.3321
[    1790 points] regret_avg: 1023.1165 | regret_pref: 144.0000 | reward_optimal: 1224.6777 | reward_pref: 201.5611 | reward_npref: -119.0375
[    1795 points] regret_avg: 1029.1597 | regret_pref: 145.0000 | reward_optimal: 1223.3671 | reward_pref: 194.2075 | reward_npref: -124.4237
[    1800 points] regret_avg: 1029.4587 | regret_pref: 145.0000 | reward_optimal: 1222.8283 | reward_pref: 193.3696 | reward_npref: -125.5997
[    1805 points] regret_avg: 1030.1305 | regret_pref: 145.0000 | reward_optimal: 1221.8533 | reward_pref: 191.7228 | reward_npref: -127.7022
[    1810 points] regret_avg: 1030.5625 | regret_pref: 145.0000 | reward_optimal: 1221.1769 | reward_pref: 190.6144 | reward_npref: -128.8483
[    1815 points] regret_avg: 1030.5625 | regret_pref: 145.0000 | reward_optimal: 1220.4323 | reward_pref: 189.8698 | reward_npref: -129.8340
[    1820 points] regret_avg: 1039.6223 | regret_pref: 146.0000 | reward_optimal: 1234.8590 | reward_pref: 195.2367 | reward_npref: -120.8357
[    1825 points] regret_avg: 1041.9464 | regret_pref: 147.0000 | reward_optimal: 1238.3798 | reward_pref: 196.4334 | reward_npref: -117.9976
[    1830 points] regret_avg: 1042.5056 | regret_pref: 148.0000 | reward_optimal: 1237.9109 | reward_pref: 195.4053 | reward_npref: -118.4811
[    1835 points] regret_avg: 1044.6793 | regret_pref: 148.0000 | reward_optimal: 1249.4238 | reward_pref: 204.7446 | reward_npref: -112.0486
[    1840 points] regret_avg: 1044.7162 | regret_pref: 148.0000 | reward_optimal: 1249.9589 | reward_pref: 205.2427 | reward_npref: -111.8645
[    1845 points] regret_avg: 1045.2342 | regret_pref: 149.0000 | reward_optimal: 1249.2450 | reward_pref: 204.0108 | reward_npref: -112.5785
[    1850 points] regret_avg: 1045.4104 | regret_pref: 149.0000 | reward_optimal: 1249.7239 | reward_pref: 204.3135 | reward_npref: -112.3511
[    1855 points] regret_avg: 1053.5859 | regret_pref: 150.0000 | reward_optimal: 1259.5834 | reward_pref: 205.9975 | reward_npref: -105.5973
[    1860 points] regret_avg: 1063.3909 | regret_pref: 151.0000 | reward_optimal: 1258.1715 | reward_pref: 194.7806 | reward_npref: -114.5908
[    1865 points] regret_avg: 1069.1228 | regret_pref: 152.0000 | reward_optimal: 1257.0298 | reward_pref: 187.9070 | reward_npref: -119.6205
[    1870 points] regret_avg: 1069.4595 | regret_pref: 152.0000 | reward_optimal: 1256.2309 | reward_pref: 186.7714 | reward_npref: -122.1358
[    1875 points] regret_avg: 1069.4595 | regret_pref: 152.0000 | reward_optimal: 1259.4526 | reward_pref: 189.9931 | reward_npref: -120.7890
[    1880 points] regret_avg: 1070.4999 | regret_pref: 153.0000 | reward_optimal: 1260.2254 | reward_pref: 189.7255 | reward_npref: -120.2364
[    1885 points] regret_avg: 1071.2390 | regret_pref: 153.0000 | reward_optimal: 1259.5130 | reward_pref: 188.2739 | reward_npref: -122.6200
[    1890 points] regret_avg: 1071.2612 | regret_pref: 154.0000 | reward_optimal: 1259.2834 | reward_pref: 188.0222 | reward_npref: -122.8638
[    1895 points] regret_avg: 1077.2705 | regret_pref: 155.0000 | reward_optimal: 1271.1807 | reward_pref: 193.9102 | reward_npref: -115.4674
[    1900 points] regret_avg: 1087.4311 | regret_pref: 156.0000 | reward_optimal: 1281.4386 | reward_pref: 194.0075 | reward_npref: -110.3896
[    1905 points] regret_avg: 1087.7444 | regret_pref: 157.0000 | reward_optimal: 1281.0527 | reward_pref: 193.3083 | reward_npref: -110.9035
[    1910 points] regret_avg: 1095.0885 | regret_pref: 158.0000 | reward_optimal: 1295.6654 | reward_pref: 200.5769 | reward_npref: -99.9587
[    1915 points] regret_avg: 1099.1907 | regret_pref: 158.0000 | reward_optimal: 1308.7070 | reward_pref: 209.5163 | reward_npref: -92.6651
[    1920 points] regret_avg: 1099.6845 | regret_pref: 158.0000 | reward_optimal: 1310.5653 | reward_pref: 210.8808 | reward_npref: -91.6807
[    1925 points] regret_avg: 1105.4942 | regret_pref: 158.0000 | reward_optimal: 1318.8688 | reward_pref: 213.3746 | reward_npref: -91.7194
[    1930 points] regret_avg: 1107.4064 | regret_pref: 159.0000 | reward_optimal: 1320.4970 | reward_pref: 213.0906 | reward_npref: -90.3114
[    1935 points] regret_avg: 1113.1352 | regret_pref: 159.0000 | reward_optimal: 1333.5021 | reward_pref: 220.3668 | reward_npref: -88.9390
