[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[     985 points] regret_avg: 87.5264 | regret_pref: 57.0000 | reward_optimal: 140.2564 | reward_pref: 52.7299 | reward_npref: 5.1789
[     990 points] regret_avg: 87.6334 | regret_pref: 57.0000 | reward_optimal: 140.7170 | reward_pref: 53.0836 | reward_npref: 5.4065
[     995 points] regret_avg: 89.1039 | regret_pref: 58.0000 | reward_optimal: 140.7081 | reward_pref: 51.6042 | reward_npref: 4.3026
[    1000 points] regret_avg: 89.3098 | regret_pref: 58.0000 | reward_optimal: 142.3822 | reward_pref: 53.0724 | reward_npref: 4.8619
[    1005 points] regret_avg: 89.4786 | regret_pref: 59.0000 | reward_optimal: 142.6820 | reward_pref: 53.2034 | reward_npref: 4.9988
[    1010 points] regret_avg: 91.2735 | regret_pref: 59.0000 | reward_optimal: 142.7450 | reward_pref: 51.4716 | reward_npref: 2.2045
[    1015 points] regret_avg: 92.0639 | regret_pref: 60.0000 | reward_optimal: 144.5822 | reward_pref: 52.5184 | reward_npref: 4.0417
[    1020 points] regret_avg: 92.2617 | regret_pref: 60.0000 | reward_optimal: 144.7187 | reward_pref: 52.4569 | reward_npref: 2.6726
[    1025 points] regret_avg: 92.5333 | regret_pref: 60.0000 | reward_optimal: 149.0874 | reward_pref: 56.5542 | reward_npref: 4.6059
[    1030 points] regret_avg: 92.9591 | regret_pref: 60.0000 | reward_optimal: 149.2968 | reward_pref: 56.3377 | reward_npref: 4.2329
[    1035 points] regret_avg: 93.1390 | regret_pref: 60.0000 | reward_optimal: 149.7509 | reward_pref: 56.6119 | reward_npref: 4.3975
[    1040 points] regret_avg: 93.8242 | regret_pref: 61.0000 | reward_optimal: 150.7185 | reward_pref: 56.8943 | reward_npref: 4.7565
[    1045 points] regret_avg: 93.8242 | regret_pref: 61.0000 | reward_optimal: 153.8329 | reward_pref: 60.0086 | reward_npref: 5.0562
[    1050 points] regret_avg: 94.0731 | regret_pref: 62.0000 | reward_optimal: 154.0459 | reward_pref: 59.9728 | reward_npref: 5.0703
[    1055 points] regret_avg: 94.0731 | regret_pref: 62.0000 | reward_optimal: 154.2704 | reward_pref: 60.1973 | reward_npref: 4.8270
[    1060 points] regret_avg: 94.5174 | regret_pref: 63.0000 | reward_optimal: 154.5002 | reward_pref: 59.9828 | reward_npref: 4.7945
[    1065 points] regret_avg: 94.9007 | regret_pref: 63.0000 | reward_optimal: 156.5794 | reward_pref: 61.6787 | reward_npref: 5.1737
[    1070 points] regret_avg: 95.4735 | regret_pref: 63.0000 | reward_optimal: 158.8894 | reward_pref: 63.4159 | reward_npref: 5.9188
[    1075 points] regret_avg: 95.8987 | regret_pref: 63.0000 | reward_optimal: 159.0553 | reward_pref: 63.1565 | reward_npref: 5.2064
[    1080 points] regret_avg: 96.1063 | regret_pref: 63.0000 | reward_optimal: 159.1952 | reward_pref: 63.0889 | reward_npref: 4.8071
[    1085 points] regret_avg: 96.5272 | regret_pref: 63.0000 | reward_optimal: 159.4173 | reward_pref: 62.8900 | reward_npref: 4.3922
[    1090 points] regret_avg: 96.5696 | regret_pref: 63.0000 | reward_optimal: 160.1214 | reward_pref: 63.5518 | reward_npref: 4.6451
[    1095 points] regret_avg: 97.0788 | regret_pref: 64.0000 | reward_optimal: 160.3042 | reward_pref: 63.2253 | reward_npref: 4.5445
[    1100 points] regret_avg: 97.3997 | regret_pref: 64.0000 | reward_optimal: 161.6149 | reward_pref: 64.2152 | reward_npref: 5.4546
[    1105 points] regret_avg: 97.5592 | regret_pref: 65.0000 | reward_optimal: 161.9048 | reward_pref: 64.3455 | reward_npref: 5.5866
[    1110 points] regret_avg: 97.8882 | regret_pref: 65.0000 | reward_optimal: 162.0974 | reward_pref: 64.2092 | reward_npref: 5.0931
[    1115 points] regret_avg: 98.5424 | regret_pref: 66.0000 | reward_optimal: 162.3272 | reward_pref: 63.7848 | reward_npref: 5.3230
[    1120 points] regret_avg: 98.7173 | regret_pref: 66.0000 | reward_optimal: 162.4212 | reward_pref: 63.7039 | reward_npref: 4.8410
[    1125 points] regret_avg: 98.7173 | regret_pref: 66.0000 | reward_optimal: 165.0175 | reward_pref: 66.3002 | reward_npref: 5.2780
[    1130 points] regret_avg: 99.5979 | regret_pref: 66.0000 | reward_optimal: 169.7384 | reward_pref: 70.1406 | reward_npref: 7.6550
[    1135 points] regret_avg: 100.6261 | regret_pref: 66.0000 | reward_optimal: 169.7337 | reward_pref: 69.1076 | reward_npref: 5.1901
[    1140 points] regret_avg: 100.8353 | regret_pref: 66.0000 | reward_optimal: 170.5978 | reward_pref: 69.7625 | reward_npref: 5.6397
[    1145 points] regret_avg: 101.4130 | regret_pref: 66.0000 | reward_optimal: 172.4778 | reward_pref: 71.0648 | reward_npref: 5.9750
[    1150 points] regret_avg: 102.3017 | regret_pref: 66.0000 | reward_optimal: 172.4421 | reward_pref: 70.1404 | reward_npref: 4.4657
[    1155 points] regret_avg: 102.4235 | regret_pref: 66.0000 | reward_optimal: 172.4963 | reward_pref: 70.0728 | reward_npref: 4.3892
[    1160 points] regret_avg: 103.7798 | regret_pref: 66.0000 | reward_optimal: 172.3306 | reward_pref: 68.5508 | reward_npref: 2.5522
[    1165 points] regret_avg: 103.9242 | regret_pref: 67.0000 | reward_optimal: 172.5614 | reward_pref: 68.6371 | reward_npref: 2.6790
[    1170 points] regret_avg: 104.0125 | regret_pref: 68.0000 | reward_optimal: 172.7625 | reward_pref: 68.7500 | reward_npref: 2.8219
[    1175 points] regret_avg: 104.4286 | regret_pref: 68.0000 | reward_optimal: 172.8673 | reward_pref: 68.4387 | reward_npref: 1.9413
[    1180 points] regret_avg: 104.4286 | regret_pref: 68.0000 | reward_optimal: 172.9073 | reward_pref: 68.4787 | reward_npref: 1.1353
[    1185 points] regret_avg: 104.6961 | regret_pref: 68.0000 | reward_optimal: 173.0340 | reward_pref: 68.3380 | reward_npref: -0.3375
[    1190 points] regret_avg: 106.0099 | regret_pref: 69.0000 | reward_optimal: 173.0411 | reward_pref: 67.0312 | reward_npref: -0.9264
[    1195 points] regret_avg: 108.3801 | regret_pref: 69.0000 | reward_optimal: 172.8895 | reward_pref: 64.5095 | reward_npref: -3.7314
[    1200 points] regret_avg: 108.3801 | regret_pref: 69.0000 | reward_optimal: 174.5959 | reward_pref: 66.2158 | reward_npref: -2.5504
[    1205 points] regret_avg: 108.4909 | regret_pref: 69.0000 | reward_optimal: 174.7898 | reward_pref: 66.2989 | reward_npref: -2.6854
[    1210 points] regret_avg: 108.5625 | regret_pref: 69.0000 | reward_optimal: 175.0114 | reward_pref: 66.4488 | reward_npref: -2.5465
[    1215 points] regret_avg: 110.1193 | regret_pref: 70.0000 | reward_optimal: 175.0606 | reward_pref: 64.9414 | reward_npref: -3.7255
[    1220 points] regret_avg: 111.1935 | regret_pref: 71.0000 | reward_optimal: 175.2036 | reward_pref: 64.0101 | reward_npref: -4.5880
[    1225 points] regret_avg: 111.6370 | regret_pref: 71.0000 | reward_optimal: 177.0046 | reward_pref: 65.3676 | reward_npref: -3.7786
[    1230 points] regret_avg: 111.7929 | regret_pref: 71.0000 | reward_optimal: 177.1832 | reward_pref: 65.3903 | reward_npref: -3.8479
[    1235 points] regret_avg: 111.7929 | regret_pref: 71.0000 | reward_optimal: 177.6392 | reward_pref: 65.8462 | reward_npref: -3.6820
[    1240 points] regret_avg: 114.8053 | regret_pref: 71.0000 | reward_optimal: 177.5358 | reward_pref: 62.7305 | reward_npref: -7.3697
[    1245 points] regret_avg: 114.8053 | regret_pref: 71.0000 | reward_optimal: 177.6169 | reward_pref: 62.8116 | reward_npref: -8.4841
[    1250 points] regret_avg: 115.0537 | regret_pref: 71.0000 | reward_optimal: 177.7328 | reward_pref: 62.6791 | reward_npref: -9.0318
[    1255 points] regret_avg: 115.9481 | regret_pref: 71.0000 | reward_optimal: 177.7592 | reward_pref: 61.8111 | reward_npref: -10.8303
[    1260 points] regret_avg: 117.0315 | regret_pref: 71.0000 | reward_optimal: 177.7639 | reward_pref: 60.7323 | reward_npref: -12.0986
[    1265 points] regret_avg: 117.4514 | regret_pref: 71.0000 | reward_optimal: 180.0381 | reward_pref: 62.5866 | reward_npref: -11.4718
[    1270 points] regret_avg: 120.4154 | regret_pref: 72.0000 | reward_optimal: 184.0451 | reward_pref: 63.6297 | reward_npref: -10.1877
[    1275 points] regret_avg: 120.4154 | regret_pref: 72.0000 | reward_optimal: 185.2144 | reward_pref: 64.7990 | reward_npref: -9.3777
[    1280 points] regret_avg: 120.7987 | regret_pref: 73.0000 | reward_optimal: 185.8552 | reward_pref: 65.0565 | reward_npref: -8.8928
[    1285 points] regret_avg: 120.8759 | regret_pref: 73.0000 | reward_optimal: 186.2067 | reward_pref: 65.3308 | reward_npref: -8.6389
[    1290 points] regret_avg: 121.0961 | regret_pref: 73.0000 | reward_optimal: 187.1216 | reward_pref: 66.0255 | reward_npref: -8.3925
[    1295 points] regret_avg: 121.6900 | regret_pref: 73.0000 | reward_optimal: 189.5129 | reward_pref: 67.8229 | reward_npref: -6.8914
[    1300 points] regret_avg: 121.8206 | regret_pref: 73.0000 | reward_optimal: 189.8372 | reward_pref: 68.0167 | reward_npref: -6.7630
[    1305 points] regret_avg: 123.4115 | regret_pref: 73.0000 | reward_optimal: 193.5013 | reward_pref: 70.0898 | reward_npref: -6.3759
[    1310 points] regret_avg: 124.0660 | regret_pref: 73.0000 | reward_optimal: 193.5724 | reward_pref: 69.5064 | reward_npref: -7.1312
[    1315 points] regret_avg: 125.3282 | regret_pref: 74.0000 | reward_optimal: 193.6640 | reward_pref: 68.3358 | reward_npref: -7.9708
[    1320 points] regret_avg: 126.6986 | regret_pref: 75.0000 | reward_optimal: 197.3374 | reward_pref: 70.6389 | reward_npref: -5.4396
[    1325 points] regret_avg: 127.3161 | regret_pref: 75.0000 | reward_optimal: 202.2997 | reward_pref: 74.9836 | reward_npref: -1.4035
[    1330 points] regret_avg: 128.4917 | regret_pref: 75.0000 | reward_optimal: 205.0188 | reward_pref: 76.5271 | reward_npref: -0.6805
[    1335 points] regret_avg: 129.9391 | regret_pref: 76.0000 | reward_optimal: 207.1640 | reward_pref: 77.2250 | reward_npref: 1.1991
[    1340 points] regret_avg: 130.3750 | regret_pref: 77.0000 | reward_optimal: 207.7668 | reward_pref: 77.3918 | reward_npref: 1.6937
[    1345 points] regret_avg: 131.0853 | regret_pref: 78.0000 | reward_optimal: 208.7621 | reward_pref: 77.6768 | reward_npref: 2.3854
[    1350 points] regret_avg: 132.1867 | regret_pref: 78.0000 | reward_optimal: 208.8053 | reward_pref: 76.6186 | reward_npref: 1.0526
[    1355 points] regret_avg: 132.3852 | regret_pref: 78.0000 | reward_optimal: 208.9087 | reward_pref: 76.5235 | reward_npref: 0.7342
[    1360 points] regret_avg: 133.5436 | regret_pref: 79.0000 | reward_optimal: 210.8058 | reward_pref: 77.2622 | reward_npref: 2.1640
[    1365 points] regret_avg: 133.8977 | regret_pref: 79.0000 | reward_optimal: 210.9493 | reward_pref: 77.0515 | reward_npref: 1.3781
[    1370 points] regret_avg: 134.3467 | regret_pref: 79.0000 | reward_optimal: 212.7702 | reward_pref: 78.4235 | reward_npref: 1.6637
[    1375 points] regret_avg: 134.7631 | regret_pref: 79.0000 | reward_optimal: 214.4571 | reward_pref: 79.6940 | reward_npref: 2.1196
[    1380 points] regret_avg: 135.5981 | regret_pref: 79.0000 | reward_optimal: 218.9325 | reward_pref: 83.3343 | reward_npref: 4.3719
[    1385 points] regret_avg: 136.9350 | regret_pref: 80.0000 | reward_optimal: 220.5538 | reward_pref: 83.6188 | reward_npref: 5.6936
[    1390 points] regret_avg: 137.0544 | regret_pref: 81.0000 | reward_optimal: 220.6351 | reward_pref: 83.5807 | reward_npref: 5.6975
[    1395 points] regret_avg: 138.4994 | regret_pref: 82.0000 | reward_optimal: 223.2370 | reward_pref: 84.7375 | reward_npref: 7.9768
[    1400 points] regret_avg: 140.2861 | regret_pref: 82.0000 | reward_optimal: 225.6702 | reward_pref: 85.3841 | reward_npref: 8.3613
[    1405 points] regret_avg: 142.2993 | regret_pref: 83.0000 | reward_optimal: 228.0488 | reward_pref: 85.7495 | reward_npref: 9.1296
[    1410 points] regret_avg: 142.4700 | regret_pref: 84.0000 | reward_optimal: 228.3477 | reward_pref: 85.8777 | reward_npref: 9.2733
[    1415 points] regret_avg: 142.9020 | regret_pref: 85.0000 | reward_optimal: 228.9374 | reward_pref: 86.0354 | reward_npref: 9.6523
[    1420 points] regret_avg: 143.0342 | regret_pref: 85.0000 | reward_optimal: 228.9568 | reward_pref: 85.9225 | reward_npref: 8.4338
[    1425 points] regret_avg: 143.1504 | regret_pref: 85.0000 | reward_optimal: 230.8340 | reward_pref: 87.6837 | reward_npref: 9.7315
[    1430 points] regret_avg: 143.4888 | regret_pref: 85.0000 | reward_optimal: 232.2177 | reward_pref: 88.7289 | reward_npref: 10.0059
[    1435 points] regret_avg: 143.7554 | regret_pref: 85.0000 | reward_optimal: 232.2422 | reward_pref: 88.4868 | reward_npref: 7.6458
[    1440 points] regret_avg: 144.1348 | regret_pref: 86.0000 | reward_optimal: 232.3439 | reward_pref: 88.2091 | reward_npref: 7.5227
[    1445 points] regret_avg: 144.3447 | regret_pref: 86.0000 | reward_optimal: 233.4773 | reward_pref: 89.1327 | reward_npref: 7.6940
[    1450 points] regret_avg: 144.5015 | regret_pref: 86.0000 | reward_optimal: 236.0002 | reward_pref: 91.4987 | reward_npref: 9.9033
[    1455 points] regret_avg: 144.8830 | regret_pref: 86.0000 | reward_optimal: 236.0252 | reward_pref: 91.1422 | reward_npref: 9.4681
[    1460 points] regret_avg: 145.1136 | regret_pref: 86.0000 | reward_optimal: 236.5854 | reward_pref: 91.4718 | reward_npref: 9.7056
[    1465 points] regret_avg: 146.3888 | regret_pref: 86.0000 | reward_optimal: 241.7030 | reward_pref: 95.3142 | reward_npref: 12.5929
[    1470 points] regret_avg: 146.4597 | regret_pref: 86.0000 | reward_optimal: 241.8213 | reward_pref: 95.3617 | reward_npref: 12.6385
[    1475 points] regret_avg: 148.0381 | regret_pref: 86.0000 | reward_optimal: 244.9944 | reward_pref: 96.9563 | reward_npref: 13.2614
[    1480 points] regret_avg: 148.4069 | regret_pref: 86.0000 | reward_optimal: 245.0924 | reward_pref: 96.6855 | reward_npref: 12.6947
[    1485 points] regret_avg: 148.9756 | regret_pref: 86.0000 | reward_optimal: 246.1256 | reward_pref: 97.1500 | reward_npref: 12.9783
[    1490 points] regret_avg: 152.5230 | regret_pref: 87.0000 | reward_optimal: 245.9583 | reward_pref: 93.4353 | reward_npref: 9.5508
[    1495 points] regret_avg: 152.5230 | regret_pref: 87.0000 | reward_optimal: 250.1959 | reward_pref: 97.6729 | reward_npref: 10.3966
[    1500 points] regret_avg: 152.9411 | regret_pref: 87.0000 | reward_optimal: 250.1146 | reward_pref: 97.1735 | reward_npref: 8.9916
[    1505 points] regret_avg: 153.1129 | regret_pref: 88.0000 | reward_optimal: 250.2331 | reward_pref: 97.1202 | reward_npref: 8.9966
[    1510 points] regret_avg: 156.7672 | regret_pref: 89.0000 | reward_optimal: 254.4901 | reward_pref: 97.7229 | reward_npref: 10.0944
[    1515 points] regret_avg: 157.3932 | regret_pref: 89.0000 | reward_optimal: 255.5351 | reward_pref: 98.1419 | reward_npref: 10.4001
[    1520 points] regret_avg: 157.6849 | regret_pref: 90.0000 | reward_optimal: 255.5482 | reward_pref: 97.8633 | reward_npref: 10.2939
[    1525 points] regret_avg: 158.3631 | regret_pref: 90.0000 | reward_optimal: 257.7414 | reward_pref: 99.3782 | reward_npref: 11.4045
[    1530 points] regret_avg: 160.7720 | regret_pref: 90.0000 | reward_optimal: 257.5400 | reward_pref: 96.7680 | reward_npref: 7.8052
[    1535 points] regret_avg: 160.8649 | regret_pref: 91.0000 | reward_optimal: 257.8634 | reward_pref: 96.9985 | reward_npref: 8.0539
[    1540 points] regret_avg: 160.8649 | regret_pref: 91.0000 | reward_optimal: 262.9884 | reward_pref: 102.1235 | reward_npref: 12.2210
[    1545 points] regret_avg: 161.0483 | regret_pref: 92.0000 | reward_optimal: 263.3421 | reward_pref: 102.2938 | reward_npref: 12.4502
[    1550 points] regret_avg: 161.4845 | regret_pref: 92.0000 | reward_optimal: 264.7562 | reward_pref: 103.2717 | reward_npref: 12.9137
[    1555 points] regret_avg: 161.4845 | regret_pref: 92.0000 | reward_optimal: 264.8488 | reward_pref: 103.3643 | reward_npref: 12.7009
[    1560 points] regret_avg: 163.0480 | regret_pref: 92.0000 | reward_optimal: 267.3802 | reward_pref: 104.3322 | reward_npref: 13.5154
[    1565 points] regret_avg: 163.6715 | regret_pref: 92.0000 | reward_optimal: 269.8961 | reward_pref: 106.2246 | reward_npref: 14.4805
[    1570 points] regret_avg: 164.1087 | regret_pref: 92.0000 | reward_optimal: 271.3194 | reward_pref: 107.2106 | reward_npref: 14.9535
[    1575 points] regret_avg: 164.5243 | regret_pref: 93.0000 | reward_optimal: 271.3995 | reward_pref: 106.8751 | reward_npref: 14.8453
[    1580 points] regret_avg: 165.1596 | regret_pref: 94.0000 | reward_optimal: 271.4422 | reward_pref: 106.2826 | reward_npref: 14.6803
[    1585 points] regret_avg: 166.5591 | regret_pref: 95.0000 | reward_optimal: 273.5124 | reward_pref: 106.9533 | reward_npref: 16.1099
[    1590 points] regret_avg: 166.6817 | regret_pref: 96.0000 | reward_optimal: 273.7234 | reward_pref: 107.0418 | reward_npref: 16.2098
[    1595 points] regret_avg: 168.1789 | regret_pref: 97.0000 | reward_optimal: 276.4021 | reward_pref: 108.2232 | reward_npref: 18.8885
[    1600 points] regret_avg: 170.1355 | regret_pref: 98.0000 | reward_optimal: 276.3965 | reward_pref: 106.2610 | reward_npref: 17.0583
[    1605 points] regret_avg: 171.0133 | regret_pref: 98.0000 | reward_optimal: 278.1712 | reward_pref: 107.1579 | reward_npref: 17.6311
[    1610 points] regret_avg: 171.3054 | regret_pref: 98.0000 | reward_optimal: 278.2078 | reward_pref: 106.9024 | reward_npref: 16.8712
[    1615 points] regret_avg: 171.3054 | regret_pref: 98.0000 | reward_optimal: 278.1536 | reward_pref: 106.8482 | reward_npref: 16.0763
[    1620 points] regret_avg: 172.4988 | regret_pref: 99.0000 | reward_optimal: 278.1617 | reward_pref: 105.6628 | reward_npref: 14.9913
[    1625 points] regret_avg: 172.7744 | regret_pref: 99.0000 | reward_optimal: 278.1895 | reward_pref: 105.4151 | reward_npref: 14.6368
[    1630 points] regret_avg: 173.4066 | regret_pref: 100.0000 | reward_optimal: 278.2699 | reward_pref: 104.8633 | reward_npref: 14.2629
[    1635 points] regret_avg: 173.5263 | regret_pref: 100.0000 | reward_optimal: 278.4032 | reward_pref: 104.8769 | reward_npref: 13.8163
[    1640 points] regret_avg: 175.8075 | regret_pref: 101.0000 | reward_optimal: 282.4830 | reward_pref: 106.6755 | reward_npref: 16.1202
[    1645 points] regret_avg: 176.8839 | regret_pref: 101.0000 | reward_optimal: 285.9401 | reward_pref: 109.0562 | reward_npref: 17.2153
[    1650 points] regret_avg: 178.1037 | regret_pref: 101.0000 | reward_optimal: 285.7637 | reward_pref: 107.6601 | reward_npref: 13.2539
[    1655 points] regret_avg: 178.4745 | regret_pref: 101.0000 | reward_optimal: 291.7102 | reward_pref: 113.2357 | reward_npref: 15.1301
[    1660 points] regret_avg: 178.4745 | regret_pref: 101.0000 | reward_optimal: 291.6455 | reward_pref: 113.1709 | reward_npref: 12.5505
[    1665 points] regret_avg: 179.5979 | regret_pref: 101.0000 | reward_optimal: 291.5133 | reward_pref: 111.9154 | reward_npref: 9.1721
[    1670 points] regret_avg: 179.5979 | regret_pref: 101.0000 | reward_optimal: 293.4834 | reward_pref: 113.8855 | reward_npref: 9.5754
[    1675 points] regret_avg: 179.9805 | regret_pref: 102.0000 | reward_optimal: 293.5856 | reward_pref: 113.6050 | reward_npref: 9.5035
[    1680 points] regret_avg: 180.2032 | regret_pref: 102.0000 | reward_optimal: 293.5250 | reward_pref: 113.3218 | reward_npref: 7.8283
[    1685 points] regret_avg: 181.4758 | regret_pref: 103.0000 | reward_optimal: 293.5722 | reward_pref: 112.0964 | reward_npref: 7.1484
[    1690 points] regret_avg: 181.5368 | regret_pref: 103.0000 | reward_optimal: 293.6740 | reward_pref: 112.1371 | reward_npref: 7.1872
[    1695 points] regret_avg: 182.5441 | regret_pref: 103.0000 | reward_optimal: 293.5221 | reward_pref: 110.9780 | reward_npref: 3.9008
[    1700 points] regret_avg: 183.1929 | regret_pref: 103.0000 | reward_optimal: 293.4975 | reward_pref: 110.3047 | reward_npref: 2.3012
[    1705 points] regret_avg: 184.4198 | regret_pref: 104.0000 | reward_optimal: 295.3083 | reward_pref: 110.8885 | reward_npref: 3.5508
[    1710 points] regret_avg: 186.0031 | regret_pref: 104.0000 | reward_optimal: 295.2390 | reward_pref: 109.2358 | reward_npref: 1.2925
[    1715 points] regret_avg: 186.0794 | regret_pref: 104.0000 | reward_optimal: 295.2968 | reward_pref: 109.2174 | reward_npref: 1.2615
[    1720 points] regret_avg: 186.3661 | regret_pref: 104.0000 | reward_optimal: 295.3344 | reward_pref: 108.9683 | reward_npref: 0.6530
[    1725 points] regret_avg: 187.5354 | regret_pref: 104.0000 | reward_optimal: 296.8165 | reward_pref: 109.2812 | reward_npref: 0.8918
[    1730 points] regret_avg: 187.8739 | regret_pref: 104.0000 | reward_optimal: 296.8243 | reward_pref: 108.9504 | reward_npref: 0.4181
[    1735 points] regret_avg: 189.6381 | regret_pref: 104.0000 | reward_optimal: 302.4854 | reward_pref: 112.8473 | reward_npref: 1.8571
[    1740 points] regret_avg: 190.0833 | regret_pref: 104.0000 | reward_optimal: 304.8700 | reward_pref: 114.7867 | reward_npref: 3.0564
[    1745 points] regret_avg: 190.3698 | regret_pref: 104.0000 | reward_optimal: 304.9333 | reward_pref: 114.5635 | reward_npref: 2.3765
[    1750 points] regret_avg: 191.5469 | regret_pref: 104.0000 | reward_optimal: 309.6557 | reward_pref: 118.1087 | reward_npref: 4.4535
[    1755 points] regret_avg: 192.9027 | regret_pref: 105.0000 | reward_optimal: 309.6415 | reward_pref: 116.7389 | reward_npref: 3.6884
[    1760 points] regret_avg: 194.4806 | regret_pref: 106.0000 | reward_optimal: 309.6082 | reward_pref: 115.1276 | reward_npref: 2.3274
[    1765 points] regret_avg: 195.1198 | regret_pref: 106.0000 | reward_optimal: 311.3285 | reward_pref: 116.2086 | reward_npref: 3.0911
[    1770 points] regret_avg: 196.0801 | regret_pref: 106.0000 | reward_optimal: 311.3311 | reward_pref: 115.2510 | reward_npref: 2.0644
[    1775 points] regret_avg: 196.1918 | regret_pref: 107.0000 | reward_optimal: 311.6961 | reward_pref: 115.5043 | reward_npref: 2.4069
[    1780 points] regret_avg: 196.7534 | regret_pref: 108.0000 | reward_optimal: 312.3935 | reward_pref: 115.6401 | reward_npref: 2.7234
[    1785 points] regret_avg: 196.7534 | regret_pref: 108.0000 | reward_optimal: 312.3181 | reward_pref: 115.5648 | reward_npref: 1.7618
[    1790 points] regret_avg: 198.5234 | regret_pref: 109.0000 | reward_optimal: 315.1685 | reward_pref: 116.6452 | reward_npref: 3.1945
[    1795 points] regret_avg: 198.6655 | regret_pref: 109.0000 | reward_optimal: 315.5582 | reward_pref: 116.8927 | reward_npref: 3.3501
[    1800 points] regret_avg: 200.0396 | regret_pref: 109.0000 | reward_optimal: 319.2401 | reward_pref: 119.2004 | reward_npref: 3.8631
[    1805 points] regret_avg: 200.0396 | regret_pref: 109.0000 | reward_optimal: 319.3033 | reward_pref: 119.2636 | reward_npref: 3.4519
[    1810 points] regret_avg: 201.6085 | regret_pref: 109.0000 | reward_optimal: 319.1583 | reward_pref: 117.5497 | reward_npref: 0.3987
[    1815 points] regret_avg: 201.7753 | regret_pref: 109.0000 | reward_optimal: 319.5537 | reward_pref: 117.7784 | reward_npref: 0.5812
[    1820 points] regret_avg: 203.1227 | regret_pref: 109.0000 | reward_optimal: 319.3266 | reward_pref: 116.2039 | reward_npref: -2.2756
[    1825 points] regret_avg: 203.3897 | regret_pref: 109.0000 | reward_optimal: 319.1728 | reward_pref: 115.7831 | reward_npref: -3.8697
[    1830 points] regret_avg: 204.0865 | regret_pref: 110.0000 | reward_optimal: 319.0996 | reward_pref: 115.0131 | reward_npref: -3.9429
[    1835 points] regret_avg: 205.3471 | regret_pref: 111.0000 | reward_optimal: 320.5441 | reward_pref: 115.1970 | reward_npref: -3.3877
[    1840 points] regret_avg: 209.4879 | regret_pref: 112.0000 | reward_optimal: 325.0379 | reward_pref: 115.5499 | reward_npref: -2.7904
[    1845 points] regret_avg: 210.4736 | regret_pref: 112.0000 | reward_optimal: 328.2052 | reward_pref: 117.7316 | reward_npref: -2.3521
[    1850 points] regret_avg: 210.4736 | regret_pref: 112.0000 | reward_optimal: 329.2292 | reward_pref: 118.7556 | reward_npref: -2.1345
[    1855 points] regret_avg: 211.0275 | regret_pref: 113.0000 | reward_optimal: 329.9291 | reward_pref: 118.9016 | reward_npref: -1.8230
[    1860 points] regret_avg: 213.2642 | regret_pref: 113.0000 | reward_optimal: 337.0951 | reward_pref: 123.8309 | reward_npref: 1.3186
[    1865 points] regret_avg: 216.0256 | regret_pref: 114.0000 | reward_optimal: 342.6338 | reward_pref: 126.6082 | reward_npref: 4.4406
[    1870 points] regret_avg: 216.2851 | regret_pref: 114.0000 | reward_optimal: 342.4644 | reward_pref: 126.1793 | reward_npref: 1.0026
[    1875 points] regret_avg: 216.4350 | regret_pref: 114.0000 | reward_optimal: 342.5426 | reward_pref: 126.1076 | reward_npref: 0.9048
[    1880 points] regret_avg: 218.2390 | regret_pref: 114.0000 | reward_optimal: 342.3450 | reward_pref: 124.1060 | reward_npref: -2.3546
[    1885 points] regret_avg: 218.7347 | regret_pref: 114.0000 | reward_optimal: 342.2616 | reward_pref: 123.5269 | reward_npref: -4.5832
[    1890 points] regret_avg: 220.0144 | regret_pref: 114.0000 | reward_optimal: 342.0804 | reward_pref: 122.0660 | reward_npref: -6.5373
[    1895 points] regret_avg: 224.4019 | regret_pref: 115.0000 | reward_optimal: 341.8546 | reward_pref: 117.4527 | reward_npref: -10.2839
[    1900 points] regret_avg: 226.1582 | regret_pref: 115.0000 | reward_optimal: 341.6512 | reward_pref: 115.4930 | reward_npref: -13.4737
[    1905 points] regret_avg: 226.4143 | regret_pref: 115.0000 | reward_optimal: 341.4357 | reward_pref: 115.0214 | reward_npref: -16.1399
[    1910 points] regret_avg: 226.4800 | regret_pref: 115.0000 | reward_optimal: 341.5158 | reward_pref: 115.0358 | reward_npref: -16.1489
[    1915 points] regret_avg: 231.3763 | regret_pref: 116.0000 | reward_optimal: 348.6524 | reward_pref: 117.2761 | reward_npref: -13.4646
[    1920 points] regret_avg: 232.3539 | regret_pref: 116.0000 | reward_optimal: 352.5709 | reward_pref: 120.2170 | reward_npref: -12.4722
[    1925 points] regret_avg: 232.6182 | regret_pref: 116.0000 | reward_optimal: 356.8046 | reward_pref: 124.1865 | reward_npref: -11.6646
[    1930 points] regret_avg: 232.6182 | regret_pref: 116.0000 | reward_optimal: 360.0448 | reward_pref: 127.4266 | reward_npref: -9.2315
[    1935 points] regret_avg: 233.6637 | regret_pref: 116.0000 | reward_optimal: 361.9165 | reward_pref: 128.2528 | reward_npref: -9.0516
[    1940 points] regret_avg: 234.7909 | regret_pref: 116.0000 | reward_optimal: 367.9370 | reward_pref: 133.1461 | reward_npref: -4.9095
[    1945 points] regret_avg: 236.6384 | regret_pref: 116.0000 | reward_optimal: 367.6968 | reward_pref: 131.0584 | reward_npref: -8.1980
