[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[     985 points] regret_avg: 61.1698 | regret_pref: 80.0000 | reward_optimal: 88.4182 | reward_pref: 27.2484 | reward_npref: 18.7728
[     990 points] regret_avg: 61.4654 | regret_pref: 80.0000 | reward_optimal: 88.8203 | reward_pref: 27.3550 | reward_npref: 18.8723
[     995 points] regret_avg: 61.9506 | regret_pref: 81.0000 | reward_optimal: 88.9954 | reward_pref: 27.0448 | reward_npref: 18.6495
[    1000 points] regret_avg: 61.9931 | regret_pref: 81.0000 | reward_optimal: 89.3824 | reward_pref: 27.3893 | reward_npref: 18.8341
[    1005 points] regret_avg: 62.3015 | regret_pref: 81.0000 | reward_optimal: 89.8128 | reward_pref: 27.5113 | reward_npref: 18.9386
[    1010 points] regret_avg: 63.2698 | regret_pref: 82.0000 | reward_optimal: 90.2005 | reward_pref: 26.9307 | reward_npref: 18.6016
[    1015 points] regret_avg: 63.2698 | regret_pref: 82.0000 | reward_optimal: 90.6149 | reward_pref: 27.3451 | reward_npref: 18.8587
[    1020 points] regret_avg: 63.9229 | regret_pref: 83.0000 | reward_optimal: 90.9938 | reward_pref: 27.0710 | reward_npref: 19.0201
[    1025 points] regret_avg: 64.4168 | regret_pref: 84.0000 | reward_optimal: 91.9427 | reward_pref: 27.5259 | reward_npref: 19.9124
[    1030 points] regret_avg: 64.8974 | regret_pref: 85.0000 | reward_optimal: 92.3796 | reward_pref: 27.4822 | reward_npref: 19.9224
[    1035 points] regret_avg: 65.1841 | regret_pref: 85.0000 | reward_optimal: 92.8330 | reward_pref: 27.6489 | reward_npref: 20.0246
[    1040 points] regret_avg: 65.5381 | regret_pref: 85.0000 | reward_optimal: 93.4144 | reward_pref: 27.8763 | reward_npref: 20.2014
[    1045 points] regret_avg: 65.9668 | regret_pref: 86.0000 | reward_optimal: 94.0779 | reward_pref: 28.1111 | reward_npref: 20.8649
[    1050 points] regret_avg: 66.3032 | regret_pref: 86.0000 | reward_optimal: 94.4762 | reward_pref: 28.1730 | reward_npref: 20.8827
[    1055 points] regret_avg: 66.7694 | regret_pref: 87.0000 | reward_optimal: 94.9160 | reward_pref: 28.1466 | reward_npref: 21.3225
[    1060 points] regret_avg: 67.1350 | regret_pref: 87.0000 | reward_optimal: 95.3782 | reward_pref: 28.2433 | reward_npref: 21.3189
[    1065 points] regret_avg: 67.1350 | regret_pref: 87.0000 | reward_optimal: 95.8732 | reward_pref: 28.7383 | reward_npref: 21.7011
[    1070 points] regret_avg: 67.4285 | regret_pref: 88.0000 | reward_optimal: 96.3636 | reward_pref: 28.9351 | reward_npref: 22.0777
[    1075 points] regret_avg: 67.9560 | regret_pref: 89.0000 | reward_optimal: 96.7755 | reward_pref: 28.8195 | reward_npref: 22.0997
[    1080 points] regret_avg: 68.3274 | regret_pref: 90.0000 | reward_optimal: 97.0830 | reward_pref: 28.7556 | reward_npref: 22.1553
[    1085 points] regret_avg: 68.8550 | regret_pref: 91.0000 | reward_optimal: 97.5546 | reward_pref: 28.6996 | reward_npref: 22.1682
[    1090 points] regret_avg: 68.8550 | regret_pref: 91.0000 | reward_optimal: 97.9626 | reward_pref: 29.1077 | reward_npref: 22.3266
[    1095 points] regret_avg: 69.2937 | regret_pref: 92.0000 | reward_optimal: 98.3768 | reward_pref: 29.0832 | reward_npref: 22.4004
[    1100 points] regret_avg: 69.4371 | regret_pref: 92.0000 | reward_optimal: 98.7480 | reward_pref: 29.3109 | reward_npref: 22.6143
[    1105 points] regret_avg: 69.8497 | regret_pref: 93.0000 | reward_optimal: 99.2823 | reward_pref: 29.4326 | reward_npref: 22.7595
[    1110 points] regret_avg: 70.3562 | regret_pref: 94.0000 | reward_optimal: 99.7183 | reward_pref: 29.3621 | reward_npref: 22.8116
[    1115 points] regret_avg: 70.3562 | regret_pref: 94.0000 | reward_optimal: 100.2340 | reward_pref: 29.8778 | reward_npref: 22.7693
[    1120 points] regret_avg: 70.5468 | regret_pref: 94.0000 | reward_optimal: 100.5639 | reward_pref: 30.0171 | reward_npref: 22.7245
[    1125 points] regret_avg: 70.7964 | regret_pref: 95.0000 | reward_optimal: 101.1022 | reward_pref: 30.3058 | reward_npref: 23.2628
[    1130 points] regret_avg: 70.9659 | regret_pref: 95.0000 | reward_optimal: 102.0545 | reward_pref: 31.0887 | reward_npref: 23.7716
[    1135 points] regret_avg: 71.4233 | regret_pref: 95.0000 | reward_optimal: 102.3587 | reward_pref: 30.9354 | reward_npref: 23.3063
[    1140 points] regret_avg: 71.6727 | regret_pref: 96.0000 | reward_optimal: 102.7384 | reward_pref: 31.0658 | reward_npref: 23.4634
[    1145 points] regret_avg: 71.8165 | regret_pref: 96.0000 | reward_optimal: 103.1694 | reward_pref: 31.3530 | reward_npref: 23.7130
[    1150 points] regret_avg: 72.2144 | regret_pref: 96.0000 | reward_optimal: 103.4435 | reward_pref: 31.2291 | reward_npref: 23.4541
[    1155 points] regret_avg: 72.3416 | regret_pref: 97.0000 | reward_optimal: 103.5670 | reward_pref: 31.2255 | reward_npref: 23.4535
[    1160 points] regret_avg: 72.8149 | regret_pref: 97.0000 | reward_optimal: 103.7962 | reward_pref: 30.9813 | reward_npref: 23.1392
[    1165 points] regret_avg: 73.0410 | regret_pref: 97.0000 | reward_optimal: 104.2527 | reward_pref: 31.2117 | reward_npref: 23.2589
[    1170 points] regret_avg: 73.3841 | regret_pref: 98.0000 | reward_optimal: 104.6470 | reward_pref: 31.2629 | reward_npref: 23.3129
[    1175 points] regret_avg: 73.7339 | regret_pref: 98.0000 | reward_optimal: 105.0269 | reward_pref: 31.2931 | reward_npref: 23.1797
[    1180 points] regret_avg: 73.7339 | regret_pref: 98.0000 | reward_optimal: 105.4218 | reward_pref: 31.6879 | reward_npref: 23.1023
[    1185 points] regret_avg: 74.0326 | regret_pref: 98.0000 | reward_optimal: 105.9418 | reward_pref: 31.9093 | reward_npref: 22.8684
[    1190 points] regret_avg: 74.4700 | regret_pref: 99.0000 | reward_optimal: 106.1474 | reward_pref: 31.6774 | reward_npref: 22.7909
[    1195 points] regret_avg: 75.1376 | regret_pref: 99.0000 | reward_optimal: 106.3646 | reward_pref: 31.2270 | reward_npref: 22.2841
[    1200 points] regret_avg: 75.2489 | regret_pref: 100.0000 | reward_optimal: 106.7280 | reward_pref: 31.4791 | reward_npref: 22.6269
[    1205 points] regret_avg: 75.6776 | regret_pref: 101.0000 | reward_optimal: 107.1560 | reward_pref: 31.4784 | reward_npref: 22.8383
[    1210 points] regret_avg: 76.0114 | regret_pref: 101.0000 | reward_optimal: 107.5560 | reward_pref: 31.5446 | reward_npref: 22.9025
[    1215 points] regret_avg: 76.5175 | regret_pref: 101.0000 | reward_optimal: 107.8694 | reward_pref: 31.3519 | reward_npref: 22.6425
[    1220 points] regret_avg: 77.0954 | regret_pref: 102.0000 | reward_optimal: 108.3023 | reward_pref: 31.2069 | reward_npref: 22.5126
[    1225 points] regret_avg: 77.2349 | regret_pref: 102.0000 | reward_optimal: 108.7225 | reward_pref: 31.4877 | reward_npref: 22.7140
[    1230 points] regret_avg: 77.6057 | regret_pref: 103.0000 | reward_optimal: 109.1347 | reward_pref: 31.5290 | reward_npref: 22.8446
[    1235 points] regret_avg: 77.9773 | regret_pref: 104.0000 | reward_optimal: 109.6177 | reward_pref: 31.6404 | reward_npref: 22.9845
[    1240 points] regret_avg: 78.8578 | regret_pref: 104.0000 | reward_optimal: 109.9562 | reward_pref: 31.0985 | reward_npref: 22.3321
[    1245 points] regret_avg: 78.8578 | regret_pref: 104.0000 | reward_optimal: 110.4221 | reward_pref: 31.5644 | reward_npref: 22.1857
[    1250 points] regret_avg: 79.1433 | regret_pref: 104.0000 | reward_optimal: 110.7637 | reward_pref: 31.6204 | reward_npref: 22.1107
[    1255 points] regret_avg: 79.6418 | regret_pref: 104.0000 | reward_optimal: 111.1882 | reward_pref: 31.5464 | reward_npref: 21.8255
[    1260 points] regret_avg: 80.1576 | regret_pref: 104.0000 | reward_optimal: 111.5715 | reward_pref: 31.4139 | reward_npref: 21.6493
[    1265 points] regret_avg: 80.3677 | regret_pref: 104.0000 | reward_optimal: 112.1539 | reward_pref: 31.7863 | reward_npref: 21.8900
[    1270 points] regret_avg: 80.8067 | regret_pref: 104.0000 | reward_optimal: 112.8962 | reward_pref: 32.0895 | reward_npref: 22.1682
[    1275 points] regret_avg: 80.8797 | regret_pref: 104.0000 | reward_optimal: 113.1957 | reward_pref: 32.3160 | reward_npref: 22.3376
[    1280 points] regret_avg: 81.0679 | regret_pref: 105.0000 | reward_optimal: 113.4713 | reward_pref: 32.4034 | reward_npref: 22.4453
[    1285 points] regret_avg: 81.5571 | regret_pref: 106.0000 | reward_optimal: 114.0541 | reward_pref: 32.4969 | reward_npref: 23.0280
[    1290 points] regret_avg: 81.9351 | regret_pref: 107.0000 | reward_optimal: 114.5961 | reward_pref: 32.6610 | reward_npref: 23.2353
[    1295 points] regret_avg: 82.0357 | regret_pref: 107.0000 | reward_optimal: 115.0341 | reward_pref: 32.9984 | reward_npref: 23.5240
[    1300 points] regret_avg: 82.3121 | regret_pref: 108.0000 | reward_optimal: 115.3800 | reward_pref: 33.0678 | reward_npref: 23.6099
[    1305 points] regret_avg: 82.5646 | regret_pref: 108.0000 | reward_optimal: 116.0427 | reward_pref: 33.4781 | reward_npref: 24.0108
[    1310 points] regret_avg: 83.0535 | regret_pref: 108.0000 | reward_optimal: 116.5543 | reward_pref: 33.5008 | reward_npref: 23.9784
[    1315 points] regret_avg: 83.5933 | regret_pref: 108.0000 | reward_optimal: 117.0010 | reward_pref: 33.4077 | reward_npref: 23.8127
[    1320 points] regret_avg: 83.8236 | regret_pref: 109.0000 | reward_optimal: 117.6598 | reward_pref: 33.8362 | reward_npref: 24.2788
[    1325 points] regret_avg: 83.9784 | regret_pref: 110.0000 | reward_optimal: 118.5399 | reward_pref: 34.5615 | reward_npref: 25.0555
[    1330 points] regret_avg: 84.2471 | regret_pref: 111.0000 | reward_optimal: 119.0353 | reward_pref: 34.7883 | reward_npref: 25.3675
[    1335 points] regret_avg: 84.2900 | regret_pref: 111.0000 | reward_optimal: 119.4271 | reward_pref: 35.1371 | reward_npref: 25.5553
[    1340 points] regret_avg: 84.6220 | regret_pref: 112.0000 | reward_optimal: 119.8762 | reward_pref: 35.2542 | reward_npref: 25.7895
[    1345 points] regret_avg: 84.8575 | regret_pref: 112.0000 | reward_optimal: 120.2614 | reward_pref: 35.4039 | reward_npref: 25.9252
[    1350 points] regret_avg: 85.4552 | regret_pref: 113.0000 | reward_optimal: 120.6719 | reward_pref: 35.2168 | reward_npref: 25.7950
[    1355 points] regret_avg: 85.8218 | regret_pref: 114.0000 | reward_optimal: 121.0333 | reward_pref: 35.2115 | reward_npref: 25.8933
[    1360 points] regret_avg: 86.0256 | regret_pref: 114.0000 | reward_optimal: 121.5171 | reward_pref: 35.4915 | reward_npref: 26.0913
[    1365 points] regret_avg: 86.4437 | regret_pref: 114.0000 | reward_optimal: 121.9893 | reward_pref: 35.5455 | reward_npref: 25.9868
[    1370 points] regret_avg: 86.6266 | regret_pref: 115.0000 | reward_optimal: 122.4367 | reward_pref: 35.8101 | reward_npref: 26.4343
[    1375 points] regret_avg: 86.8453 | regret_pref: 116.0000 | reward_optimal: 122.8167 | reward_pref: 35.9714 | reward_npref: 26.6766
[    1380 points] regret_avg: 86.9809 | regret_pref: 116.0000 | reward_optimal: 123.5939 | reward_pref: 36.6130 | reward_npref: 27.1015
[    1385 points] regret_avg: 87.1754 | regret_pref: 117.0000 | reward_optimal: 124.0332 | reward_pref: 36.8578 | reward_npref: 27.3521
[    1390 points] regret_avg: 87.3626 | regret_pref: 118.0000 | reward_optimal: 124.2977 | reward_pref: 36.9351 | reward_npref: 27.4782
[    1395 points] regret_avg: 87.5727 | regret_pref: 119.0000 | reward_optimal: 124.7549 | reward_pref: 37.1822 | reward_npref: 27.8851
[    1400 points] regret_avg: 87.7548 | regret_pref: 119.0000 | reward_optimal: 125.1947 | reward_pref: 37.4400 | reward_npref: 28.0896
[    1405 points] regret_avg: 87.9735 | regret_pref: 120.0000 | reward_optimal: 125.6072 | reward_pref: 37.6338 | reward_npref: 28.3182
[    1410 points] regret_avg: 88.2013 | regret_pref: 120.0000 | reward_optimal: 125.9016 | reward_pref: 37.7003 | reward_npref: 28.3808
[    1415 points] regret_avg: 88.5467 | regret_pref: 121.0000 | reward_optimal: 126.3509 | reward_pref: 37.8042 | reward_npref: 28.6144
[    1420 points] regret_avg: 88.6915 | regret_pref: 121.0000 | reward_optimal: 126.6001 | reward_pref: 37.9086 | reward_npref: 28.4303
[    1425 points] regret_avg: 88.8583 | regret_pref: 122.0000 | reward_optimal: 127.0115 | reward_pref: 38.1532 | reward_npref: 28.7412
[    1430 points] regret_avg: 89.1184 | regret_pref: 122.0000 | reward_optimal: 127.5735 | reward_pref: 38.4551 | reward_npref: 28.9541
[    1435 points] regret_avg: 89.9560 | regret_pref: 123.0000 | reward_optimal: 128.0618 | reward_pref: 38.1058 | reward_npref: 29.1569
[    1440 points] regret_avg: 90.3054 | regret_pref: 124.0000 | reward_optimal: 128.3923 | reward_pref: 38.0868 | reward_npref: 29.1892
[    1445 points] regret_avg: 90.4231 | regret_pref: 125.0000 | reward_optimal: 128.6782 | reward_pref: 38.2552 | reward_npref: 29.4752
[    1450 points] regret_avg: 90.4710 | regret_pref: 126.0000 | reward_optimal: 129.1008 | reward_pref: 38.6297 | reward_npref: 29.8736
[    1455 points] regret_avg: 90.7592 | regret_pref: 127.0000 | reward_optimal: 129.3618 | reward_pref: 38.6026 | reward_npref: 29.8677
[    1460 points] regret_avg: 91.1780 | regret_pref: 128.0000 | reward_optimal: 129.8880 | reward_pref: 38.7100 | reward_npref: 29.9876
[    1465 points] regret_avg: 91.5176 | regret_pref: 129.0000 | reward_optimal: 130.7200 | reward_pref: 39.2024 | reward_npref: 30.6232
[    1470 points] regret_avg: 91.8074 | regret_pref: 130.0000 | reward_optimal: 131.0423 | reward_pref: 39.2349 | reward_npref: 30.7320
[    1475 points] regret_avg: 92.1507 | regret_pref: 131.0000 | reward_optimal: 131.5608 | reward_pref: 39.4100 | reward_npref: 31.0139
[    1480 points] regret_avg: 92.5868 | regret_pref: 132.0000 | reward_optimal: 131.9288 | reward_pref: 39.3420 | reward_npref: 31.0149
[    1485 points] regret_avg: 92.7916 | regret_pref: 133.0000 | reward_optimal: 132.2484 | reward_pref: 39.4568 | reward_npref: 31.1326
[    1490 points] regret_avg: 93.5990 | regret_pref: 133.0000 | reward_optimal: 132.5443 | reward_pref: 38.9453 | reward_npref: 30.5739
[    1495 points] regret_avg: 94.0152 | regret_pref: 134.0000 | reward_optimal: 133.2368 | reward_pref: 39.2216 | reward_npref: 31.2664
[    1500 points] regret_avg: 94.4497 | regret_pref: 135.0000 | reward_optimal: 133.4830 | reward_pref: 39.0333 | reward_npref: 31.2743
[    1505 points] regret_avg: 94.7891 | regret_pref: 136.0000 | reward_optimal: 133.8489 | reward_pref: 39.0598 | reward_npref: 31.3619
[    1510 points] regret_avg: 95.2051 | regret_pref: 137.0000 | reward_optimal: 134.5349 | reward_pref: 39.3299 | reward_npref: 31.6548
[    1515 points] regret_avg: 95.6182 | regret_pref: 138.0000 | reward_optimal: 135.1009 | reward_pref: 39.4827 | reward_npref: 31.8338
[    1520 points] regret_avg: 95.7593 | regret_pref: 138.0000 | reward_optimal: 135.3482 | reward_pref: 39.5888 | reward_npref: 31.8519
[    1525 points] regret_avg: 96.0054 | regret_pref: 139.0000 | reward_optimal: 135.8180 | reward_pref: 39.8126 | reward_npref: 32.1233
[    1530 points] regret_avg: 96.6926 | regret_pref: 139.0000 | reward_optimal: 136.1498 | reward_pref: 39.4571 | reward_npref: 31.6035
[    1535 points] regret_avg: 97.1311 | regret_pref: 140.0000 | reward_optimal: 136.6670 | reward_pref: 39.5360 | reward_npref: 31.6833
[    1540 points] regret_avg: 97.2734 | regret_pref: 141.0000 | reward_optimal: 137.4746 | reward_pref: 40.2012 | reward_npref: 32.4908
[    1545 points] regret_avg: 97.6172 | regret_pref: 142.0000 | reward_optimal: 137.8926 | reward_pref: 40.2754 | reward_npref: 32.5730
[    1550 points] regret_avg: 97.8592 | regret_pref: 143.0000 | reward_optimal: 138.2753 | reward_pref: 40.4161 | reward_npref: 32.7535
[    1555 points] regret_avg: 98.2368 | regret_pref: 144.0000 | reward_optimal: 138.7034 | reward_pref: 40.4666 | reward_npref: 33.1816
[    1560 points] regret_avg: 98.4521 | regret_pref: 144.0000 | reward_optimal: 139.1294 | reward_pref: 40.6773 | reward_npref: 33.3818
[    1565 points] regret_avg: 98.6332 | regret_pref: 144.0000 | reward_optimal: 139.6329 | reward_pref: 40.9997 | reward_npref: 33.6030
[    1570 points] regret_avg: 98.9527 | regret_pref: 144.0000 | reward_optimal: 140.1436 | reward_pref: 41.1909 | reward_npref: 33.7688
[    1575 points] regret_avg: 99.3546 | regret_pref: 145.0000 | reward_optimal: 140.5516 | reward_pref: 41.1971 | reward_npref: 33.8846
[    1580 points] regret_avg: 99.6077 | regret_pref: 145.0000 | reward_optimal: 140.8910 | reward_pref: 41.2833 | reward_npref: 33.8325
[    1585 points] regret_avg: 99.8758 | regret_pref: 146.0000 | reward_optimal: 141.3410 | reward_pref: 41.4652 | reward_npref: 34.0824
[    1590 points] regret_avg: 100.0435 | regret_pref: 146.0000 | reward_optimal: 141.5557 | reward_pref: 41.5122 | reward_npref: 34.1262
[    1595 points] regret_avg: 100.2454 | regret_pref: 147.0000 | reward_optimal: 141.9699 | reward_pref: 41.7245 | reward_npref: 34.5404
[    1600 points] regret_avg: 100.8811 | regret_pref: 147.0000 | reward_optimal: 142.3617 | reward_pref: 41.4806 | reward_npref: 34.2750
[    1605 points] regret_avg: 101.0894 | regret_pref: 148.0000 | reward_optimal: 142.7195 | reward_pref: 41.6301 | reward_npref: 34.4477
[    1610 points] regret_avg: 101.3677 | regret_pref: 148.0000 | reward_optimal: 143.0191 | reward_pref: 41.6514 | reward_npref: 34.3570
[    1615 points] regret_avg: 101.3677 | regret_pref: 148.0000 | reward_optimal: 143.2705 | reward_pref: 41.9028 | reward_npref: 34.2833
[    1620 points] regret_avg: 101.8608 | regret_pref: 149.0000 | reward_optimal: 143.6182 | reward_pref: 41.7574 | reward_npref: 34.1553
[    1625 points] regret_avg: 102.2263 | regret_pref: 150.0000 | reward_optimal: 144.0354 | reward_pref: 41.8091 | reward_npref: 34.2569
[    1630 points] regret_avg: 102.6776 | regret_pref: 151.0000 | reward_optimal: 144.4304 | reward_pref: 41.7528 | reward_npref: 34.2374
[    1635 points] regret_avg: 102.9755 | regret_pref: 151.0000 | reward_optimal: 145.0107 | reward_pref: 42.0352 | reward_npref: 34.2156
[    1640 points] regret_avg: 103.2757 | regret_pref: 152.0000 | reward_optimal: 145.6288 | reward_pref: 42.3531 | reward_npref: 34.5945
[    1645 points] regret_avg: 103.5770 | regret_pref: 153.0000 | reward_optimal: 146.1440 | reward_pref: 42.5670 | reward_npref: 34.9628
[    1650 points] regret_avg: 104.4637 | regret_pref: 154.0000 | reward_optimal: 146.4868 | reward_pref: 42.0231 | reward_npref: 34.8355
[    1655 points] regret_avg: 105.0027 | regret_pref: 155.0000 | reward_optimal: 147.3642 | reward_pref: 42.3616 | reward_npref: 35.6609
[    1660 points] regret_avg: 105.7911 | regret_pref: 156.0000 | reward_optimal: 147.8168 | reward_pref: 42.0258 | reward_npref: 36.1135
[    1665 points] regret_avg: 106.5178 | regret_pref: 157.0000 | reward_optimal: 148.0799 | reward_pref: 41.5621 | reward_npref: 35.9816
[    1670 points] regret_avg: 106.6202 | regret_pref: 157.0000 | reward_optimal: 148.4863 | reward_pref: 41.8661 | reward_npref: 36.1637
[    1675 points] regret_avg: 107.0773 | regret_pref: 158.0000 | reward_optimal: 148.9323 | reward_pref: 41.8549 | reward_npref: 36.2398
[    1680 points] regret_avg: 107.6529 | regret_pref: 159.0000 | reward_optimal: 149.3075 | reward_pref: 41.6546 | reward_npref: 36.3914
[    1685 points] regret_avg: 108.2610 | regret_pref: 160.0000 | reward_optimal: 149.7714 | reward_pref: 41.5104 | reward_npref: 36.3463
[    1690 points] regret_avg: 108.5857 | regret_pref: 161.0000 | reward_optimal: 150.1471 | reward_pref: 41.5613 | reward_npref: 36.4421
[    1695 points] regret_avg: 109.3121 | regret_pref: 162.0000 | reward_optimal: 150.4319 | reward_pref: 41.1198 | reward_npref: 36.3399
[    1700 points] regret_avg: 109.6800 | regret_pref: 162.0000 | reward_optimal: 150.7602 | reward_pref: 41.0801 | reward_npref: 36.1380
[    1705 points] regret_avg: 109.9321 | regret_pref: 163.0000 | reward_optimal: 151.1697 | reward_pref: 41.2376 | reward_npref: 36.3470
[    1710 points] regret_avg: 110.4360 | regret_pref: 163.0000 | reward_optimal: 151.4712 | reward_pref: 41.0352 | reward_npref: 36.0525
[    1715 points] regret_avg: 110.6546 | regret_pref: 163.0000 | reward_optimal: 151.7080 | reward_pref: 41.0534 | reward_npref: 36.0625
[    1720 points] regret_avg: 110.9992 | regret_pref: 163.0000 | reward_optimal: 152.1194 | reward_pref: 41.1202 | reward_npref: 36.0227
[    1725 points] regret_avg: 111.2091 | regret_pref: 163.0000 | reward_optimal: 152.5774 | reward_pref: 41.3683 | reward_npref: 36.2093
[    1730 points] regret_avg: 111.4996 | regret_pref: 163.0000 | reward_optimal: 152.8831 | reward_pref: 41.3835 | reward_npref: 36.1874
[    1735 points] regret_avg: 112.0079 | regret_pref: 164.0000 | reward_optimal: 153.6904 | reward_pref: 41.6825 | reward_npref: 36.7623
[    1740 points] regret_avg: 112.1534 | regret_pref: 165.0000 | reward_optimal: 154.0383 | reward_pref: 41.8848 | reward_npref: 37.0528
[    1745 points] regret_avg: 112.5625 | regret_pref: 165.0000 | reward_optimal: 154.5092 | reward_pref: 41.9468 | reward_npref: 36.9928
[    1750 points] regret_avg: 112.8929 | regret_pref: 166.0000 | reward_optimal: 155.1798 | reward_pref: 42.2868 | reward_npref: 37.5105
[    1755 points] regret_avg: 113.2578 | regret_pref: 166.0000 | reward_optimal: 155.4727 | reward_pref: 42.2149 | reward_npref: 37.3415
[    1760 points] regret_avg: 113.7803 | regret_pref: 166.0000 | reward_optimal: 155.8430 | reward_pref: 42.0628 | reward_npref: 37.1499
[    1765 points] regret_avg: 114.0312 | regret_pref: 166.0000 | reward_optimal: 156.2816 | reward_pref: 42.2503 | reward_npref: 37.3120
[    1770 points] regret_avg: 114.4559 | regret_pref: 167.0000 | reward_optimal: 156.5875 | reward_pref: 42.1316 | reward_npref: 37.2041
[    1775 points] regret_avg: 114.6167 | regret_pref: 167.0000 | reward_optimal: 156.8088 | reward_pref: 42.1921 | reward_npref: 37.2577
[    1780 points] regret_avg: 114.9555 | regret_pref: 168.0000 | reward_optimal: 157.2509 | reward_pref: 42.2954 | reward_npref: 37.4875
[    1785 points] regret_avg: 115.3990 | regret_pref: 169.0000 | reward_optimal: 157.6303 | reward_pref: 42.2313 | reward_npref: 37.8669
[    1790 points] regret_avg: 115.5992 | regret_pref: 170.0000 | reward_optimal: 158.0350 | reward_pref: 42.4357 | reward_npref: 38.1037
[    1795 points] regret_avg: 115.8364 | regret_pref: 170.0000 | reward_optimal: 158.3421 | reward_pref: 42.5058 | reward_npref: 38.1664
[    1800 points] regret_avg: 116.0524 | regret_pref: 171.0000 | reward_optimal: 158.8660 | reward_pref: 42.8136 | reward_npref: 38.5238
[    1805 points] regret_avg: 116.5442 | regret_pref: 172.0000 | reward_optimal: 159.3460 | reward_pref: 42.8018 | reward_npref: 39.0039
[    1810 points] regret_avg: 117.1311 | regret_pref: 173.0000 | reward_optimal: 159.5407 | reward_pref: 42.4096 | reward_npref: 38.7999
[    1815 points] regret_avg: 117.4479 | regret_pref: 173.0000 | reward_optimal: 159.9362 | reward_pref: 42.4883 | reward_npref: 38.8727
[    1820 points] regret_avg: 117.9674 | regret_pref: 173.0000 | reward_optimal: 160.3317 | reward_pref: 42.3642 | reward_npref: 38.5404
[    1825 points] regret_avg: 118.4714 | regret_pref: 174.0000 | reward_optimal: 160.6782 | reward_pref: 42.2069 | reward_npref: 38.6685
[    1830 points] regret_avg: 118.7928 | regret_pref: 175.0000 | reward_optimal: 160.9443 | reward_pref: 42.1515 | reward_npref: 38.9345
[    1835 points] regret_avg: 118.7928 | regret_pref: 175.0000 | reward_optimal: 161.4252 | reward_pref: 42.6324 | reward_npref: 39.0837
[    1840 points] regret_avg: 119.1516 | regret_pref: 176.0000 | reward_optimal: 162.0385 | reward_pref: 42.8869 | reward_npref: 39.4821
[    1845 points] regret_avg: 119.3027 | regret_pref: 176.0000 | reward_optimal: 162.5139 | reward_pref: 43.2111 | reward_npref: 39.7584
[    1850 points] regret_avg: 119.5630 | regret_pref: 176.0000 | reward_optimal: 162.9376 | reward_pref: 43.3745 | reward_npref: 39.9172
[    1855 points] regret_avg: 119.7346 | regret_pref: 177.0000 | reward_optimal: 163.1832 | reward_pref: 43.4485 | reward_npref: 40.0142
[    1860 points] regret_avg: 120.2362 | regret_pref: 178.0000 | reward_optimal: 164.1351 | reward_pref: 43.8989 | reward_npref: 40.6827
[    1865 points] regret_avg: 120.5645 | regret_pref: 179.0000 | reward_optimal: 164.8786 | reward_pref: 44.3142 | reward_npref: 41.1362
[    1870 points] regret_avg: 120.7586 | regret_pref: 179.0000 | reward_optimal: 165.1780 | reward_pref: 44.4194 | reward_npref: 40.7137
[    1875 points] regret_avg: 121.1925 | regret_pref: 179.0000 | reward_optimal: 165.6487 | reward_pref: 44.4562 | reward_npref: 40.7365
[    1880 points] regret_avg: 121.8518 | regret_pref: 180.0000 | reward_optimal: 165.9092 | reward_pref: 44.0573 | reward_npref: 40.5138
[    1885 points] regret_avg: 122.4697 | regret_pref: 181.0000 | reward_optimal: 166.2665 | reward_pref: 43.7968 | reward_npref: 40.5317
[    1890 points] regret_avg: 122.9335 | regret_pref: 181.0000 | reward_optimal: 166.6034 | reward_pref: 43.6699 | reward_npref: 40.3267
[    1895 points] regret_avg: 123.7096 | regret_pref: 181.0000 | reward_optimal: 166.9273 | reward_pref: 43.2177 | reward_npref: 39.7586
[    1900 points] regret_avg: 124.3108 | regret_pref: 182.0000 | reward_optimal: 167.1387 | reward_pref: 42.8279 | reward_npref: 39.5376
[    1905 points] regret_avg: 124.7674 | regret_pref: 183.0000 | reward_optimal: 167.2719 | reward_pref: 42.5046 | reward_npref: 39.5580
[    1910 points] regret_avg: 125.2188 | regret_pref: 184.0000 | reward_optimal: 167.7663 | reward_pref: 42.5475 | reward_npref: 39.6809
[    1915 points] regret_avg: 125.7938 | regret_pref: 185.0000 | reward_optimal: 168.6916 | reward_pref: 42.8978 | reward_npref: 40.0765
[    1920 points] regret_avg: 125.9109 | regret_pref: 185.0000 | reward_optimal: 169.2086 | reward_pref: 43.2977 | reward_npref: 40.2835
[    1925 points] regret_avg: 125.9430 | regret_pref: 185.0000 | reward_optimal: 169.7571 | reward_pref: 43.8141 | reward_npref: 40.4743
[    1930 points] regret_avg: 126.0580 | regret_pref: 185.0000 | reward_optimal: 170.3114 | reward_pref: 44.2535 | reward_npref: 40.8231
[    1935 points] regret_avg: 126.3163 | regret_pref: 186.0000 | reward_optimal: 170.7302 | reward_pref: 44.4138 | reward_npref: 41.2418
[    1940 points] regret_avg: 126.4522 | regret_pref: 186.0000 | reward_optimal: 171.5110 | reward_pref: 45.0588 | reward_npref: 41.7980
[    1945 points] regret_avg: 127.0199 | regret_pref: 186.0000 | reward_optimal: 171.8751 | reward_pref: 44.8553 | reward_npref: 41.4245
