[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[     985 points] regret_avg: 555.2025 | regret_pref: 71.0000 | reward_optimal: 719.0524 | reward_pref: 163.8499 | reward_npref: -136.7292
[     990 points] regret_avg: 557.4615 | regret_pref: 72.0000 | reward_optimal: 719.8690 | reward_pref: 162.4075 | reward_npref: -136.4825
[     995 points] regret_avg: 563.1525 | regret_pref: 72.0000 | reward_optimal: 720.0014 | reward_pref: 156.8489 | reward_npref: -149.4376
[    1000 points] regret_avg: 564.6336 | regret_pref: 73.0000 | reward_optimal: 720.6443 | reward_pref: 156.0107 | reward_npref: -149.4981
[    1005 points] regret_avg: 565.6558 | regret_pref: 74.0000 | reward_optimal: 721.7396 | reward_pref: 156.0838 | reward_npref: -149.3475
[    1010 points] regret_avg: 565.6558 | regret_pref: 74.0000 | reward_optimal: 732.0841 | reward_pref: 166.4283 | reward_npref: -142.1855
[    1015 points] regret_avg: 568.8833 | regret_pref: 74.0000 | reward_optimal: 732.3519 | reward_pref: 163.4686 | reward_npref: -155.0320
[    1020 points] regret_avg: 574.4900 | regret_pref: 74.0000 | reward_optimal: 745.3110 | reward_pref: 170.8209 | reward_npref: -153.0050
[    1025 points] regret_avg: 577.1919 | regret_pref: 75.0000 | reward_optimal: 749.7957 | reward_pref: 172.6038 | reward_npref: -150.1590
[    1030 points] regret_avg: 577.5484 | regret_pref: 76.0000 | reward_optimal: 751.3665 | reward_pref: 173.8180 | reward_npref: -148.7680
[    1035 points] regret_avg: 579.2971 | regret_pref: 76.0000 | reward_optimal: 751.3227 | reward_pref: 172.0256 | reward_npref: -158.0571
[    1040 points] regret_avg: 582.4707 | regret_pref: 76.0000 | reward_optimal: 752.0396 | reward_pref: 169.5689 | reward_npref: -160.9472
[    1045 points] regret_avg: 583.6179 | regret_pref: 76.0000 | reward_optimal: 752.9274 | reward_pref: 169.3095 | reward_npref: -161.6069
[    1050 points] regret_avg: 590.4605 | regret_pref: 77.0000 | reward_optimal: 753.4745 | reward_pref: 163.0140 | reward_npref: -163.1756
[    1055 points] regret_avg: 591.5948 | regret_pref: 77.0000 | reward_optimal: 754.6410 | reward_pref: 163.0461 | reward_npref: -163.9801
[    1060 points] regret_avg: 592.1680 | regret_pref: 77.0000 | reward_optimal: 755.2935 | reward_pref: 163.1255 | reward_npref: -164.8315
[    1065 points] regret_avg: 596.3225 | regret_pref: 77.0000 | reward_optimal: 755.8716 | reward_pref: 159.5491 | reward_npref: -169.2470
[    1070 points] regret_avg: 598.6613 | regret_pref: 78.0000 | reward_optimal: 756.4921 | reward_pref: 157.8308 | reward_npref: -169.5125
[    1075 points] regret_avg: 603.3884 | regret_pref: 79.0000 | reward_optimal: 756.8916 | reward_pref: 153.5032 | reward_npref: -172.9538
[    1080 points] regret_avg: 603.6848 | regret_pref: 79.0000 | reward_optimal: 757.3611 | reward_pref: 153.6763 | reward_npref: -173.2670
[    1085 points] regret_avg: 604.7460 | regret_pref: 79.0000 | reward_optimal: 766.0095 | reward_pref: 161.2635 | reward_npref: -168.8317
[    1090 points] regret_avg: 606.0972 | regret_pref: 80.0000 | reward_optimal: 767.0279 | reward_pref: 160.9307 | reward_npref: -169.0181
[    1095 points] regret_avg: 606.6715 | regret_pref: 81.0000 | reward_optimal: 768.1658 | reward_pref: 161.4944 | reward_npref: -168.2517
[    1100 points] regret_avg: 609.9836 | regret_pref: 82.0000 | reward_optimal: 768.8785 | reward_pref: 158.8949 | reward_npref: -169.9353
[    1105 points] regret_avg: 614.8074 | regret_pref: 82.0000 | reward_optimal: 777.5700 | reward_pref: 162.7626 | reward_npref: -168.8301
[    1110 points] regret_avg: 617.1825 | regret_pref: 82.0000 | reward_optimal: 785.3446 | reward_pref: 168.1621 | reward_npref: -167.2992
[    1115 points] regret_avg: 618.6061 | regret_pref: 82.0000 | reward_optimal: 786.5850 | reward_pref: 167.9788 | reward_npref: -167.7559
[    1120 points] regret_avg: 619.0770 | regret_pref: 82.0000 | reward_optimal: 790.5039 | reward_pref: 171.4269 | reward_npref: -166.1239
[    1125 points] regret_avg: 623.8823 | regret_pref: 82.0000 | reward_optimal: 790.4750 | reward_pref: 166.5927 | reward_npref: -171.8051
[    1130 points] regret_avg: 624.0257 | regret_pref: 82.0000 | reward_optimal: 792.8922 | reward_pref: 168.8665 | reward_npref: -170.2364
[    1135 points] regret_avg: 629.6440 | regret_pref: 83.0000 | reward_optimal: 801.2771 | reward_pref: 171.6331 | reward_npref: -165.9679
[    1140 points] regret_avg: 632.2247 | regret_pref: 83.0000 | reward_optimal: 805.1949 | reward_pref: 172.9701 | reward_npref: -165.0324
[    1145 points] regret_avg: 633.1851 | regret_pref: 83.0000 | reward_optimal: 807.5877 | reward_pref: 174.4026 | reward_npref: -164.2176
[    1150 points] regret_avg: 633.1851 | regret_pref: 83.0000 | reward_optimal: 814.7696 | reward_pref: 181.5845 | reward_npref: -157.9165
[    1155 points] regret_avg: 643.2694 | regret_pref: 83.0000 | reward_optimal: 813.9250 | reward_pref: 170.6555 | reward_npref: -174.9552
[    1160 points] regret_avg: 644.6947 | regret_pref: 84.0000 | reward_optimal: 819.7200 | reward_pref: 175.0253 | reward_npref: -169.1601
[    1165 points] regret_avg: 644.6947 | regret_pref: 84.0000 | reward_optimal: 823.3062 | reward_pref: 178.6115 | reward_npref: -167.4721
[    1170 points] regret_avg: 645.9378 | regret_pref: 84.0000 | reward_optimal: 843.2358 | reward_pref: 197.2980 | reward_npref: -154.9972
[    1175 points] regret_avg: 647.0026 | regret_pref: 84.0000 | reward_optimal: 844.2023 | reward_pref: 197.1997 | reward_npref: -156.1180
[    1180 points] regret_avg: 650.9515 | regret_pref: 85.0000 | reward_optimal: 850.2193 | reward_pref: 199.2678 | reward_npref: -153.3654
[    1185 points] regret_avg: 651.6587 | regret_pref: 85.0000 | reward_optimal: 850.8579 | reward_pref: 199.1992 | reward_npref: -153.8356
[    1190 points] regret_avg: 655.6829 | regret_pref: 85.0000 | reward_optimal: 856.9755 | reward_pref: 201.2926 | reward_npref: -152.4505
[    1195 points] regret_avg: 657.3774 | regret_pref: 85.0000 | reward_optimal: 857.9727 | reward_pref: 200.5953 | reward_npref: -153.5394
[    1200 points] regret_avg: 660.3245 | regret_pref: 86.0000 | reward_optimal: 858.8282 | reward_pref: 198.5037 | reward_npref: -154.9839
[    1205 points] regret_avg: 661.0880 | regret_pref: 87.0000 | reward_optimal: 859.7216 | reward_pref: 198.6336 | reward_npref: -154.5310
[    1210 points] regret_avg: 665.5960 | regret_pref: 88.0000 | reward_optimal: 870.1557 | reward_pref: 204.5597 | reward_npref: -146.0337
[    1215 points] regret_avg: 665.7886 | regret_pref: 88.0000 | reward_optimal: 871.7715 | reward_pref: 205.9829 | reward_npref: -145.4991
[    1220 points] regret_avg: 671.4241 | regret_pref: 89.0000 | reward_optimal: 872.1871 | reward_pref: 200.7629 | reward_npref: -149.7370
[    1225 points] regret_avg: 672.7177 | regret_pref: 89.0000 | reward_optimal: 873.2887 | reward_pref: 200.5710 | reward_npref: -150.0227
[    1230 points] regret_avg: 679.7411 | regret_pref: 89.0000 | reward_optimal: 873.7041 | reward_pref: 193.9630 | reward_npref: -158.8806
[    1235 points] regret_avg: 681.8571 | regret_pref: 90.0000 | reward_optimal: 874.4545 | reward_pref: 192.5974 | reward_npref: -159.2592
[    1240 points] regret_avg: 683.6425 | regret_pref: 91.0000 | reward_optimal: 884.0893 | reward_pref: 200.4468 | reward_npref: -150.2201
[    1245 points] regret_avg: 687.0201 | regret_pref: 91.0000 | reward_optimal: 884.6227 | reward_pref: 197.6027 | reward_npref: -153.5072
[    1250 points] regret_avg: 687.0201 | regret_pref: 91.0000 | reward_optimal: 885.6932 | reward_pref: 198.6731 | reward_npref: -153.0939
[    1255 points] regret_avg: 687.0201 | regret_pref: 91.0000 | reward_optimal: 886.3249 | reward_pref: 199.3048 | reward_npref: -156.0238
[    1260 points] regret_avg: 687.0201 | regret_pref: 91.0000 | reward_optimal: 887.0875 | reward_pref: 200.0675 | reward_npref: -155.8486
[    1265 points] regret_avg: 689.6923 | regret_pref: 91.0000 | reward_optimal: 887.6528 | reward_pref: 197.9605 | reward_npref: -159.9138
[    1270 points] regret_avg: 700.7492 | regret_pref: 92.0000 | reward_optimal: 900.5551 | reward_pref: 199.8060 | reward_npref: -147.8140
[    1275 points] regret_avg: 703.4545 | regret_pref: 92.0000 | reward_optimal: 899.8247 | reward_pref: 196.3702 | reward_npref: -152.9962
[    1280 points] regret_avg: 712.9599 | regret_pref: 93.0000 | reward_optimal: 899.8063 | reward_pref: 186.8464 | reward_npref: -155.8679
[    1285 points] regret_avg: 717.0695 | regret_pref: 94.0000 | reward_optimal: 905.0697 | reward_pref: 188.0002 | reward_npref: -151.2486
[    1290 points] regret_avg: 719.6761 | regret_pref: 94.0000 | reward_optimal: 909.8978 | reward_pref: 190.2217 | reward_npref: -149.3027
[    1295 points] regret_avg: 720.2761 | regret_pref: 95.0000 | reward_optimal: 911.3875 | reward_pref: 191.1114 | reward_npref: -148.3300
[    1300 points] regret_avg: 724.2728 | regret_pref: 96.0000 | reward_optimal: 911.6261 | reward_pref: 187.3534 | reward_npref: -150.3442
[    1305 points] regret_avg: 730.0802 | regret_pref: 97.0000 | reward_optimal: 911.8138 | reward_pref: 181.7336 | reward_npref: -151.2022
[    1310 points] regret_avg: 730.0802 | regret_pref: 97.0000 | reward_optimal: 915.7020 | reward_pref: 185.6219 | reward_npref: -150.1007
[    1315 points] regret_avg: 735.3082 | regret_pref: 97.0000 | reward_optimal: 922.9039 | reward_pref: 187.5957 | reward_npref: -148.8363
[    1320 points] regret_avg: 736.2339 | regret_pref: 97.0000 | reward_optimal: 926.7231 | reward_pref: 190.4892 | reward_npref: -146.4007
[    1325 points] regret_avg: 736.5038 | regret_pref: 97.0000 | reward_optimal: 928.0400 | reward_pref: 191.5362 | reward_npref: -145.4450
[    1330 points] regret_avg: 736.5038 | regret_pref: 97.0000 | reward_optimal: 929.2520 | reward_pref: 192.7481 | reward_npref: -144.4723
[    1335 points] regret_avg: 736.5038 | regret_pref: 97.0000 | reward_optimal: 929.1678 | reward_pref: 192.6640 | reward_npref: -144.5603
[    1340 points] regret_avg: 741.8112 | regret_pref: 98.0000 | reward_optimal: 928.0324 | reward_pref: 186.2212 | reward_npref: -147.0234
[    1345 points] regret_avg: 753.9149 | regret_pref: 99.0000 | reward_optimal: 941.5692 | reward_pref: 187.6543 | reward_npref: -139.4489
[    1350 points] regret_avg: 754.0031 | regret_pref: 99.0000 | reward_optimal: 941.2770 | reward_pref: 187.2739 | reward_npref: -139.9089
[    1355 points] regret_avg: 758.0394 | regret_pref: 99.0000 | reward_optimal: 946.0347 | reward_pref: 187.9953 | reward_npref: -140.1402
[    1360 points] regret_avg: 759.5010 | regret_pref: 100.0000 | reward_optimal: 945.4306 | reward_pref: 185.9296 | reward_npref: -141.2406
[    1365 points] regret_avg: 766.3529 | regret_pref: 101.0000 | reward_optimal: 944.3326 | reward_pref: 177.9797 | reward_npref: -142.3386
[    1370 points] regret_avg: 767.1467 | regret_pref: 102.0000 | reward_optimal: 945.9771 | reward_pref: 178.8305 | reward_npref: -141.1409
[    1375 points] regret_avg: 767.1519 | regret_pref: 102.0000 | reward_optimal: 946.0475 | reward_pref: 178.8956 | reward_npref: -141.1029
[    1380 points] regret_avg: 769.0745 | regret_pref: 103.0000 | reward_optimal: 944.9012 | reward_pref: 175.8267 | reward_npref: -142.2826
[    1385 points] regret_avg: 775.7979 | regret_pref: 104.0000 | reward_optimal: 943.6057 | reward_pref: 167.8078 | reward_npref: -149.2469
[    1390 points] regret_avg: 784.1387 | regret_pref: 105.0000 | reward_optimal: 942.3531 | reward_pref: 158.2144 | reward_npref: -150.4995
[    1395 points] regret_avg: 785.6370 | regret_pref: 106.0000 | reward_optimal: 944.8837 | reward_pref: 159.2466 | reward_npref: -149.1253
[    1400 points] regret_avg: 786.8869 | regret_pref: 107.0000 | reward_optimal: 946.0895 | reward_pref: 159.2026 | reward_npref: -148.6948
[    1405 points] regret_avg: 793.3883 | regret_pref: 108.0000 | reward_optimal: 960.8976 | reward_pref: 167.5093 | reward_npref: -135.7427
[    1410 points] regret_avg: 798.5618 | regret_pref: 108.0000 | reward_optimal: 968.1964 | reward_pref: 169.6345 | reward_npref: -134.6515
[    1415 points] regret_avg: 803.7967 | regret_pref: 108.0000 | reward_optimal: 966.9524 | reward_pref: 163.1557 | reward_npref: -143.4484
[    1420 points] regret_avg: 804.7064 | regret_pref: 108.0000 | reward_optimal: 965.9509 | reward_pref: 161.2446 | reward_npref: -146.0356
[    1425 points] regret_avg: 808.2541 | regret_pref: 108.0000 | reward_optimal: 964.7491 | reward_pref: 156.4950 | reward_npref: -151.8100
[    1430 points] regret_avg: 812.6785 | regret_pref: 109.0000 | reward_optimal: 963.5424 | reward_pref: 150.8640 | reward_npref: -153.1095
[    1435 points] regret_avg: 815.3630 | regret_pref: 109.0000 | reward_optimal: 972.0036 | reward_pref: 156.6406 | reward_npref: -147.8726
[    1440 points] regret_avg: 820.9700 | regret_pref: 110.0000 | reward_optimal: 983.1089 | reward_pref: 162.1388 | reward_npref: -137.4662
[    1445 points] regret_avg: 824.2124 | regret_pref: 111.0000 | reward_optimal: 987.6254 | reward_pref: 163.4131 | reward_npref: -133.2380
[    1450 points] regret_avg: 825.9191 | regret_pref: 112.0000 | reward_optimal: 986.2142 | reward_pref: 160.2951 | reward_npref: -135.6748
[    1455 points] regret_avg: 826.1238 | regret_pref: 112.0000 | reward_optimal: 985.1818 | reward_pref: 159.0580 | reward_npref: -137.2466
[    1460 points] regret_avg: 827.5932 | regret_pref: 113.0000 | reward_optimal: 988.0103 | reward_pref: 160.4171 | reward_npref: -134.7815
[    1465 points] regret_avg: 838.2618 | regret_pref: 114.0000 | reward_optimal: 986.7142 | reward_pref: 148.4524 | reward_npref: -142.1738
[    1470 points] regret_avg: 841.2540 | regret_pref: 115.0000 | reward_optimal: 989.9005 | reward_pref: 148.6465 | reward_npref: -139.3927
[    1475 points] regret_avg: 842.8588 | regret_pref: 116.0000 | reward_optimal: 988.9852 | reward_pref: 146.1264 | reward_npref: -141.3950
[    1480 points] regret_avg: 846.7949 | regret_pref: 116.0000 | reward_optimal: 987.6799 | reward_pref: 140.8850 | reward_npref: -148.3404
[    1485 points] regret_avg: 848.4927 | regret_pref: 117.0000 | reward_optimal: 986.4435 | reward_pref: 137.9508 | reward_npref: -149.6601
[    1490 points] regret_avg: 854.5258 | regret_pref: 118.0000 | reward_optimal: 985.3468 | reward_pref: 130.8210 | reward_npref: -155.0312
[    1495 points] regret_avg: 855.5801 | regret_pref: 118.0000 | reward_optimal: 983.9972 | reward_pref: 128.4171 | reward_npref: -160.6217
[    1500 points] regret_avg: 855.7104 | regret_pref: 118.0000 | reward_optimal: 984.9268 | reward_pref: 129.2163 | reward_npref: -160.4837
[    1505 points] regret_avg: 866.8489 | regret_pref: 119.0000 | reward_optimal: 983.5832 | reward_pref: 116.7343 | reward_npref: -161.8272
[    1510 points] regret_avg: 871.3055 | regret_pref: 120.0000 | reward_optimal: 989.8402 | reward_pref: 118.5348 | reward_npref: -157.9688
[    1515 points] regret_avg: 881.3033 | regret_pref: 121.0000 | reward_optimal: 1003.0284 | reward_pref: 121.7251 | reward_npref: -147.2654
[    1520 points] regret_avg: 883.6950 | regret_pref: 122.0000 | reward_optimal: 1012.4944 | reward_pref: 128.7994 | reward_npref: -138.9942
[    1525 points] regret_avg: 883.7229 | regret_pref: 122.0000 | reward_optimal: 1012.0229 | reward_pref: 128.2999 | reward_npref: -139.6957
[    1530 points] regret_avg: 885.7879 | regret_pref: 123.0000 | reward_optimal: 1014.8495 | reward_pref: 129.0616 | reward_npref: -136.8691
[    1535 points] regret_avg: 892.4081 | regret_pref: 124.0000 | reward_optimal: 1026.5167 | reward_pref: 134.1086 | reward_npref: -127.4025
[    1540 points] regret_avg: 900.0423 | regret_pref: 124.0000 | reward_optimal: 1041.7322 | reward_pref: 141.6899 | reward_npref: -122.6986
[    1545 points] regret_avg: 900.7762 | regret_pref: 125.0000 | reward_optimal: 1041.4778 | reward_pref: 140.7016 | reward_npref: -123.0723
[    1550 points] regret_avg: 901.6550 | regret_pref: 125.0000 | reward_optimal: 1040.6904 | reward_pref: 139.0354 | reward_npref: -125.3400
[    1555 points] regret_avg: 904.4026 | regret_pref: 126.0000 | reward_optimal: 1039.8442 | reward_pref: 135.4416 | reward_npref: -126.3681
[    1560 points] regret_avg: 907.8101 | regret_pref: 126.0000 | reward_optimal: 1038.5643 | reward_pref: 130.7542 | reward_npref: -133.8962
[    1565 points] regret_avg: 907.8101 | regret_pref: 126.0000 | reward_optimal: 1042.7581 | reward_pref: 134.9480 | reward_npref: -133.0366
[    1570 points] regret_avg: 912.5806 | regret_pref: 127.0000 | reward_optimal: 1057.9912 | reward_pref: 145.4106 | reward_npref: -121.6195
[    1575 points] regret_avg: 917.2703 | regret_pref: 128.0000 | reward_optimal: 1065.3701 | reward_pref: 148.0998 | reward_npref: -117.0409
[    1580 points] regret_avg: 928.3969 | regret_pref: 129.0000 | reward_optimal: 1077.7321 | reward_pref: 149.3353 | reward_npref: -111.7052
[    1585 points] regret_avg: 929.9299 | regret_pref: 129.0000 | reward_optimal: 1089.9103 | reward_pref: 159.9804 | reward_npref: -104.9037
[    1590 points] regret_avg: 929.9299 | regret_pref: 129.0000 | reward_optimal: 1088.7748 | reward_pref: 158.8449 | reward_npref: -107.5456
[    1595 points] regret_avg: 930.9971 | regret_pref: 130.0000 | reward_optimal: 1088.0025 | reward_pref: 157.0054 | reward_npref: -108.3178
[    1600 points] regret_avg: 941.7985 | regret_pref: 131.0000 | reward_optimal: 1086.7417 | reward_pref: 144.9432 | reward_npref: -111.8563
[    1605 points] regret_avg: 941.8136 | regret_pref: 131.0000 | reward_optimal: 1086.4353 | reward_pref: 144.6217 | reward_npref: -112.8781
[    1610 points] regret_avg: 946.5785 | regret_pref: 132.0000 | reward_optimal: 1092.0920 | reward_pref: 145.5135 | reward_npref: -107.5791
[    1615 points] regret_avg: 948.8459 | regret_pref: 132.0000 | reward_optimal: 1090.7456 | reward_pref: 141.8997 | reward_npref: -116.3656
[    1620 points] regret_avg: 951.7232 | regret_pref: 133.0000 | reward_optimal: 1089.9522 | reward_pref: 138.2290 | reward_npref: -119.5587
[    1625 points] regret_avg: 953.9466 | regret_pref: 134.0000 | reward_optimal: 1093.7072 | reward_pref: 139.7606 | reward_npref: -117.0233
[    1630 points] regret_avg: 957.2484 | regret_pref: 135.0000 | reward_optimal: 1092.6463 | reward_pref: 135.3979 | reward_npref: -118.2240
[    1635 points] regret_avg: 961.7439 | regret_pref: 136.0000 | reward_optimal: 1098.4646 | reward_pref: 136.7207 | reward_npref: -112.4057
[    1640 points] regret_avg: 961.7843 | regret_pref: 137.0000 | reward_optimal: 1098.3336 | reward_pref: 136.5493 | reward_npref: -112.5366
[    1645 points] regret_avg: 962.0670 | regret_pref: 138.0000 | reward_optimal: 1097.6268 | reward_pref: 135.5598 | reward_npref: -113.2435
[    1650 points] regret_avg: 962.6008 | regret_pref: 138.0000 | reward_optimal: 1096.3484 | reward_pref: 133.7476 | reward_npref: -116.4884
[    1655 points] regret_avg: 964.5003 | regret_pref: 139.0000 | reward_optimal: 1103.8311 | reward_pref: 139.3308 | reward_npref: -110.4295
[    1660 points] regret_avg: 966.7056 | regret_pref: 139.0000 | reward_optimal: 1107.2458 | reward_pref: 140.5402 | reward_npref: -109.9488
[    1665 points] regret_avg: 971.9785 | regret_pref: 140.0000 | reward_optimal: 1111.9278 | reward_pref: 139.9493 | reward_npref: -105.5665
[    1670 points] regret_avg: 979.2521 | regret_pref: 141.0000 | reward_optimal: 1110.5502 | reward_pref: 131.2981 | reward_npref: -108.2136
[    1675 points] regret_avg: 979.5969 | regret_pref: 141.0000 | reward_optimal: 1115.9473 | reward_pref: 136.3504 | reward_npref: -106.3218
[    1680 points] regret_avg: 982.3744 | regret_pref: 141.0000 | reward_optimal: 1114.7028 | reward_pref: 132.3284 | reward_npref: -112.6676
[    1685 points] regret_avg: 992.0700 | regret_pref: 142.0000 | reward_optimal: 1113.3515 | reward_pref: 121.2816 | reward_npref: -119.6123
[    1690 points] regret_avg: 1002.6631 | regret_pref: 143.0000 | reward_optimal: 1123.8624 | reward_pref: 121.1993 | reward_npref: -113.7563
[    1695 points] regret_avg: 1011.9010 | regret_pref: 144.0000 | reward_optimal: 1122.5135 | reward_pref: 110.6125 | reward_npref: -116.5647
[    1700 points] regret_avg: 1022.0282 | regret_pref: 145.0000 | reward_optimal: 1133.7624 | reward_pref: 111.7341 | reward_npref: -111.7101
[    1705 points] regret_avg: 1022.4439 | regret_pref: 145.0000 | reward_optimal: 1132.8632 | reward_pref: 110.4193 | reward_npref: -114.6589
[    1710 points] regret_avg: 1023.8060 | regret_pref: 146.0000 | reward_optimal: 1134.2292 | reward_pref: 110.4232 | reward_npref: -113.3810
[    1715 points] regret_avg: 1025.7750 | regret_pref: 147.0000 | reward_optimal: 1149.9575 | reward_pref: 124.1825 | reward_npref: -98.6371
[    1720 points] regret_avg: 1029.5101 | regret_pref: 148.0000 | reward_optimal: 1157.2620 | reward_pref: 127.7519 | reward_npref: -91.7963
[    1725 points] regret_avg: 1033.5158 | regret_pref: 149.0000 | reward_optimal: 1166.2846 | reward_pref: 132.7689 | reward_npref: -85.0573
[    1730 points] regret_avg: 1040.7577 | regret_pref: 150.0000 | reward_optimal: 1164.9080 | reward_pref: 124.1503 | reward_npref: -87.5426
[    1735 points] regret_avg: 1052.0612 | regret_pref: 151.0000 | reward_optimal: 1177.5828 | reward_pref: 125.5217 | reward_npref: -82.0474
[    1740 points] regret_avg: 1053.5314 | regret_pref: 151.0000 | reward_optimal: 1185.3173 | reward_pref: 131.7860 | reward_npref: -77.2599
[    1745 points] regret_avg: 1054.6445 | regret_pref: 152.0000 | reward_optimal: 1184.4927 | reward_pref: 129.8483 | reward_npref: -78.6285
[    1750 points] regret_avg: 1054.6445 | regret_pref: 152.0000 | reward_optimal: 1183.2445 | reward_pref: 128.6000 | reward_npref: -82.4881
[    1755 points] regret_avg: 1056.9967 | regret_pref: 152.0000 | reward_optimal: 1187.2474 | reward_pref: 130.2507 | reward_npref: -81.3944
[    1760 points] regret_avg: 1069.8475 | regret_pref: 153.0000 | reward_optimal: 1201.7385 | reward_pref: 131.8910 | reward_npref: -66.9033
[    1765 points] regret_avg: 1071.8937 | regret_pref: 153.0000 | reward_optimal: 1200.6703 | reward_pref: 128.7766 | reward_npref: -73.8539
[    1770 points] regret_avg: 1075.0185 | regret_pref: 154.0000 | reward_optimal: 1202.9526 | reward_pref: 127.9342 | reward_npref: -71.5716
[    1775 points] regret_avg: 1079.4164 | regret_pref: 155.0000 | reward_optimal: 1212.8943 | reward_pref: 133.4778 | reward_npref: -64.1387
[    1780 points] regret_avg: 1079.4328 | regret_pref: 155.0000 | reward_optimal: 1212.3783 | reward_pref: 132.9455 | reward_npref: -65.1435
[    1785 points] regret_avg: 1080.0319 | regret_pref: 155.0000 | reward_optimal: 1211.1261 | reward_pref: 131.0942 | reward_npref: -69.7151
[    1790 points] regret_avg: 1081.7336 | regret_pref: 155.0000 | reward_optimal: 1224.6777 | reward_pref: 142.9441 | reward_npref: -60.4205
[    1795 points] regret_avg: 1087.7767 | regret_pref: 156.0000 | reward_optimal: 1223.3671 | reward_pref: 135.5904 | reward_npref: -65.8067
[    1800 points] regret_avg: 1088.0757 | regret_pref: 156.0000 | reward_optimal: 1222.8283 | reward_pref: 134.7526 | reward_npref: -66.9826
[    1805 points] regret_avg: 1089.2032 | regret_pref: 157.0000 | reward_optimal: 1221.8533 | reward_pref: 132.6500 | reward_npref: -68.6295
[    1810 points] regret_avg: 1089.6353 | regret_pref: 157.0000 | reward_optimal: 1221.1769 | reward_pref: 131.5416 | reward_npref: -69.7756
[    1815 points] regret_avg: 1089.8764 | regret_pref: 158.0000 | reward_optimal: 1220.4323 | reward_pref: 130.5559 | reward_npref: -70.5202
[    1820 points] regret_avg: 1095.3047 | regret_pref: 158.0000 | reward_optimal: 1234.8590 | reward_pref: 139.5542 | reward_npref: -65.1533
[    1825 points] regret_avg: 1097.6288 | regret_pref: 159.0000 | reward_optimal: 1238.3798 | reward_pref: 140.7510 | reward_npref: -62.3152
[    1830 points] regret_avg: 1097.6434 | regret_pref: 159.0000 | reward_optimal: 1237.9109 | reward_pref: 140.2675 | reward_npref: -63.3433
[    1835 points] regret_avg: 1102.7239 | regret_pref: 160.0000 | reward_optimal: 1249.4238 | reward_pref: 146.7000 | reward_npref: -54.0040
[    1840 points] regret_avg: 1103.0749 | regret_pref: 161.0000 | reward_optimal: 1249.9589 | reward_pref: 146.8840 | reward_npref: -53.5058
[    1845 points] regret_avg: 1103.5929 | regret_pref: 162.0000 | reward_optimal: 1249.2450 | reward_pref: 145.6521 | reward_npref: -54.2198
[    1850 points] regret_avg: 1103.7691 | regret_pref: 162.0000 | reward_optimal: 1249.7239 | reward_pref: 145.9548 | reward_npref: -53.9924
[    1855 points] regret_avg: 1111.9446 | regret_pref: 163.0000 | reward_optimal: 1259.5834 | reward_pref: 147.6388 | reward_npref: -47.2385
[    1860 points] regret_avg: 1121.7496 | regret_pref: 164.0000 | reward_optimal: 1258.1715 | reward_pref: 136.4219 | reward_npref: -56.2321
[    1865 points] regret_avg: 1127.4815 | regret_pref: 165.0000 | reward_optimal: 1257.0298 | reward_pref: 129.5482 | reward_npref: -61.2618
[    1870 points] regret_avg: 1127.8182 | regret_pref: 165.0000 | reward_optimal: 1256.2309 | reward_pref: 128.4127 | reward_npref: -63.7770
[    1875 points] regret_avg: 1129.6931 | regret_pref: 166.0000 | reward_optimal: 1259.4526 | reward_pref: 129.7595 | reward_npref: -60.5553
[    1880 points] regret_avg: 1130.7335 | regret_pref: 167.0000 | reward_optimal: 1260.2254 | reward_pref: 129.4919 | reward_npref: -60.0027
[    1885 points] regret_avg: 1132.4047 | regret_pref: 168.0000 | reward_optimal: 1259.5130 | reward_pref: 127.1082 | reward_npref: -61.4543
[    1890 points] regret_avg: 1132.4189 | regret_pref: 168.0000 | reward_optimal: 1259.2834 | reward_pref: 126.8645 | reward_npref: -61.7060
[    1895 points] regret_avg: 1138.4282 | regret_pref: 169.0000 | reward_optimal: 1271.1807 | reward_pref: 132.7525 | reward_npref: -54.3096
[    1900 points] regret_avg: 1148.5889 | regret_pref: 170.0000 | reward_optimal: 1281.4386 | reward_pref: 132.8497 | reward_npref: -49.2319
[    1905 points] regret_avg: 1148.9022 | regret_pref: 171.0000 | reward_optimal: 1281.0527 | reward_pref: 132.1505 | reward_npref: -49.7457
[    1910 points] regret_avg: 1156.2463 | regret_pref: 172.0000 | reward_optimal: 1295.6654 | reward_pref: 139.4191 | reward_npref: -38.8009
[    1915 points] regret_avg: 1161.9943 | regret_pref: 173.0000 | reward_optimal: 1308.7070 | reward_pref: 146.7127 | reward_npref: -29.8615
[    1920 points] regret_avg: 1162.8682 | regret_pref: 174.0000 | reward_optimal: 1310.5653 | reward_pref: 147.6971 | reward_npref: -28.4970
[    1925 points] regret_avg: 1171.2105 | regret_pref: 175.0000 | reward_optimal: 1318.8688 | reward_pref: 147.6584 | reward_npref: -26.0032
[    1930 points] regret_avg: 1173.1227 | regret_pref: 176.0000 | reward_optimal: 1320.4970 | reward_pref: 147.3743 | reward_npref: -24.5951
[    1935 points] regret_avg: 1184.7554 | regret_pref: 177.0000 | reward_optimal: 1333.5021 | reward_pref: 148.7466 | reward_npref: -17.3189
